timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-9.39,2.39,0.46,0.09,0.04,0.0,-2.12,1.67,-8.94,0.07,-0.12,0.03,-1.7,1.3,-10.06,0.16,0.12,0.03
20,-9.34,2.29,0.49,0.09,0.05,0.0,-2.24,1.58,-9.0,0.07,-0.11,0.0,-1.76,1.09,-9.94,0.15,0.13,-0.0
40,-9.33,2.24,0.53,0.09,0.04,0.0,-2.22,1.58,-8.93,0.06,-0.11,0.0,-1.7,1.13,-10.0,0.16,0.12,0.0
60,-9.33,2.26,0.44,0.09,0.03,0.01,-2.23,1.53,-8.95,0.06,-0.13,0.02,-1.83,1.14,-9.97,0.14,0.11,0.02
80,-9.4,2.3,0.46,0.08,0.05,0.01,-2.09,1.58,-9.02,0.07,-0.12,0.0,-1.73,1.12,-10.01,0.15,0.11,-0.0
100,-9.38,2.3,0.55,0.08,0.06,0.01,-2.13,1.6,-8.95,0.07,-0.1,0.0,-1.7,1.15,-10.06,0.15,0.14,0.0
120,-9.39,2.32,0.46,0.09,0.06,0.01,-2.14,1.56,-9.05,0.07,-0.09,0.01,-1.71,1.12,-10.06,0.16,0.14,-0.0
140,-9.32,2.33,0.52,0.1,0.06,0.02,-2.38,1.72,-8.89,0.06,-0.09,0.03,-1.9,1.27,-10.01,0.15,0.13,0.03
160,-9.37,2.27,0.52,0.13,0.04,0.03,-2.32,1.5,-9.02,0.04,-0.12,0.03,-1.79,1.05,-10.06,0.13,0.12,0.03
180,-9.37,2.23,0.53,0.07,0.07,0.0,-2.17,1.4,-9.04,0.07,-0.09,-0.02,-1.73,1.02,-9.99,0.16,0.14,-0.02
200,-9.31,2.29,0.53,0.07,0.06,0.0,-2.38,1.62,-8.9,0.06,-0.1,-0.02,-1.85,1.24,-9.95,0.15,0.13,-0.02
220,-9.35,2.15,0.58,0.1,0.05,0.02,-2.23,1.42,-8.93,0.05,-0.12,0.02,-1.76,0.98,-9.98,0.13,0.13,0.02
240,-9.44,2.14,0.5,0.1,0.05,0.02,-2.25,1.34,-9.05,0.05,-0.11,-0.0,-1.76,0.9,-10.03,0.14,0.12,0.01
260,-9.45,2.2,0.52,0.09,0.07,-0.01,-2.11,1.3,-9.11,0.09,-0.08,-0.02,-1.68,0.85,-10.02,0.18,0.15,-0.02
280,-9.3,2.27,0.61,0.05,0.07,-0.02,-2.5,1.7,-8.84,0.08,-0.1,-0.01,-1.94,1.29,-9.96,0.18,0.12,-0.02
300,-9.36,2.27,0.72,0.07,0.06,-0.01,-2.5,1.7,-8.92,0.07,-0.11,-0.01,-1.92,1.29,-9.97,0.17,0.12,-0.01
320,-9.43,2.25,0.68,0.09,0.06,-0.01,-2.09,1.46,-8.98,0.08,-0.09,0.0,-1.66,1.07,-10.03,0.18,0.14,-0.01
340,-9.41,2.26,0.57,0.09,0.08,-0.02,-2.22,1.66,-8.94,0.08,-0.08,-0.03,-1.77,1.0,-9.99,0.17,0.14,-0.01
360,-9.26,2.21,0.6,0.09,0.08,-0.03,-2.41,1.52,-8.97,0.09,-0.07,-0.04,-1.89,1.13,-10.06,0.19,0.15,-0.03
380,-9.35,2.25,0.6,0.08,0.07,-0.01,-2.43,1.71,-8.95,0.09,-0.09,-0.04,-1.63,1.28,-9.97,0.18,0.14,-0.02
400,-9.39,2.32,0.62,0.05,0.08,-0.01,-2.35,1.53,-8.96,0.08,-0.08,-0.01,-1.82,1.13,-10.01,0.17,0.15,-0.02
420,-9.39,2.2,0.72,0.09,0.08,-0.01,-2.4,1.57,-8.9,0.08,-0.08,-0.02,-1.89,1.17,-9.98,0.17,0.15,-0.02
440,-9.35,2.25,0.68,0.03,0.09,-0.01,-2.56,1.48,-8.88,0.06,-0.1,-0.04,-2.15,1.22,-9.96,0.16,0.12,-0.05
460,-9.36,2.24,0.68,0.1,0.04,-0.02,-2.44,1.6,-8.91,0.08,-0.13,-0.01,-1.79,1.23,-9.96,0.17,0.09,-0.02
480,-9.37,2.31,0.5,0.05,0.05,-0.02,-2.19,1.51,-8.99,0.08,-0.12,-0.03,-1.75,1.1,-10.0,0.17,0.11,-0.03
