timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-1.37,9.5,1.97,0.08,0.09,0.03,-0.17,9.96,0.23,0.05,-0.12,0.03,1.92,9.56,-2.8,0.15,0.12,0.05
20,-1.44,9.48,1.77,0.08,0.07,0.03,-0.23,9.83,0.1,0.03,-0.13,0.01,1.77,9.33,-2.74,0.12,0.11,0.03
40,-1.51,9.41,1.77,0.07,0.06,0.0,0.07,9.64,-0.03,0.06,-0.12,-0.01,1.92,9.03,-2.99,0.15,0.1,-0.01
60,-1.42,9.43,1.75,0.08,0.06,0.0,0.05,9.73,0.0,0.07,-0.12,-0.01,1.91,9.17,-2.88,0.15,0.11,-0.0
80,-1.49,9.48,1.81,0.11,0.06,0.02,-0.01,9.88,0.15,0.06,-0.11,0.03,1.95,9.39,-2.83,0.15,0.13,0.02
100,-1.47,9.4,1.93,0.09,0.04,0.02,-0.38,9.74,0.09,0.05,-0.14,0.0,1.6,9.25,-2.73,0.13,0.1,0.01
120,-1.46,9.45,1.72,0.09,-0.0,-0.0,0.13,9.75,-0.0,0.06,-0.15,0.0,2.07,9.21,-2.91,0.14,0.09,0.0
140,-1.49,9.52,1.64,0.09,0.02,-0.01,0.25,9.77,0.01,0.08,-0.13,-0.0,2.24,9.03,-2.92,0.15,0.11,-0.0
160,-1.42,9.58,1.75,0.1,0.06,0.0,0.2,10.0,0.08,0.09,-0.11,0.02,2.07,9.45,-2.92,0.17,0.13,0.01
180,-1.46,9.57,1.92,0.09,0.05,0.03,-0.05,10.05,0.16,0.05,-0.12,0.02,1.87,9.48,-2.86,0.13,0.12,0.03
200,-1.53,9.5,1.82,0.05,0.04,0.0,-0.07,9.8,-0.04,0.06,-0.13,-0.02,1.75,9.18,-2.92,0.14,0.1,-0.01
220,-1.48,9.5,1.8,0.05,0.04,0.0,-0.03,9.9,0.06,0.06,-0.14,-0.01,2.05,9.39,-2.89,0.14,0.11,-0.0
240,-1.42,9.58,1.74,0.08,0.05,0.03,-0.11,9.99,0.19,0.05,-0.14,0.03,2.09,9.48,-2.92,0.14,0.1,0.02
260,-1.45,9.46,1.75,0.05,0.04,0.03,0.03,9.95,0.06,0.03,-0.14,0.01,1.93,9.39,-2.96,0.11,0.12,0.02
280,-1.52,9.4,1.71,0.05,0.04,0.02,-0.14,9.68,-0.04,0.04,-0.14,0.01,1.85,9.11,-2.92,0.13,0.1,0.01
300,-1.5,9.46,1.59,0.08,0.02,-0.0,0.23,9.71,-0.08,0.06,-0.16,0.0,2.14,9.05,-3.03,0.14,0.08,-0.0
320,-1.41,9.54,1.69,0.12,0.05,0.01,0.29,9.8,0.09,0.1,-0.11,0.04,2.18,9.18,-2.95,0.18,0.12,0.03
340,-1.44,9.51,1.75,0.09,0.04,0.01,-0.04,9.94,0.1,0.06,-0.14,0.02,1.88,9.41,-2.9,0.16,0.11,0.0
360,-1.53,9.44,1.77,0.11,0.05,0.02,-0.3,9.82,0.03,0.04,-0.13,0.01,1.74,9.2,-2.95,0.13,0.12,0.02
380,-1.55,9.4,1.77,0.08,0.0,0.01,-0.04,9.73,-0.03,0.05,-0.15,0.0,1.81,9.21,-2.98,0.13,0.09,0.0
400,-1.5,9.45,1.62,0.09,0.01,-0.01,0.17,9.67,-0.05,0.07,-0.14,-0.02,1.91,9.04,-3.04,0.16,0.08,-0.02
420,-1.45,9.58,1.59,0.11,0.05,-0.0,0.33,9.8,-0.0,0.08,-0.11,-0.01,2.25,9.28,-3.05,0.15,0.12,0.0
440,-1.47,9.55,1.78,0.1,0.03,0.02,0.08,10.0,0.06,0.04,-0.16,-0.0,1.96,9.5,-2.99,0.13,0.1,0.01
460,-1.58,9.51,1.86,0.12,0.03,0.03,-0.03,9.78,-0.01,0.05,-0.13,0.01,1.84,9.15,-2.98,0.12,0.11,0.03
480,-1.43,9.5,1.76,0.08,0.02,-0.02,0.0,9.75,0.02,0.08,-0.13,-0.01,1.93,9.18,-2.92,0.15,0.09,-0.01
500,-1.41,9.54,1.74,0.11,0.01,0.0,0.16,9.93,0.11,0.06,-0.16,0.0,2.22,9.41,-2.89,0.15,0.09,0.01
