timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,9.85,2.79,1.52,0.55,0.08,0.03,2.34,1.25,10.73,0.26,0.01,0.54,6.43,1.95,7.86,0.52,0.13,0.09
20,9.81,2.57,1.75,0.62,0.03,0.13,1.7,1.0,10.67,0.16,-0.17,0.57,5.73,2.05,8.32,0.42,0.09,0.31
40,9.86,2.45,1.84,0.61,0.01,0.17,1.7,0.77,10.5,0.11,-0.24,0.5,5.81,1.7,8.08,0.34,0.06,0.36
60,9.72,2.48,1.78,0.51,-0.13,0.17,1.7,0.68,10.38,0.12,-0.28,0.39,5.76,1.72,8.01,0.29,0.01,0.29
80,9.75,2.54,1.94,0.33,-0.17,0.14,2.24,0.89,10.57,0.07,-0.28,0.26,6.13,1.57,7.94,0.21,-0.05,0.12
100,9.84,2.62,1.98,0.24,-0.15,0.14,1.97,0.92,10.73,0.05,-0.25,0.2,6.23,1.68,8.09,0.15,-0.01,0.11
120,9.81,2.55,1.98,0.11,-0.19,0.16,1.4,1.35,10.88,-0.04,-0.31,0.06,5.79,2.04,8.25,0.04,-0.06,-0.0
140,9.83,3.07,1.87,-0.86,-0.37,0.4,1.3,2.88,11.41,-0.63,-0.31,-0.74,5.5,5.02,8.69,-0.89,-0.23,-1.08
160,9.49,2.87,1.5,-1.34,-0.41,0.42,2.09,1.54,10.39,-0.87,-0.32,-1.17,5.65,2.72,8.11,-1.36,-0.01,-0.6
180,9.19,3.39,1.17,-1.17,-0.15,0.44,2.3,0.74,9.74,-0.94,-0.43,-1.03,7.37,0.5,7.08,-1.18,-0.11,-0.75
200,9.25,3.38,1.06,-1.17,-0.12,0.42,3.16,0.41,9.54,-0.83,-0.42,-1.09,5.94,1.88,6.95,-1.05,-0.08,-0.7
220,9.23,3.65,0.88,-0.42,-0.26,0.43,3.22,1.1,9.52,-0.51,-0.4,-0.26,6.45,1.19,7.05,-0.53,-0.35,-0.07
240,9.14,3.78,0.93,0.17,-0.11,0.44,3.39,1.92,9.84,-0.3,-0.44,0.17,7.04,2.04,7.02,-0.15,-0.21,0.26
260,9.21,3.82,1.04,0.26,-0.09,0.47,3.42,2.3,10.03,-0.31,-0.36,0.25,7.26,2.72,7.03,-0.13,-0.12,0.31
280,9.31,3.93,1.08,0.27,-0.09,0.55,2.62,3.0,10.42,-0.44,-0.2,0.2,7.08,3.5,7.24,-0.29,0.12,0.33
300,9.35,4.2,1.26,0.23,-0.19,0.76,2.6,3.2,10.5,-0.69,-0.21,0.22,6.68,3.79,7.35,-0.52,0.18,0.4
320,9.04,4.95,1.71,0.22,-0.27,0.83,2.66,3.39,10.43,-0.61,0.06,0.35,6.85,3.98,7.24,-0.44,0.37,0.44
340,9.41,6.07,2.05,0.01,-0.46,1.27,2.32,4.53,11.08,-1.02,0.08,0.55,6.61,4.89,7.79,-0.77,0.57,0.86
360,9.32,6.48,2.24,-0.09,-0.44,1.3,2.87,3.96,10.9,-0.99,-0.02,0.71,6.68,3.73,7.72,-0.63,0.44,0.93
380,9.54,6.78,2.61,-0.09,-0.24,1.32,2.25,5.62,11.79,-0.99,-0.05,0.96,7.71,6.11,8.02,-0.53,0.5,1.02
400,9.78,7.04,2.48,-0.42,-0.24,1.61,2.28,6.82,12.37,-1.43,0.05,0.8,7.84,7.51,8.16,-0.98,0.69,0.99
420,9.96,7.58,2.27,-0.53,-0.26,1.7,2.73,5.58,11.92,-1.63,-0.06,0.69,7.65,6.14,8.21,-1.18,0.59,1.09
440,9.94,7.88,2.44,-0.57,-0.23,1.66,3.59,5.34,11.82,-1.59,-0.02,0.58,8.89,5.78,8.03,-1.18,0.62,0.98
460,9.81,8.19,2.48,-0.48,-0.21,1.68,4.21,6.11,11.84,-1.52,0.16,0.6,9.05,6.35,7.75,-1.04,0.83,0.97
480,9.48,8.38,2.16,-0.12,-0.32,1.91,4.17,7.0,11.6,-1.66,0.3,0.91,9.06,7.21,7.19,-1.02,1.04,1.32
500,8.36,8.32,2.52,-0.01,-0.32,2.06,4.29,6.57,10.86,-1.84,0.65,0.9,9.25,6.65,6.61,-1.07,1.54,1.23
520,7.11,9.3,2.16,-0.42,1.06,2.63,2.89,8.74,10.67,-2.81,1.2,0.87,9.77,8.11,5.66,-1.63,2.65,1.77
540,5.62,8.83,2.21,-0.49,1.09,2.73,2.51,7.21,9.05,-2.98,1.1,0.89,6.52,6.47,5.64,-1.65,2.89,1.86
560,5.41,8.58,2.51,-0.45,1.24,2.74,4.15,6.88,8.98,-2.79,1.33,0.59,3.69,5.28,5.14,-1.56,2.7,1.47
580,4.56,8.32,2.23,-1.0,1.46,2.57,1.27,7.52,8.19,-2.81,1.51,0.9,6.48,7.67,4.61,-1.61,2.67,1.75
600,3.59,8.34,1.41,-1.08,1.64,2.65,1.04,7.53,7.01,-2.95,1.53,0.4,4.95,7.09,3.92,-1.7,2.94,1.56
620,3.0,7.99,0.9,-1.27,1.68,2.65,1.93,6.51,5.22,-2.88,1.53,0.5,3.3,5.9,2.31,-1.68,2.56,1.65
640,2.29,7.96,0.6,-1.22,1.34,2.51,-1.75,4.72,4.0,-2.7,0.62,2.0,5.94,7.14,1.07,-1.46,2.72,2.93
660,2.17,8.04,0.26,-1.03,0.91,2.34,2.14,5.25,3.08,-2.21,0.9,1.37,2.51,5.82,1.09,-0.71,2.16,2.04
680,1.73,7.66,-0.1,-0.63,0.82,2.3,0.54,5.89,2.48,-1.87,0.68,1.5,1.8,4.92,0.48,-0.48,1.84,2.28
700,0.67,7.17,-0.45,-0.1,0.63,2.09,1.03,5.2,1.35,-1.52,0.37,1.62,1.78,5.45,-0.62,-0.06,1.44,2.09
720,0.65,7.52,-1.0,0.07,0.9,1.85,1.58,7.13,1.2,-1.31,0.42,1.53,1.5,6.42,-0.73,-0.03,1.2,1.75
740,0.14,8.6,-1.25,0.2,1.35,1.81,2.34,8.64,1.38,-1.47,0.51,1.71,3.18,8.01,-1.74,0.03,1.08,1.77
760,-0.08,8.92,-0.9,0.51,1.48,1.97,1.38,7.37,1.02,-1.39,0.64,1.9,2.29,6.98,-1.2,0.21,1.14,2.04
780,-0.49,8.55,-0.71,0.99,1.4,1.78,-0.5,7.16,0.25,-0.91,0.47,1.99,-0.91,7.57,-0.68,0.5,0.66,1.96
800,-1.58,8.59,0.08,1.01,1.13,1.73,-0.37,8.88,0.66,-1.08,0.42,2.22,0.7,8.42,-0.84,0.39,0.37,1.89
820,-3.74,8.82,1.01,-0.04,0.73,0.79,-3.94,7.36,-0.81,-1.03,0.07,1.14,-2.66,8.2,-0.85,-0.75,-0.44,1.16
840,-4.21,6.99,2.54,0.28,0.16,0.45,-5.97,2.85,-1.68,0.0,-0.12,0.97,-4.51,5.93,-0.89,0.1,-0.15,0.67
860,-4.74,6.83,1.79,-0.07,0.15,-0.01,-5.07,7.82,-1.43,0.06,0.04,-0.15,-4.01,7.41,-2.3,0.05,0.12,-0.02
880,-4.83,7.09,1.67,-0.09,0.22,-0.03,-5.22,7.88,-1.68,-0.02,-0.02,-0.26,-4.23,7.21,-2.32,0.09,0.05,0.03
900,-4.44,8.08,1.6,0.22,0.33,-0.05,-4.84,7.94,-1.26,-0.02,-0.26,-0.47,-2.85,8.8,-2.29,0.29,-0.18,0.06
920,-4.61,8.15,1.98,0.34,0.13,0.08,-4.66,7.9,-1.13,-0.05,-0.41,-0.2,-2.05,9.59,-2.27,0.16,0.02,0.1
940,-4.56,8.26,2.69,-0.08,0.14,-0.03,-5.83,8.14,-1.63,-0.01,-0.38,0.2,-4.96,8.67,-1.1,0.34,0.11,-0.12
960,-4.37,8.35,2.79,0.07,-0.07,-0.01,-5.21,9.41,-0.49,-0.02,-0.26,0.2,-3.85,10.3,-1.18,0.17,-0.08,-0.04
980,-4.3,8.71,2.33,-0.0,-0.26,0.14,-4.28,8.51,-1.01,-0.07,-0.36,0.02,-2.71,9.5,-1.74,-0.01,-0.02,0.1
1000,-4.6,8.38,1.99,0.14,-0.15,0.14,-4.94,8.12,-1.75,0.26,-0.45,-0.35,-3.32,8.54,-2.18,0.12,0.08,0.21
1020,-5.59,7.67,2.04,0.28,-0.22,0.11,-2.07,10.19,-0.86,-0.18,0.1,0.49,-4.51,8.42,-2.64,0.08,0.03,0.25
1040,-6.06,8.04,1.4,0.33,-0.11,0.02,-5.35,7.94,-2.79,-0.13,0.05,0.24,-3.56,9.18,-3.35,0.09,0.12,0.03
1060,-5.31,8.02,1.73,-0.0,0.09,0.02,-5.42,7.25,-2.25,0.03,-0.03,0.2,-4.09,8.12,-2.47,0.0,0.1,-0.02
1080,-4.92,7.9,2.02,-0.01,0.1,0.05,-5.45,7.66,-2.42,0.04,-0.1,0.17,-3.86,8.11,-2.31,0.11,0.07,0.06
1100,-4.75,7.73,2.14,0.16,-0.0,0.06,-6.48,5.65,-2.72,0.22,-0.42,0.1,-3.29,7.87,-2.3,0.27,0.01,0.13
1120,-4.69,7.53,2.19,0.04,0.08,0.03,-5.2,8.47,-1.21,0.06,-0.23,-0.1,-3.02,8.67,-1.97,0.24,0.19,0.04
1140,-4.38,8.18,2.53,-0.2,0.18,0.05,-4.98,9.03,-0.9,-0.1,-0.25,-0.17,-2.97,8.97,-1.47,0.14,0.22,-0.08
1160,-4.31,8.45,2.74,-0.08,0.1,0.09,-4.45,7.52,-1.14,0.02,-0.29,-0.2,-2.98,9.32,-1.42,0.05,0.31,-0.0
1180,-4.53,8.14,2.53,-0.05,0.06,0.1,-6.37,7.09,-1.59,0.19,-0.36,-0.45,-4.23,9.03,-1.45,0.06,0.24,0.03
1200,-5.18,7.96,2.47,0.01,-0.01,0.12,-5.45,7.8,-1.63,-0.04,-0.12,-0.04,-4.11,8.94,-1.99,0.04,0.17,0.04
1220,-6.52,7.77,1.02,0.14,-0.14,0.0,-5.53,7.41,-3.87,-0.12,-0.02,0.04,-4.57,8.0,-4.0,0.08,0.02,-0.09
1240,-7.19,8.56,0.64,0.18,-0.19,-0.28,-5.0,6.95,-3.73,0.08,-0.14,-0.14,-3.96,8.19,-4.16,0.14,-0.04,-0.02
1260,-5.89,8.17,0.92,0.24,0.08,0.02,-4.32,8.07,-2.94,0.1,-0.12,0.04,-2.72,8.63,-3.58,0.18,0.07,-0.01
1280,-4.98,8.33,1.93,0.14,0.25,0.13,-5.27,8.29,-2.32,0.15,-0.05,0.12,-3.25,9.08,-2.1,0.16,0.25,0.09
1300,-4.38,7.64,2.89,-0.03,-0.07,0.14,-5.87,8.4,-0.35,0.0,-0.1,-0.18,-4.51,8.48,-0.9,0.1,0.17,0.09
1320,-4.36,7.64,2.56,-0.11,-0.1,0.09,-6.9,8.28,-0.72,0.02,-0.2,-0.15,-4.31,7.95,-0.91,0.1,0.1,0.06
1340,-4.19,7.94,2.23,-0.14,-0.04,0.03,-4.64,7.21,-1.13,0.06,-0.41,-0.05,-2.87,8.13,-1.62,0.13,0.1,0.08
1360,-4.63,8.03,2.16,-0.0,-0.06,0.04,-5.0,7.76,-1.42,0.16,-0.4,-0.13,-3.02,8.74,-1.85,0.15,0.19,0.02
1380,-5.19,8.18,2.08,0.08,-0.15,0.12,-5.8,7.26,-1.3,0.03,-0.14,-0.24,-4.02,9.32,-2.3,0.09,0.21,0.02
1400,-5.98,7.88,1.9,0.04,-0.11,0.14,-5.32,7.8,-2.97,-0.13,-0.0,0.14,-4.49,8.87,-2.77,-0.06,0.15,0.11
1420,-6.25,7.89,1.42,0.07,-0.11,0.11,-5.25,8.63,-3.02,-0.13,0.07,0.08,-4.64,8.72,-3.24,-0.03,0.05,0.02
1440,-6.22,7.28,0.68,0.09,-0.05,0.07,-5.81,7.87,-3.16,-0.09,0.07,0.04,-3.74,7.61,-3.72,0.01,0.06,-0.09
