timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-4.94,7.04,4.24,0.06,-0.04,0.01,-6.03,7.19,-1.74,0.1,-0.13,0.02,-3.22,8.74,-3.52,0.14,0.07,-0.02
20,-4.89,7.33,4.24,0.14,-0.05,0.04,-5.54,7.81,-1.51,0.12,-0.14,0.1,-2.41,9.2,-3.61,0.12,0.02,0.06
40,-5.12,6.87,4.08,0.09,0.12,0.05,-5.38,6.79,-2.0,0.05,0.04,0.08,-2.58,7.83,-3.78,0.2,0.29,0.03
60,-5.06,6.91,4.32,0.22,0.17,0.04,-5.7,7.1,-1.63,0.12,0.11,0.13,-3.49,8.97,-3.46,0.22,0.23,0.09
80,-5.01,7.13,4.73,0.22,0.07,0.07,-7.65,8.1,-0.95,0.1,-0.11,0.17,-2.82,9.31,-3.38,0.11,0.07,0.12
100,-5.17,7.08,4.77,0.12,0.06,0.15,-6.4,8.29,-1.2,-0.08,-0.17,0.12,-2.33,9.45,-3.61,0.05,0.18,0.1
120,-5.25,6.73,4.62,-0.01,0.01,0.19,-6.22,7.13,-1.68,-0.18,-0.14,0.05,-3.07,8.42,-3.63,0.03,0.33,0.08
140,-5.21,6.49,4.17,0.09,-0.03,0.1,-5.81,5.47,-2.58,-0.06,-0.2,0.16,-4.07,6.82,-3.61,0.1,0.19,0.2
160,-5.44,6.52,4.54,0.35,0.23,-0.0,-6.13,7.15,-1.71,0.23,0.02,0.16,-3.04,9.39,-3.77,0.33,0.08,0.05
180,-5.38,7.5,5.06,-0.02,0.07,-0.01,-5.01,6.81,-1.76,0.08,-0.2,0.04,-2.82,7.88,-3.32,0.28,0.01,-0.12
200,-5.06,6.48,4.6,0.04,-0.07,0.08,-8.63,8.7,-0.89,-0.04,-0.23,-0.0,-3.3,10.75,-3.56,-0.0,0.18,0.07
220,-5.49,6.6,4.44,0.04,-0.02,0.02,-5.38,5.24,-2.45,0.07,-0.21,0.03,-3.69,7.68,-3.68,0.18,0.08,-0.0
240,-5.43,6.25,4.25,0.13,-0.09,-0.03,-6.02,6.67,-2.12,0.16,-0.19,-0.02,-3.45,8.33,-3.82,0.17,0.05,-0.01
260,-5.16,6.88,4.49,0.16,0.08,-0.04,-7.1,7.63,-1.48,0.17,-0.13,0.05,-3.05,9.43,-3.61,0.2,0.04,0.03
280,-5.08,6.93,4.36,0.2,-0.01,-0.01,-6.8,7.88,-1.37,0.09,-0.22,0.01,-2.95,9.19,-3.53,0.11,0.02,0.03
300,-5.29,6.93,4.24,0.05,0.04,0.01,-5.71,7.41,-1.84,0.07,-0.14,0.04,-2.18,8.44,-3.8,0.14,0.14,0.02
320,-5.24,6.66,4.11,0.09,0.02,-0.0,-5.73,6.81,-2.0,0.06,-0.11,0.03,-2.89,8.05,-3.72,0.22,0.16,-0.01
340,-5.25,6.87,4.38,0.14,0.13,-0.03,-6.1,7.22,-1.73,0.17,-0.01,0.07,-3.36,8.9,-3.58,0.25,0.16,-0.02
360,-5.15,6.88,4.59,0.16,0.06,-0.02,-6.88,7.48,-1.4,0.13,-0.04,0.05,-3.23,9.17,-3.47,0.18,0.12,0.0
380,-5.08,7.01,4.78,0.11,0.03,0.01,-7.09,7.76,-1.24,0.09,-0.21,0.0,-3.36,9.52,-3.28,0.11,0.02,-0.01
400,-5.33,6.82,4.25,0.0,-0.02,0.08,-5.83,7.04,-2.0,-0.05,-0.15,0.02,-2.6,8.04,-3.79,0.07,0.19,0.02
420,-5.28,6.52,4.15,0.13,0.05,0.04,-6.03,5.99,-2.16,0.08,-0.1,0.08,-3.37,7.71,-3.68,0.2,0.2,0.06
