timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,9.83,1.92,0.08,0.08,0.04,0.0,4.08,0.45,9.65,0.09,-0.11,0.07,7.39,0.45,6.59,0.19,0.13,0.05
20,9.83,1.7,0.08,0.11,0.06,0.03,4.12,0.11,9.57,0.07,-0.13,0.09,7.35,0.2,6.55,0.18,0.11,0.09
40,9.85,1.54,0.04,0.15,0.03,0.04,4.08,-0.02,9.57,0.06,-0.14,0.08,7.38,0.1,6.53,0.16,0.1,0.09
60,9.8,1.43,-0.02,0.17,0.03,0.03,4.18,-0.07,9.42,0.05,-0.15,0.06,7.41,-0.08,6.49,0.15,0.1,0.06
80,9.79,1.45,-0.16,0.18,0.05,0.01,4.28,-0.18,9.44,0.06,-0.15,0.04,7.46,-0.16,6.45,0.16,0.09,0.04
100,9.87,1.38,-0.18,0.21,0.03,0.0,4.39,-0.12,9.5,0.07,-0.14,0.04,7.58,-0.08,6.38,0.16,0.09,0.03
120,9.85,1.43,-0.19,0.19,0.04,0.0,4.35,-0.11,9.4,0.07,-0.14,0.02,7.6,-0.08,6.41,0.15,0.09,0.02
140,9.84,1.45,-0.17,0.14,0.02,0.0,4.36,-0.09,9.47,0.06,-0.13,0.0,7.56,-0.08,6.4,0.15,0.11,0.0
160,9.89,1.56,-0.15,0.04,0.04,-0.0,4.4,0.03,9.41,0.07,-0.12,0.0,7.63,0.0,6.45,0.15,0.12,-0.01
180,9.91,1.64,-0.19,0.02,0.04,-0.01,4.37,0.06,9.51,0.07,-0.11,0.0,7.61,0.07,6.51,0.15,0.13,-0.0
200,9.87,1.66,-0.08,0.01,0.04,0.0,4.27,0.09,9.52,0.07,-0.11,0.01,7.51,0.17,6.47,0.15,0.12,0.0
220,9.85,1.6,-0.08,0.01,0.04,0.01,4.18,0.13,9.54,0.06,-0.13,0.01,7.45,0.14,6.56,0.14,0.11,0.01
240,9.84,1.63,-0.13,0.01,0.03,0.01,4.32,0.08,9.48,0.05,-0.14,-0.0,7.54,0.05,6.46,0.13,0.1,0.0
260,9.86,1.54,-0.2,0.01,0.0,0.01,4.36,0.03,9.42,0.05,-0.14,-0.0,7.56,0.05,6.41,0.13,0.09,0.01
280,9.87,1.61,-0.1,0.16,0.04,0.02,4.31,0.09,9.52,0.06,-0.15,0.02,7.55,0.05,6.36,0.14,0.09,0.02
300,9.81,1.55,-0.14,0.1,0.04,0.01,4.32,0.03,9.43,0.06,-0.13,0.01,7.55,0.06,6.4,0.14,0.1,0.01
320,9.85,1.55,-0.15,0.05,0.03,0.01,4.29,0.04,9.45,0.06,-0.12,0.01,7.57,0.04,6.5,0.14,0.12,0.01
340,9.8,1.57,-0.1,0.03,0.03,0.01,4.39,0.1,9.41,0.06,-0.12,0.01,7.57,0.08,6.4,0.14,0.12,0.01
360,9.81,1.57,-0.04,0.05,0.05,0.01,4.17,0.0,9.46,0.07,-0.12,0.02,7.41,0.06,6.47,0.15,0.12,0.02
380,9.89,1.53,-0.13,0.07,0.05,0.01,4.29,0.05,9.48,0.06,-0.14,0.01,7.53,0.08,6.44,0.14,0.1,-0.0
400,9.85,1.59,-0.1,0.08,0.03,0.0,4.37,0.04,9.49,0.07,-0.13,0.01,7.62,0.09,6.42,0.15,0.1,0.01
420,9.85,1.6,-0.12,0.09,0.03,-0.0,4.3,0.08,9.48,0.06,-0.13,0.0,7.61,0.07,6.43,0.14,0.1,0.01
440,9.83,1.63,-0.17,0.13,0.04,0.0,4.36,0.06,9.5,0.07,-0.13,0.02,7.53,0.1,6.47,0.15,0.11,0.01
460,9.84,1.65,-0.11,0.13,0.04,0.01,4.19,0.12,9.51,0.06,-0.14,0.02,7.52,0.2,6.48,0.14,0.1,0.02
480,9.83,1.61,-0.09,0.11,0.03,0.01,4.3,0.14,9.45,0.05,-0.14,0.0,7.54,0.15,6.48,0.13,0.1,0.01
500,9.86,1.58,-0.18,0.1,0.02,0.02,4.33,0.04,9.4,0.05,-0.14,0.01,7.54,0.05,6.38,0.13,0.1,0.02
520,9.77,1.5,-0.17,0.09,0.04,0.01,4.45,0.02,9.39,0.06,-0.13,0.02,7.64,-0.02,6.32,0.14,0.11,0.02
540,9.85,1.53,-0.19,0.08,0.06,0.0,4.38,0.0,9.38,0.07,-0.12,0.01,7.59,-0.03,6.34,0.15,0.12,0.01
560,9.79,1.59,-0.08,0.07,0.03,-0.0,4.31,0.05,9.45,0.08,-0.11,0.01,7.53,0.1,6.39,0.15,0.12,0.01
580,9.86,1.56,-0.11,0.06,0.05,0.0,4.29,0.08,9.47,0.06,-0.12,0.01,7.57,0.08,6.39,0.14,0.12,0.0
600,9.87,1.58,-0.12,0.06,0.05,0.0,4.34,0.07,9.45,0.07,-0.12,0.01,7.53,0.01,6.47,0.15,0.12,-0.01
620,9.88,1.64,-0.15,0.07,0.04,-0.0,4.32,0.08,9.46,0.08,-0.12,0.02,7.56,0.08,6.46,0.16,0.12,0.01
640,9.9,1.65,-0.0,0.08,0.04,0.0,4.22,0.15,9.63,0.07,-0.13,0.02,7.5,0.19,6.61,0.15,0.11,0.02
660,9.86,1.66,-0.07,0.1,0.03,0.01,4.21,0.17,9.58,0.06,-0.13,0.01,7.5,0.18,6.57,0.15,0.1,0.02
680,9.85,1.56,-0.06,0.1,0.03,0.02,4.18,0.05,9.49,0.05,-0.14,0.01,7.51,0.08,6.47,0.13,0.1,0.02
700,9.79,1.5,-0.07,0.1,0.02,0.01,4.25,-0.04,9.4,0.06,-0.15,0.01,7.48,-0.0,6.42,0.14,0.09,0.01
720,9.79,1.52,-0.17,0.1,0.01,0.0,4.28,-0.0,9.42,0.07,-0.15,0.01,7.53,-0.04,6.38,0.14,0.09,0.0
740,9.81,1.54,-0.18,0.11,0.03,-0.0,4.42,0.04,9.4,0.08,-0.14,0.01,7.59,0.08,6.37,0.15,0.09,0.0
760,9.83,1.63,-0.2,0.12,0.04,-0.0,4.34,0.14,9.45,0.07,-0.14,0.01,7.59,0.11,6.41,0.16,0.1,0.0
780,9.83,1.63,-0.18,0.11,0.04,0.0,4.36,0.05,9.42,0.07,-0.13,0.01,7.59,0.06,6.38,0.15,0.1,0.01
800,9.84,1.66,-0.17,0.09,0.03,0.0,4.36,0.11,9.46,0.07,-0.13,0.02,7.54,0.1,6.35,0.15,0.11,0.02
820,9.83,1.59,-0.16,0.08,0.03,0.01,4.33,0.08,9.46,0.07,-0.13,0.02,7.6,0.1,6.37,0.16,0.11,0.02
840,9.85,1.54,-0.06,0.08,0.04,0.01,4.26,0.12,9.41,0.07,-0.12,0.02,7.52,0.13,6.41,0.15,0.11,0.02
860,9.85,1.55,-0.05,0.06,0.04,0.01,4.2,-0.01,9.53,0.06,-0.13,0.01,7.52,0.07,6.43,0.15,0.11,0.01
880,9.82,1.54,-0.13,0.07,0.03,-0.0,4.24,-0.03,9.46,0.07,-0.13,0.01,7.53,0.01,6.49,0.15,0.1,0.0
900,9.85,1.59,-0.02,0.08,0.03,-0.0,4.25,0.03,9.51,0.07,-0.13,0.01,7.5,0.06,6.46,0.16,0.11,0.0
920,9.87,1.6,-0.07,0.1,0.03,-0.0,4.27,0.11,9.42,0.08,-0.14,0.01,7.52,0.13,6.43,0.15,0.09,0.01
940,9.85,1.58,-0.09,0.11,0.03,0.0,4.31,0.1,9.51,0.07,-0.15,0.01,7.54,0.13,6.5,0.15,0.09,0.01
960,9.83,1.59,-0.18,0.1,0.02,0.01,4.36,0.06,9.42,0.06,-0.15,0.01,7.6,0.11,6.38,0.14,0.09,0.01
980,9.82,1.6,-0.19,0.11,0.03,0.01,4.36,0.04,9.41,0.06,-0.14,0.01,7.62,0.07,6.34,0.14,0.1,0.01
1000,9.76,1.57,-0.17,0.11,0.04,0.0,4.41,0.03,9.37,0.07,-0.12,0.02,7.62,0.0,6.32,0.15,0.11,0.02
1020,9.79,1.57,-0.1,0.09,0.04,-0.0,4.25,0.09,9.41,0.08,-0.12,0.02,7.46,0.08,6.38,0.15,0.11,0.01
1040,9.85,1.59,-0.15,0.09,0.04,-0.0,4.29,0.15,9.42,0.07,-0.13,0.02,7.52,0.11,6.44,0.15,0.11,0.01
1060,9.88,1.6,-0.16,0.07,0.03,0.01,4.31,0.09,9.47,0.06,-0.13,0.02,7.62,0.08,6.49,0.15,0.11,0.01
1080,9.91,1.58,-0.08,0.06,0.03,0.01,4.29,0.09,9.51,0.05,-0.13,0.01,7.53,0.12,6.43,0.14,0.11,0.01
1100,9.82,1.56,-0.21,0.06,0.04,0.01,4.38,0.04,9.38,0.05,-0.13,0.01,7.62,0.0,6.38,0.13,0.11,0.01
1120,9.85,1.61,-0.09,0.08,0.04,0.0,4.26,0.04,9.52,0.07,-0.13,0.02,7.44,0.08,6.48,0.16,0.11,0.01
1140,9.87,1.62,-0.07,0.09,0.04,-0.0,4.21,0.06,9.48,0.07,-0.13,0.02,7.46,0.09,6.48,0.16,0.11,0.01
1160,9.83,1.58,-0.12,0.09,0.03,0.0,4.19,0.16,9.5,0.07,-0.14,0.02,7.46,0.17,6.45,0.15,0.1,0.01
1180,9.83,1.62,-0.09,0.09,0.02,0.01,4.25,0.07,9.46,0.06,-0.14,0.01,7.53,0.13,6.47,0.14,0.1,0.01
1200,9.83,1.6,-0.18,0.11,0.02,0.01,4.35,0.04,9.43,0.06,-0.15,0.02,7.58,-0.01,6.42,0.15,0.09,0.02
1220,9.8,1.59,-0.2,0.12,0.04,-0.01,4.35,0.08,9.49,0.08,-0.14,0.03,7.53,0.06,6.33,0.17,0.1,0.02
1240,9.79,1.59,-0.08,0.13,0.03,-0.0,4.26,0.11,9.44,0.08,-0.13,0.03,7.49,0.19,6.4,0.16,0.11,0.02
1260,9.82,1.6,-0.1,0.11,0.03,0.01,4.2,0.1,9.49,0.07,-0.14,0.01,7.46,0.16,6.44,0.14,0.1,0.01
1280,9.81,1.63,-0.15,0.07,0.02,0.0,4.46,0.06,9.45,0.07,-0.13,0.01,7.6,0.04,6.39,0.15,0.11,0.01
1300,9.84,1.63,-0.12,0.08,0.03,0.0,4.38,0.07,9.49,0.08,-0.12,0.03,7.6,0.1,6.46,0.16,0.11,0.02
1320,9.86,1.61,-0.13,0.09,0.04,-0.0,4.25,0.11,9.44,0.07,-0.13,0.02,7.52,0.14,6.44,0.15,0.11,0.02
1340,9.84,1.58,-0.12,0.08,0.03,0.01,4.2,0.1,9.5,0.06,-0.13,0.01,7.47,0.12,6.43,0.14,0.1,0.01
1360,9.84,1.59,-0.12,0.08,0.03,0.01,4.26,0.05,9.48,0.05,-0.14,0.01,7.5,0.06,6.45,0.14,0.1,0.01
1380,9.8,1.6,-0.07,0.08,0.02,0.01,4.31,0.02,9.42,0.06,-0.13,0.02,7.58,0.04,6.44,0.14,0.11,0.01
1400,9.85,1.59,-0.1,0.11,0.03,0.0,4.27,0.07,9.39,0.08,-0.14,0.03,7.53,0.05,6.45,0.16,0.1,0.01
1420,9.81,1.57,-0.13,0.12,0.03,-0.0,4.26,0.09,9.45,0.08,-0.14,0.02,7.55,0.11,6.44,0.16,0.1,0.01
1440,9.81,1.6,-0.09,0.11,0.04,-0.0,4.33,0.09,9.46,0.07,-0.14,0.01,7.55,0.11,6.45,0.15,0.1,0.01
1460,9.86,1.59,-0.1,0.11,0.03,0.0,4.34,0.05,9.41,0.07,-0.14,0.02,7.57,0.07,6.4,0.15,0.1,0.01
1480,9.86,1.59,-0.1,0.11,0.03,0.01,4.31,0.06,9.49,0.07,-0.14,0.02,7.57,0.09,6.41,0.16,0.1,0.02
1500,9.84,1.6,-0.18,0.1,0.03,0.0,4.3,0.07,9.44,0.07,-0.13,0.02,7.56,0.11,6.52,0.15,0.1,0.01
1520,9.84,1.55,-0.15,0.09,0.03,0.0,4.27,0.06,9.54,0.07,-0.13,0.02,7.52,0.05,6.43,0.15,0.1,0.01
1540,9.81,1.58,-0.15,0.09,0.03,0.01,4.29,0.09,9.47,0.07,-0.13,0.02,7.51,0.12,6.42,0.16,0.1,0.01
1560,9.84,1.59,-0.08,0.09,0.03,0.0,4.3,0.06,9.43,0.07,-0.13,0.02,7.54,0.11,6.46,0.15,0.1,0.01
1580,9.84,1.59,-0.07,0.09,0.03,0.0,4.25,0.06,9.43,0.07,-0.13,0.01,7.53,0.08,6.45,0.15,0.1,0.01
1600,9.87,1.6,-0.12,0.09,0.02,0.0,4.33,0.11,9.47,0.07,-0.13,0.02,7.52,0.12,6.41,0.15,0.1,0.01
