timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,0.08,1.31,9.51,0.11,0.03,0.0,-9.43,1.69,2.61,0.07,-0.13,0.02,-8.7,3.42,1.65,0.16,0.1,0.01
20,0.17,1.37,9.55,0.08,0.05,0.01,-9.32,1.53,2.58,0.07,-0.13,0.02,-8.71,3.33,1.62,0.14,0.11,0.01
40,0.13,1.31,9.49,0.12,0.01,0.01,-9.38,1.57,2.6,0.07,-0.15,0.01,-8.76,3.26,1.55,0.15,0.09,0.01
60,0.08,1.32,9.55,0.09,0.05,0.01,-9.23,1.55,2.46,0.06,-0.12,0.02,-8.52,3.21,1.59,0.14,0.13,0.02
80,0.13,1.3,9.62,0.09,0.06,0.01,-9.58,1.56,2.64,0.06,-0.12,0.01,-8.91,3.38,1.69,0.15,0.11,0.01
100,0.19,1.35,9.51,0.1,0.03,0.01,-9.49,1.71,2.55,0.06,-0.16,0.02,-8.73,3.39,1.69,0.14,0.09,0.03
120,0.17,1.27,9.58,0.1,0.09,0.01,-9.43,1.59,2.56,0.06,-0.1,0.03,-8.76,3.39,1.62,0.14,0.14,0.03
140,0.19,1.29,9.52,0.11,0.08,0.01,-9.53,1.55,2.61,0.06,-0.11,0.03,-8.87,3.29,1.69,0.14,0.13,0.03
160,0.11,1.19,9.57,0.14,0.0,0.01,-9.52,1.49,2.57,0.06,-0.13,0.01,-8.7,3.2,1.69,0.14,0.11,0.01
180,0.13,1.32,9.53,0.03,0.08,-0.02,-9.47,1.46,2.48,0.09,-0.14,-0.0,-8.87,3.27,1.59,0.17,0.09,0.0
200,0.13,1.37,9.49,0.07,0.06,-0.01,-9.42,1.63,2.49,0.09,-0.14,0.01,-8.89,3.36,1.63,0.17,0.08,0.01
220,0.11,1.37,9.43,0.13,0.01,0.0,-9.05,1.67,2.6,0.07,-0.14,0.01,-8.37,3.26,1.62,0.15,0.09,0.0
240,0.21,1.44,9.42,0.06,0.1,0.01,-9.08,1.66,2.61,0.06,-0.11,0.01,-8.46,3.42,1.68,0.14,0.14,-0.0
260,0.21,1.29,9.55,0.18,0.05,0.03,-9.48,1.58,2.59,0.05,-0.09,0.05,-8.74,3.35,1.72,0.13,0.15,0.05
280,0.13,1.13,9.57,0.09,0.04,0.0,-9.71,1.4,2.55,0.06,-0.14,0.01,-8.87,3.19,1.64,0.14,0.11,0.01
300,0.17,1.33,9.5,0.05,0.04,-0.01,-9.19,1.55,2.52,0.08,-0.14,0.0,-8.52,3.38,1.63,0.17,0.1,-0.01
320,0.12,1.27,9.53,0.13,0.02,0.01,-9.47,1.64,2.65,0.06,-0.13,0.01,-8.57,3.4,1.69,0.14,0.11,0.0
340,0.21,1.28,9.61,0.07,0.05,0.0,-9.49,1.43,2.56,0.07,-0.15,0.03,-8.9,3.26,1.71,0.15,0.11,0.03
360,0.08,1.3,9.48,0.16,-0.03,0.02,-9.39,1.65,2.49,0.06,-0.16,0.03,-8.58,3.37,1.56,0.13,0.09,0.04
380,0.2,1.28,9.43,0.04,0.08,0.01,-9.5,1.48,2.59,0.06,-0.12,-0.02,-8.84,3.33,1.7,0.14,0.12,-0.02
400,0.19,1.3,9.49,0.14,-0.01,-0.0,-9.31,1.52,2.57,0.08,-0.17,0.01,-8.66,3.3,1.66,0.15,0.07,0.02
420,0.03,1.19,9.47,0.1,0.06,0.01,-9.16,1.5,2.55,0.05,-0.1,-0.0,-8.46,3.18,1.58,0.13,0.15,-0.01
440,0.03,1.21,9.51,0.08,0.09,0.01,-9.32,1.42,2.48,0.05,-0.08,-0.02,-8.89,3.17,1.65,0.13,0.15,-0.02
460,0.13,1.2,9.65,0.13,0.03,-0.01,-9.45,1.39,2.52,0.09,-0.15,0.03,-8.84,3.14,1.71,0.17,0.1,0.04
480,0.17,1.41,9.44,0.05,0.07,-0.01,-9.2,1.76,2.64,0.08,-0.12,0.01,-8.57,3.57,1.61,0.17,0.12,-0.0
500,0.14,1.26,9.49,0.16,0.03,0.02,-9.37,1.49,2.64,0.06,-0.11,0.03,-8.74,3.24,1.65,0.14,0.12,0.02
520,0.1,1.23,9.56,0.08,0.07,0.0,-9.41,1.53,2.58,0.07,-0.11,0.01,-8.75,3.24,1.71,0.16,0.13,-0.0
540,0.1,1.21,9.62,0.08,0.07,0.0,-9.43,1.5,2.54,0.06,-0.11,0.03,-8.73,3.29,1.66,0.15,0.15,0.01
560,0.09,1.15,9.64,0.13,0.05,0.01,-9.49,1.44,2.57,0.07,-0.11,0.04,-8.78,3.21,1.67,0.16,0.14,0.03
580,0.17,1.26,9.56,0.04,0.09,-0.01,-9.48,1.54,2.62,0.09,-0.1,0.01,-8.78,3.26,1.66,0.18,0.13,-0.0
600,0.22,1.36,9.63,0.05,0.09,-0.01,-9.3,1.57,2.61,0.1,-0.11,0.03,-8.72,3.4,1.76,0.18,0.13,0.02
620,0.2,1.38,9.44,0.16,0.04,0.01,-9.23,1.64,2.74,0.07,-0.08,0.05,-8.53,3.37,1.71,0.17,0.16,0.04
640,0.16,1.19,9.54,0.13,0.09,0.01,-9.2,1.59,2.64,0.06,-0.05,0.03,-8.51,3.23,1.72,0.17,0.19,0.01
660,0.08,1.2,9.52,0.07,0.11,-0.01,-9.31,1.47,2.55,0.09,-0.07,0.02,-8.76,3.24,1.62,0.19,0.18,0.01
680,0.15,1.08,9.91,0.21,0.14,-0.0,-9.67,1.26,2.74,0.09,0.02,0.05,-9.06,3.14,1.88,0.2,0.26,0.03
700,0.09,1.04,10.02,0.11,0.19,0.03,-9.65,1.72,2.93,0.03,0.04,-0.02,-8.69,3.48,1.83,0.14,0.29,-0.04
720,-0.11,0.89,10.2,0.08,0.24,0.08,-9.4,1.65,2.95,-0.05,0.19,-0.11,-8.38,3.27,1.76,0.09,0.44,-0.16
740,-0.34,0.71,10.81,-0.01,0.6,0.18,-9.32,1.44,3.15,-0.15,0.5,-0.16,-8.11,3.05,1.88,0.09,0.82,-0.28
760,-0.59,0.24,11.15,0.06,1.43,0.28,-5.48,-0.27,3.26,-0.16,1.44,-0.07,-4.5,1.0,2.22,0.25,1.89,-0.42
