timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-7.42,5.58,2.64,0.11,0.02,-0.01,-7.32,5.95,2.26,0.09,-0.14,0.0,-1.41,9.36,0.78,0.16,0.09,0.01
20,-7.41,5.49,2.71,0.11,0.03,-0.01,-7.33,6.19,2.43,0.07,-0.12,-0.01,-1.34,9.66,0.79,0.16,0.1,-0.01
40,-7.44,5.57,2.67,0.06,0.02,-0.01,-7.38,6.21,2.41,0.04,-0.14,0.0,-1.32,9.62,0.7,0.13,0.11,0.01
60,-7.37,5.58,2.74,0.08,0.04,0.02,-7.4,6.35,2.53,0.05,-0.13,0.02,-1.25,9.78,0.78,0.14,0.13,0.03
80,-7.53,5.4,2.75,0.11,0.02,0.03,-7.42,5.96,2.32,0.07,-0.15,0.04,-1.42,9.44,0.77,0.15,0.1,0.03
100,-7.48,5.48,2.67,0.1,0.01,-0.01,-7.42,6.08,2.38,0.07,-0.15,-0.01,-1.42,9.58,0.81,0.14,0.08,-0.01
120,-7.51,5.47,2.67,0.09,0.02,-0.02,-7.31,6.08,2.33,0.07,-0.14,-0.0,-1.36,9.47,0.76,0.14,0.1,-0.0
140,-7.36,5.7,2.71,0.08,0.04,0.0,-7.25,6.12,2.34,0.06,-0.13,0.03,-1.33,9.45,0.73,0.15,0.1,0.02
160,-7.31,5.71,2.76,0.09,0.01,0.01,-7.44,6.34,2.53,0.06,-0.16,0.03,-1.28,9.81,0.87,0.13,0.09,0.03
180,-7.43,5.63,2.69,0.08,-0.0,0.02,-7.31,6.03,2.19,0.06,-0.18,0.05,-1.45,9.39,0.62,0.12,0.08,0.04
200,-7.42,5.46,2.64,0.11,0.04,-0.0,-7.3,6.02,2.18,0.08,-0.13,-0.0,-1.35,9.49,0.72,0.16,0.09,0.0
220,-7.37,5.52,2.79,0.09,0.03,-0.0,-7.35,6.18,2.48,0.06,-0.14,-0.01,-1.3,9.59,0.78,0.15,0.1,-0.0
240,-7.4,5.64,2.71,0.08,0.05,0.0,-7.29,6.14,2.37,0.05,-0.13,0.0,-1.38,9.59,0.7,0.14,0.12,0.01
260,-7.44,5.58,2.71,0.07,0.04,0.01,-7.35,6.11,2.3,0.05,-0.13,0.02,-1.43,9.46,0.67,0.14,0.12,0.02
280,-7.43,5.56,2.6,0.11,0.03,0.0,-7.33,6.07,2.36,0.09,-0.13,0.01,-1.41,9.47,0.68,0.17,0.1,0.02
300,-7.43,5.46,2.74,0.09,0.05,-0.01,-7.33,6.39,2.61,0.05,-0.11,-0.02,-1.18,9.83,0.78,0.15,0.13,-0.02
320,-7.43,5.68,2.77,0.06,0.04,0.02,-7.37,6.22,2.46,0.04,-0.13,-0.0,-1.36,9.69,0.82,0.12,0.12,-0.0
340,-7.37,5.66,2.7,0.09,0.02,0.02,-7.32,6.1,2.31,0.06,-0.14,0.02,-1.38,9.55,0.75,0.14,0.1,0.02
360,-7.44,5.5,2.71,0.1,0.01,0.01,-7.38,6.07,2.39,0.07,-0.14,0.02,-1.41,9.55,0.71,0.15,0.09,0.02
380,-7.47,5.52,2.65,0.11,0.04,-0.0,-7.37,6.08,2.35,0.08,-0.13,-0.0,-1.4,9.52,0.69,0.16,0.1,0.01
400,-7.41,5.56,2.83,0.09,0.03,-0.02,-7.53,6.18,2.52,0.07,-0.14,-0.02,-1.47,9.73,0.91,0.14,0.09,-0.01
420,-7.41,5.53,2.8,0.07,0.0,-0.02,-7.5,6.2,2.45,0.05,-0.16,-0.01,-1.4,9.69,0.74,0.12,0.09,-0.0
440,-7.3,5.69,2.76,0.07,0.0,0.02,-7.24,6.09,2.25,0.05,-0.19,0.02,-1.43,9.4,0.73,0.1,0.08,0.04
460,-7.42,5.56,2.62,0.09,-0.01,0.02,-7.1,6.07,2.19,0.06,-0.17,0.02,-1.19,9.27,0.54,0.12,0.08,0.02
480,-7.3,5.62,2.59,0.09,0.04,-0.02,-7.24,6.07,2.18,0.07,-0.13,-0.03,-1.33,9.48,0.73,0.15,0.1,-0.03
500,-7.35,5.76,2.69,0.1,0.01,0.0,-7.25,6.38,2.42,0.06,-0.16,0.02,-1.09,9.7,0.68,0.14,0.08,0.02
520,-7.48,5.44,2.56,0.09,0.03,-0.0,-7.33,5.9,2.21,0.07,-0.13,0.0,-1.49,9.32,0.69,0.15,0.1,-0.01
540,-7.36,5.55,2.76,0.12,0.02,-0.0,-7.32,6.14,2.42,0.09,-0.15,0.01,-1.36,9.59,0.86,0.16,0.07,0.02
560,-7.44,5.57,2.75,0.09,0.01,-0.02,-7.38,6.09,2.4,0.07,-0.15,-0.01,-1.43,9.61,0.76,0.14,0.08,-0.0
580,-7.44,5.6,2.76,0.09,0.03,-0.01,-7.31,6.28,2.44,0.06,-0.14,-0.02,-1.2,9.66,0.8,0.14,0.1,-0.01
600,-7.39,5.66,2.59,0.08,0.02,0.01,-7.24,6.24,2.27,0.05,-0.16,0.01,-1.33,9.58,0.66,0.13,0.1,0.01
620,-7.37,5.61,2.56,0.08,0.01,0.01,-7.21,6.22,2.22,0.05,-0.15,0.04,-1.3,9.47,0.59,0.12,0.1,0.03
640,-7.4,5.59,2.86,0.09,0.02,0.0,-7.5,6.36,2.67,0.07,-0.14,0.01,-1.3,9.86,0.84,0.15,0.1,0.02
660,-7.46,5.6,2.74,0.07,0.02,0.0,-7.43,6.19,2.42,0.04,-0.15,0.0,-1.43,9.62,0.83,0.12,0.1,0.01
680,-7.46,5.59,2.58,0.09,0.01,0.01,-7.21,6.06,2.21,0.06,-0.15,0.02,-1.38,9.38,0.61,0.14,0.09,0.02
700,-7.47,5.57,2.48,0.1,0.03,0.01,-7.17,6.06,2.12,0.08,-0.13,0.03,-1.34,9.3,0.54,0.16,0.1,0.03
720,-7.37,5.65,2.91,0.09,0.03,-0.0,-7.41,6.32,2.67,0.06,-0.13,0.01,-1.18,9.77,0.93,0.15,0.11,0.01
740,-7.39,5.73,2.85,0.08,0.03,-0.0,-7.41,6.35,2.57,0.06,-0.14,-0.0,-1.24,9.82,0.86,0.13,0.1,-0.01
760,-7.46,5.63,2.76,0.11,0.01,0.03,-7.31,6.08,2.27,0.07,-0.16,0.04,-1.3,9.51,0.75,0.15,0.08,0.04
780,-7.49,5.46,2.6,0.09,0.03,-0.01,-7.31,5.99,2.26,0.07,-0.12,0.01,-1.41,9.38,0.59,0.15,0.11,0.01
800,-7.41,5.53,2.62,0.07,0.06,-0.03,-7.26,6.26,2.29,0.06,-0.1,-0.02,-1.26,9.56,0.65,0.16,0.13,-0.02
820,-7.34,5.72,2.78,0.09,0.06,-0.01,-7.31,6.33,2.52,0.06,-0.11,-0.0,-1.17,9.78,0.81,0.16,0.12,-0.0
840,-7.37,5.74,2.87,0.06,-0.0,0.04,-7.29,6.14,2.37,0.03,-0.17,0.04,-1.43,9.45,0.8,0.11,0.1,0.05
860,-7.48,5.63,2.62,0.08,-0.01,0.04,-7.23,6.0,2.21,0.05,-0.16,0.03,-1.31,9.37,0.73,0.14,0.1,0.04
880,-7.48,5.34,2.48,0.1,0.04,-0.02,-7.31,5.91,2.17,0.07,-0.13,-0.02,-1.44,9.34,0.67,0.16,0.1,-0.03
900,-7.43,5.62,2.8,0.1,0.07,-0.03,-7.43,6.17,2.45,0.08,-0.11,-0.04,-1.4,9.7,0.8,0.17,0.11,-0.04
920,-7.37,5.75,2.87,0.11,0.02,0.01,-7.48,6.47,2.67,0.07,-0.16,0.03,-1.2,9.99,0.88,0.15,0.08,0.04
940,-7.37,5.7,2.73,0.04,-0.01,0.01,-7.34,6.11,2.29,0.02,-0.17,0.01,-1.35,9.49,0.71,0.09,0.09,0.02
960,-7.46,5.54,2.46,0.11,0.02,-0.0,-7.16,5.86,2.0,0.08,-0.13,0.0,-1.39,9.16,0.52,0.17,0.09,-0.0
980,-7.34,5.66,2.83,0.11,0.06,-0.01,-7.41,6.39,2.59,0.09,-0.12,-0.02,-1.23,9.88,0.91,0.17,0.1,-0.02
1000,-7.39,5.66,2.76,0.05,0.0,0.01,-7.38,6.37,2.54,0.02,-0.16,0.0,-1.21,9.8,0.88,0.09,0.11,0.0
1020,-7.4,5.65,2.44,0.12,0.01,0.03,-7.09,5.95,1.97,0.08,-0.16,0.05,-1.4,9.17,0.47,0.16,0.08,0.06
1040,-7.48,5.49,2.44,0.12,0.06,0.0,-7.09,6.1,2.08,0.1,-0.11,0.02,-1.25,9.34,0.45,0.2,0.11,0.02
1060,-7.35,5.63,2.85,0.09,0.03,0.02,-7.41,6.38,2.59,0.06,-0.12,0.02,-1.19,9.82,0.86,0.16,0.12,0.03
1080,-7.4,5.6,2.91,0.05,0.03,0.02,-7.48,6.3,2.58,0.02,-0.14,0.01,-1.33,9.81,0.9,0.12,0.13,0.02
1100,-7.44,5.6,2.61,0.06,0.03,0.02,-7.28,5.92,2.18,0.04,-0.15,0.03,-1.61,9.28,0.57,0.13,0.12,0.02
1120,-7.44,5.49,2.61,0.14,0.04,0.0,-7.27,6.06,2.27,0.11,-0.12,0.02,-1.37,9.46,0.73,0.19,0.09,0.01
1140,-7.46,5.58,2.76,0.1,0.03,-0.01,-7.43,6.26,2.5,0.08,-0.13,-0.01,-1.27,9.72,0.86,0.16,0.1,-0.0
1160,-7.38,5.63,2.76,0.06,-0.01,0.01,-7.31,6.14,2.32,0.03,-0.17,0.02,-1.37,9.56,0.72,0.11,0.1,0.04
1180,-7.33,5.5,2.6,0.12,0.0,-0.01,-7.23,6.31,2.33,0.06,-0.16,0.0,-1.24,9.62,0.63,0.17,0.09,0.18
