timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-1.02,9.76,0.12,0.11,0.0,0.03,0.49,9.73,1.03,0.04,-0.17,0.03,2.05,9.35,-1.89,0.12,0.09,0.05
20,-1.01,9.76,-0.03,0.09,0.05,-0.0,0.63,9.86,1.08,0.08,-0.11,0.01,2.3,9.48,-1.85,0.16,0.12,0.01
40,-0.96,9.77,0.06,0.09,0.06,0.01,0.42,9.95,1.05,0.06,-0.11,0.01,1.93,9.62,-1.84,0.14,0.13,0.01
60,-1.01,9.7,0.18,0.1,0.04,0.04,0.42,9.69,0.98,0.04,-0.12,0.01,1.91,9.36,-1.84,0.12,0.13,0.02
80,-1.01,9.71,0.14,0.07,0.04,0.02,0.41,9.64,0.9,0.05,-0.12,0.02,1.83,9.26,-1.86,0.14,0.13,0.01
100,-0.96,9.72,0.13,0.08,0.05,-0.01,0.4,9.79,1.02,0.09,-0.12,0.02,2.01,9.52,-1.81,0.17,0.12,0.0
120,-1.0,9.77,0.19,0.07,0.05,-0.01,0.4,9.86,1.07,0.08,-0.1,0.0,2.01,9.58,-1.73,0.15,0.12,-0.01
140,-0.99,9.78,0.07,0.09,0.03,-0.0,0.57,9.75,1.0,0.1,-0.08,0.01,1.99,9.38,-1.82,0.15,0.13,0.02
160,-1.01,9.83,-0.0,0.09,0.07,-0.03,0.6,9.77,0.99,0.12,-0.05,0.03,2.09,9.51,-1.92,0.18,0.15,0.02
180,-1.07,9.8,0.18,0.11,0.07,-0.04,0.38,9.9,1.03,0.12,-0.02,0.08,2.28,9.57,-1.78,0.18,0.14,0.06
200,-1.01,9.74,0.15,0.07,0.08,-0.01,0.29,9.96,1.07,0.09,-0.08,0.03,1.84,9.61,-1.9,0.14,0.11,0.03
220,-1.02,9.76,0.14,0.1,0.06,-0.04,0.28,9.62,1.06,0.12,-0.05,0.01,2.12,9.32,-1.85,0.19,0.13,0.02
240,-1.0,9.78,0.14,0.08,0.09,-0.05,0.52,9.97,1.2,0.13,-0.06,-0.04,1.85,9.75,-1.83,0.17,0.05,-0.04
260,-0.88,9.85,0.14,0.03,0.1,-0.02,-0.03,10.15,1.25,0.1,-0.08,-0.05,2.13,9.74,-1.71,0.14,0.11,-0.03
280,-0.89,9.82,0.16,0.05,0.03,0.01,0.19,9.88,1.13,0.03,-0.18,0.0,1.69,9.32,-1.85,0.13,0.07,0.05
300,-0.97,9.77,0.1,0.11,0.05,-0.02,0.73,9.96,1.2,0.09,-0.13,0.03,2.02,9.55,-1.77,0.18,0.07,0.02
320,-0.84,9.85,0.17,0.05,0.03,0.01,0.03,10.15,1.45,0.05,-0.16,0.01,1.95,9.8,-1.65,0.13,0.07,-0.02
340,-0.77,9.87,0.25,0.04,-0.04,0.06,0.31,10.14,1.4,0.01,-0.17,-0.01,2.1,10.03,-1.63,0.07,0.09,-0.03
360,-1.19,9.61,0.03,0.09,0.04,-0.07,0.79,9.25,0.83,0.19,-0.07,0.08,1.84,8.78,-1.92,0.26,0.14,0.06
380,-1.28,9.68,0.32,0.08,0.16,-0.17,0.68,9.35,0.81,0.28,0.04,0.09,2.08,8.83,-1.95,0.39,0.16,0.04
400,-1.77,9.85,1.29,0.02,0.35,-0.28,0.59,9.3,0.82,0.41,0.31,0.16,2.2,8.88,-1.83,0.59,0.42,-0.0
420,-1.76,9.89,2.37,0.02,0.93,-0.64,-0.63,8.24,0.74,0.8,0.59,0.31,0.79,7.51,-1.09,1.11,0.81,0.05
440,0.22,9.54,4.05,0.08,1.3,-0.73,-13.85,12.95,2.67,0.79,-0.2,-0.6,-10.63,15.94,0.61,0.85,0.08,-0.26
460,3.88,9.72,5.24,-0.91,-0.01,0.6,-19.61,19.61,9.68,-1.96,-4.36,-2.3,-19.61,19.61,5.0,-3.12,-4.36,-0.44
480,2.55,11.85,4.46,-0.34,-4.35,1.94,-7.63,10.0,16.3,-4.36,-4.36,-1.64,-0.9,11.39,19.61,-4.36,-4.36,1.47
500,3.31,10.88,2.9,1.83,-4.36,2.2,1.83,3.14,14.44,-3.92,-4.36,-1.47,12.6,9.73,17.11,-4.12,-4.36,0.36
520,-0.77,9.64,-2.88,-1.15,-4.36,2.17,13.04,10.86,10.77,-2.49,-4.36,-3.64,19.61,8.43,7.13,-4.36,-4.36,-2.03
540,-0.65,7.78,0.81,0.83,4.16,-1.92,-0.9,5.13,7.3,4.34,4.36,2.17,3.84,5.95,6.73,4.36,4.36,-0.07
560,2.6,7.87,2.46,0.67,3.37,-1.54,-4.2,10.02,9.44,4.36,4.36,1.94,-3.92,17.8,6.54,4.36,4.36,-0.52
