timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-1.12,1.37,10.65,0.26,0.02,0.03,-10.55,1.62,0.22,0.05,-0.17,0.23,-9.86,3.59,0.22,0.17,0.13,0.23
20,-1.05,1.69,11.26,0.31,0.05,0.02,-11.39,1.81,0.2,0.09,-0.18,0.36,-10.75,4.01,0.31,0.25,0.14,0.35
40,-1.37,1.51,11.59,0.71,0.01,0.26,-10.95,2.28,0.46,-0.21,-0.12,0.71,-9.91,4.89,0.11,0.07,0.34,0.7
60,-1.49,0.62,12.65,0.62,0.24,0.39,-12.17,1.47,0.51,-0.29,0.23,0.6,-10.8,3.61,0.57,-0.0,0.64,0.56
80,-1.62,0.27,13.09,0.19,0.91,0.43,-11.63,0.51,0.51,-0.36,0.72,0.3,-10.15,2.65,0.75,-0.03,1.21,0.15
100,-1.22,0.65,12.36,0.04,1.66,0.44,-9.93,0.45,1.3,-0.33,1.56,0.08,-9.08,2.62,1.46,0.2,1.9,-0.19
120,-0.49,0.7,11.94,0.04,2.36,0.44,-8.68,0.71,2.37,-0.34,2.22,0.11,-7.27,2.84,2.32,0.26,2.54,-0.28
140,1.81,0.35,11.32,0.33,3.64,0.1,-8.68,-1.93,4.51,-0.07,3.54,0.03,-8.24,1.37,5.53,0.69,3.68,-0.56
160,2.95,0.32,11.09,0.35,3.99,-0.46,-10.45,-2.18,5.26,0.49,3.94,-0.13,-8.97,-0.15,7.26,1.18,3.9,-0.8
180,4.69,0.05,10.55,0.14,4.01,-1.05,-12.54,-2.16,6.26,1.21,3.73,-0.38,-11.04,0.9,8.67,2.06,3.59,-1.19
200,5.69,1.72,11.53,0.04,2.85,-1.6,-14.08,0.81,7.27,1.89,2.81,-0.53,-13.42,4.36,8.44,2.48,2.68,-1.37
220,7.49,0.96,10.62,-0.23,0.06,-0.92,-15.89,3.45,8.26,1.19,-0.19,-0.43,-14.14,9.51,8.08,1.08,-0.22,-0.55
240,7.43,0.1,9.9,-0.47,-1.67,-0.26,-14.66,3.14,8.83,0.22,-1.88,-0.63,-11.92,7.19,8.73,-0.23,-1.74,-0.29
260,7.8,-0.31,9.03,-1.08,-2.86,0.06,-12.37,-0.08,9.39,-0.18,-3.22,-1.08,-10.42,2.97,10.36,-0.9,-2.94,-0.39
280,6.4,1.88,7.32,-1.12,-4.36,0.76,-14.51,3.87,9.64,-0.62,-4.36,-0.8,-13.82,10.05,9.28,-1.68,-4.36,0.23
300,4.2,1.18,3.69,-0.17,-4.36,1.85,-8.63,0.82,12.88,-2.22,-4.36,-0.27,-6.42,5.72,14.47,-4.02,-4.36,1.68
320,3.44,0.69,2.15,-0.2,-4.36,2.02,-7.16,1.75,13.73,-2.27,-4.36,-0.18,-2.49,4.18,15.05,-4.08,-4.36,1.77
340,0.03,-0.48,0.04,-0.55,-4.36,1.89,2.33,-0.5,11.21,-2.28,-4.36,-0.59,4.39,-0.04,10.69,-4.28,-4.36,1.75
360,-4.13,-0.11,-0.24,-1.3,-4.36,1.31,3.06,-1.95,2.69,-1.79,-4.36,-1.17,7.08,-4.54,2.36,-2.87,-4.36,0.14
380,-8.56,1.25,-0.95,-1.6,-3.66,0.77,7.94,-2.59,-6.22,-0.87,-3.11,-1.26,7.93,-6.61,-7.24,-1.16,-2.51,-0.82
400,-8.94,0.76,-1.81,-1.35,-1.16,0.34,5.01,-0.69,-8.09,-0.33,-1.6,-0.8,1.79,-1.95,-9.35,-0.46,-1.17,-0.57
420,-8.92,0.72,-0.11,-0.14,-0.56,0.22,1.16,-0.02,-8.3,-0.26,-0.95,-0.03,-0.18,-1.51,-9.07,-0.2,-0.63,0.04
440,-10.24,0.34,0.6,0.63,-0.33,0.22,2.21,-0.86,-9.44,-0.07,-0.18,0.21,-0.29,-2.41,-10.11,-0.07,0.04,0.31
460,-9.8,0.23,0.48,0.43,0.26,0.02,-2.31,-0.27,-9.56,0.02,0.17,0.27,-2.55,-2.02,-9.69,0.18,0.28,0.25
480,-9.5,0.44,1.4,0.13,0.18,-0.05,-2.07,-0.21,-9.27,0.15,-0.09,0.0,-3.5,-1.57,-9.46,0.23,0.1,0.02
500,-9.71,0.6,1.53,-0.0,0.15,-0.15,-1.19,-0.41,-9.35,0.25,0.04,-0.0,-2.57,-1.44,-9.6,0.37,0.19,-0.09
520,-9.15,1.05,1.78,-0.07,0.59,-0.28,-2.58,0.97,-8.77,0.39,0.38,-0.05,-3.23,0.24,-9.37,0.53,0.45,-0.18
540,-9.68,1.16,2.12,0.35,0.15,0.13,-1.28,0.69,-8.95,-0.02,-0.12,0.25,-2.66,-0.46,-9.5,0.09,0.17,0.29
560,-8.89,1.14,3.21,0.13,0.18,-0.13,-4.87,1.09,-8.82,0.17,-0.05,-0.04,-5.58,0.39,-9.0,0.26,0.19,-0.06
580,-9.25,1.31,3.07,-0.04,0.02,-0.04,-2.92,1.13,-8.91,0.09,0.05,-0.06,-4.05,0.36,-9.24,0.19,0.28,-0.11
600,-8.94,1.06,2.83,0.33,-0.0,-0.05,-4.87,1.67,-8.63,0.11,-0.06,0.04,-4.93,0.5,-9.0,0.17,0.09,0.02
620,-9.08,0.97,2.85,-0.12,0.2,-0.13,-3.44,0.75,-8.82,0.22,0.0,-0.24,-4.49,-0.06,-9.0,0.28,0.2,-0.28
640,-8.85,1.32,3.11,0.03,-0.02,0.03,-3.12,1.53,-8.3,0.06,-0.26,-0.05,-4.32,1.1,-9.05,0.11,0.06,-0.04
660,-9.23,1.24,3.07,0.08,0.09,0.07,-2.63,0.91,-8.86,-0.01,-0.06,0.11,-3.64,-0.1,-9.16,0.13,0.23,0.09
680,-9.18,1.21,3.19,-0.01,-0.03,0.07,-3.37,1.22,-8.72,-0.03,-0.17,0.01,-4.68,0.56,-9.2,0.05,0.12,0.02
700,-9.04,0.93,3.02,0.12,0.03,-0.05,-3.48,0.62,-8.85,0.13,-0.15,-0.03,-4.87,-0.23,-9.07,0.19,0.07,-0.05
720,-9.05,1.17,2.96,-0.03,0.06,-0.06,-3.34,1.35,-8.49,0.13,-0.18,-0.05,-4.29,0.59,-9.13,0.19,0.06,-0.06
740,-9.06,1.3,2.87,-0.04,0.07,-0.02,-3.01,1.11,-8.66,0.1,-0.14,-0.05,-3.9,0.34,-9.13,0.17,0.11,-0.05
760,-8.78,1.24,2.83,0.03,0.04,0.03,-4.17,1.41,-8.37,0.11,-0.29,-0.06,-4.39,1.0,-8.94,0.11,0.05,-0.05
780,-8.89,1.25,3.0,-0.11,0.05,0.08,-2.88,1.65,-8.44,0.03,-0.33,-0.08,-4.33,0.47,-9.01,0.05,0.05,-0.05
800,-9.2,1.17,3.13,0.13,0.07,0.02,-2.84,0.79,-8.83,0.07,-0.06,0.02,-4.25,-0.13,-9.11,0.15,0.2,0.01
820,-8.92,1.08,3.17,0.19,0.09,-0.03,-3.91,1.14,-8.51,0.11,0.04,-0.01,-5.03,0.57,-8.94,0.18,0.2,-0.01
840,-8.86,1.04,3.29,0.09,0.06,-0.0,-4.27,1.23,-8.51,0.07,-0.08,0.01,-4.96,0.38,-8.85,0.15,0.12,-0.01
