timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,5.17,2.2,7.92,0.1,0.03,0.01,-9.03,3.29,2.06,0.07,-0.13,0.03,-8.34,4.5,0.4,0.15,0.11,0.02
20,5.16,2.16,7.87,0.1,0.03,0.0,-9.04,3.28,2.02,0.07,-0.13,0.01,-8.33,4.48,0.37,0.15,0.1,0.01
40,5.14,2.19,7.85,0.1,0.03,0.0,-9.05,3.31,2.01,0.06,-0.14,0.02,-8.31,4.53,0.39,0.15,0.11,0.02
60,5.17,2.18,7.92,0.11,0.03,0.0,-9.03,3.32,2.12,0.07,-0.13,0.02,-8.32,4.5,0.34,0.14,0.11,0.03
80,5.16,2.19,7.88,0.09,0.03,0.01,-9.03,3.31,2.07,0.07,-0.13,0.02,-8.29,4.51,0.39,0.15,0.11,0.02
100,5.2,2.15,7.96,0.1,0.03,0.01,-9.04,3.26,2.03,0.07,-0.13,0.01,-8.33,4.45,0.35,0.15,0.1,0.01
120,5.18,2.21,7.92,0.09,0.05,0.01,-8.99,3.31,2.03,0.07,-0.13,0.01,-8.3,4.48,0.44,0.15,0.1,0.01
140,5.17,2.14,7.92,0.09,0.03,0.0,-9.01,3.3,2.04,0.06,-0.13,0.02,-8.33,4.52,0.4,0.14,0.11,0.01
160,5.17,2.16,7.92,0.09,0.04,0.01,-8.98,3.3,2.01,0.06,-0.14,0.01,-8.34,4.48,0.37,0.14,0.09,0.01
180,5.14,2.18,7.91,0.1,0.04,0.01,-9.0,3.31,1.99,0.06,-0.13,0.01,-8.32,4.5,0.44,0.15,0.1,0.01
200,5.22,2.2,7.9,0.09,0.04,0.01,-9.0,3.32,2.02,0.07,-0.13,0.01,-8.3,4.49,0.34,0.15,0.11,0.01
220,5.17,2.15,7.93,0.1,0.03,0.0,-9.05,3.29,2.07,0.07,-0.13,0.01,-8.32,4.52,0.42,0.15,0.11,0.02
240,5.15,2.18,7.85,0.1,0.03,0.0,-9.06,3.32,2.09,0.07,-0.13,0.01,-8.32,4.47,0.34,0.15,0.11,0.0
260,5.18,2.15,7.98,0.1,0.04,-0.0,-8.99,3.31,2.06,0.07,-0.13,-0.0,-8.32,4.51,0.38,0.15,0.1,-0.01
280,5.18,2.18,7.91,0.1,0.03,0.01,-8.99,3.3,2.05,0.06,-0.13,0.0,-8.32,4.47,0.44,0.15,0.1,-0.0
300,5.15,2.2,7.96,0.09,0.04,0.0,-9.0,3.31,1.99,0.07,-0.13,0.01,-8.32,4.56,0.34,0.15,0.1,0.0
320,5.17,2.17,7.92,0.1,0.03,0.0,-9.0,3.3,2.04,0.07,-0.13,0.0,-8.31,4.49,0.41,0.15,0.11,-0.0
340,5.19,2.15,7.97,0.09,0.03,0.01,-9.06,3.31,2.06,0.06,-0.13,0.01,-8.32,4.52,0.38,0.15,0.1,0.0
360,5.16,2.21,7.89,0.09,0.04,0.01,-9.0,3.33,2.0,0.07,-0.14,0.01,-8.34,4.52,0.34,0.15,0.1,0.01
380,5.2,2.17,7.92,0.1,0.03,0.0,-9.04,3.35,2.04,0.07,-0.13,0.01,-8.32,4.51,0.4,0.15,0.11,0.0
400,5.17,2.18,7.84,0.09,0.03,0.01,-9.02,3.3,2.08,0.07,-0.13,0.0,-8.31,4.51,0.39,0.15,0.1,-0.0
420,5.19,2.21,7.9,0.1,0.03,0.01,-9.01,3.32,2.12,0.07,-0.14,0.01,-8.33,4.56,0.39,0.15,0.1,0.01
440,5.2,2.15,7.84,0.09,0.03,0.01,-9.02,3.34,2.02,0.07,-0.14,0.01,-8.32,4.52,0.34,0.14,0.1,0.01
460,5.16,2.2,7.89,0.1,0.03,0.01,-9.01,3.31,2.03,0.07,-0.14,0.03,-8.32,4.56,0.38,0.15,0.1,0.02
480,5.14,2.19,7.89,0.11,0.02,-0.0,-9.03,3.36,2.03,0.07,-0.13,0.02,-8.29,4.51,0.39,0.15,0.1,0.02
500,5.18,2.2,7.98,0.09,0.04,0.0,-9.05,3.34,2.08,0.07,-0.14,0.01,-8.31,4.49,0.34,0.15,0.1,0.01
520,5.17,2.19,7.9,0.09,0.04,0.01,-9.02,3.34,2.06,0.07,-0.14,0.01,-8.34,4.55,0.37,0.15,0.1,0.01
540,5.17,2.17,7.94,0.11,0.02,-0.0,-9.01,3.34,2.04,0.06,-0.13,0.03,-8.31,4.54,0.41,0.15,0.11,0.02
560,5.19,2.17,7.87,0.09,0.03,0.0,-9.01,3.31,2.04,0.07,-0.13,0.01,-8.3,4.5,0.34,0.15,0.1,-0.0
580,5.13,2.16,7.86,0.1,0.03,-0.0,-9.0,3.34,2.11,0.07,-0.13,0.0,-8.31,4.53,0.38,0.14,0.1,0.0
600,5.17,2.18,7.85,0.09,0.03,0.0,-9.04,3.34,2.08,0.07,-0.13,0.0,-8.31,4.54,0.38,0.15,0.1,0.0
620,5.2,2.19,7.91,0.09,0.04,0.01,-9.07,3.3,2.08,0.07,-0.13,0.01,-8.3,4.55,0.36,0.15,0.1,0.0
640,5.19,2.19,7.92,0.1,0.03,0.0,-8.99,3.33,2.04,0.07,-0.14,0.02,-8.3,4.57,0.4,0.15,0.11,0.01
660,5.17,2.19,7.92,0.1,0.03,-0.0,-9.03,3.32,2.04,0.07,-0.13,0.02,-8.33,4.54,0.39,0.15,0.11,0.01
680,5.17,2.16,7.88,0.1,0.03,-0.0,-8.98,3.36,2.02,0.06,-0.14,0.01,-8.32,4.54,0.38,0.15,0.1,0.0
700,5.15,2.19,7.9,0.11,0.02,0.0,-9.0,3.35,2.06,0.07,-0.13,0.02,-8.32,4.54,0.35,0.15,0.11,0.02
720,5.17,2.15,7.86,0.1,0.03,0.01,-9.01,3.33,2.05,0.06,-0.13,0.01,-8.31,4.58,0.39,0.14,0.11,0.02
740,5.19,2.2,7.95,0.1,0.03,0.0,-8.99,3.34,2.03,0.07,-0.14,0.01,-8.29,4.5,0.38,0.14,0.11,0.01
760,5.18,2.2,7.9,0.1,0.03,0.0,-9.02,3.32,2.08,0.07,-0.13,0.03,-8.3,4.54,0.39,0.15,0.11,0.02
780,5.19,2.17,7.87,0.1,0.03,0.01,-8.99,3.34,2.11,0.06,-0.14,0.01,-8.34,4.57,0.39,0.14,0.11,0.01
800,5.16,2.19,7.88,0.1,0.04,0.01,-9.05,3.32,2.04,0.06,-0.14,0.0,-8.32,4.55,0.35,0.15,0.1,0.01
820,5.17,2.15,7.91,0.1,0.03,0.0,-9.03,3.29,2.06,0.07,-0.13,0.01,-8.33,4.51,0.38,0.15,0.1,0.01
840,5.19,2.16,7.92,0.09,0.03,0.01,-9.01,3.31,2.07,0.07,-0.13,0.01,-8.28,4.53,0.38,0.15,0.1,-0.0
860,5.15,2.16,7.86,0.1,0.02,0.01,-8.94,3.33,2.05,0.06,-0.13,0.02,-8.28,4.55,0.4,0.15,0.11,0.03
880,5.19,2.11,7.87,0.1,0.03,0.0,-9.01,3.31,2.07,0.07,-0.13,0.01,-8.28,4.52,0.4,0.15,0.11,0.02
900,5.17,2.14,7.86,0.11,0.02,0.01,-9.02,3.37,2.06,0.07,-0.14,0.01,-8.32,4.54,0.32,0.15,0.1,0.01
920,5.14,2.16,7.92,0.09,0.04,0.01,-9.03,3.33,2.08,0.07,-0.14,0.02,-8.3,4.53,0.43,0.15,0.09,0.01
940,5.18,2.18,7.9,0.1,0.03,0.0,-9.04,3.32,2.06,0.07,-0.14,0.02,-8.3,4.55,0.34,0.15,0.1,0.02
960,5.15,2.2,7.89,0.09,0.04,0.01,-9.0,3.33,2.04,0.06,-0.14,0.01,-8.28,4.53,0.38,0.14,0.11,0.01
980,5.16,2.21,7.88,0.12,0.02,0.0,-9.0,3.36,2.1,0.07,-0.14,0.03,-8.31,4.52,0.36,0.15,0.11,0.03
