timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-3.83,4.42,7.63,0.11,0.0,-0.01,-8.05,4.85,-0.77,0.08,-0.16,0.02,-7.21,5.85,-1.12,0.16,0.08,0.02
20,-3.84,4.5,7.75,0.12,0.06,-0.02,-8.17,5.21,-0.54,0.12,-0.08,0.03,-7.24,6.23,-1.14,0.19,0.14,0.02
40,-3.79,4.41,7.78,0.11,0.06,0.0,-8.62,5.2,-0.54,0.07,-0.11,0.03,-7.72,6.22,-0.97,0.16,0.13,0.02
60,-3.85,4.36,7.6,0.07,0.01,-0.02,-8.29,5.03,-0.69,0.08,-0.16,-0.01,-7.28,5.88,-1.19,0.16,0.08,-0.02
80,-3.87,4.53,7.68,0.09,0.04,-0.04,-8.0,4.95,-0.66,0.12,-0.12,-0.0,-7.41,6.26,-1.13,0.19,0.11,-0.0
100,-3.8,4.53,7.78,0.1,-0.01,0.01,-8.52,5.19,-0.66,0.05,-0.17,0.02,-7.58,6.27,-1.06,0.14,0.06,0.01
120,-3.84,4.53,7.61,0.08,-0.01,0.02,-8.2,5.09,-0.65,0.05,-0.17,0.0,-7.16,5.92,-1.14,0.13,0.06,-0.0
140,-3.81,4.53,7.54,0.1,0.03,0.02,-8.11,5.17,-0.62,0.05,-0.14,0.02,-7.19,6.03,-1.2,0.13,0.1,0.04
160,-3.86,4.39,7.54,0.11,0.02,0.02,-8.11,4.92,-0.74,0.05,-0.14,0.03,-7.38,6.07,-1.09,0.13,0.11,0.02
180,-3.76,4.44,7.69,0.08,-0.01,0.02,-8.44,4.79,-0.69,0.05,-0.18,0.01,-7.47,5.8,-1.11,0.13,0.06,0.01
200,-3.81,4.46,7.64,0.08,0.01,0.02,-8.22,5.21,-0.63,0.05,-0.15,-0.0,-7.29,6.23,-1.13,0.12,0.09,0.0
220,-3.93,4.39,7.55,0.07,0.02,0.02,-7.87,4.62,-0.85,0.05,-0.14,-0.01,-7.12,5.61,-1.23,0.13,0.1,-0.02
240,-3.76,4.45,7.75,0.07,0.02,-0.01,-8.54,4.87,-0.5,0.07,-0.13,-0.01,-7.68,5.87,-0.88,0.15,0.11,-0.03
260,-3.77,4.5,7.83,0.05,-0.0,-0.04,-8.55,5.12,-0.51,0.11,-0.16,-0.04,-7.64,6.12,-1.01,0.17,0.05,-0.03
280,-3.99,4.47,7.53,0.09,-0.02,-0.05,-7.94,4.88,-0.91,0.11,-0.2,-0.04,-7.12,5.81,-1.33,0.18,0.03,-0.03
300,-4.02,4.46,7.36,0.12,0.03,-0.04,-7.75,5.07,-0.82,0.12,-0.14,-0.01,-7.02,5.97,-1.33,0.2,0.07,0.01
320,-3.83,4.65,7.56,0.11,0.03,-0.01,-8.25,5.44,-0.53,0.07,-0.15,0.02,-7.27,6.48,-1.1,0.16,0.09,0.01
340,-3.85,4.64,7.72,0.08,-0.0,0.07,-8.34,5.55,-0.59,-0.02,-0.17,0.01,-7.53,6.37,-1.11,0.06,0.09,0.03
360,-3.99,4.44,7.67,0.09,-0.0,0.06,-8.25,4.94,-0.74,0.02,-0.16,-0.0,-7.46,5.91,-1.19,0.1,0.09,0.02
380,-3.94,4.27,7.64,0.03,0.01,0.04,-8.51,4.8,-0.84,0.02,-0.17,-0.03,-7.63,5.84,-1.15,0.1,0.06,-0.02
400,-3.99,4.47,7.47,0.12,-0.0,0.01,-7.86,5.24,-0.74,0.07,-0.12,0.01,-6.91,6.05,-1.33,0.14,0.1,0.03
420,-3.92,4.33,7.52,0.07,0.07,0.0,-8.28,4.74,-0.86,0.06,-0.07,0.01,-7.3,5.73,-1.23,0.15,0.16,-0.03
440,-3.8,4.36,7.62,0.1,0.01,0.03,-8.39,4.91,-0.78,0.03,-0.18,0.06,-7.54,5.81,-1.14,0.12,0.06,0.05
460,-3.97,4.25,7.42,0.11,-0.01,-0.01,-8.01,4.89,-0.88,0.08,-0.17,-0.0,-7.25,5.72,-1.24,0.15,0.06,0.01
480,-3.95,4.39,7.45,0.06,0.02,-0.04,-7.94,5.02,-0.86,0.09,-0.15,-0.05,-7.24,5.93,-1.34,0.16,0.08,-0.05
500,-3.85,4.52,7.48,0.06,0.01,-0.04,-8.3,5.22,-0.72,0.09,-0.16,-0.03,-7.36,6.26,-1.22,0.16,0.08,-0.03
520,-3.85,4.53,7.48,0.06,-0.02,-0.03,-8.08,5.11,-0.74,0.08,-0.18,-0.02,-7.26,6.13,-1.16,0.15,0.05,-0.02
540,-3.96,4.49,7.5,0.09,-0.02,-0.01,-8.19,5.29,-0.81,0.06,-0.19,-0.04,-7.27,6.17,-1.35,0.13,0.06,-0.01
560,-4.06,4.56,7.49,0.06,0.05,-0.03,-7.85,4.98,-0.86,0.09,-0.14,-0.04,-7.11,5.93,-1.34,0.16,0.09,-0.04
580,-3.91,4.6,7.67,0.05,0.08,-0.03,-8.4,5.41,-0.71,0.1,-0.1,-0.03,-7.33,6.4,-1.21,0.17,0.13,-0.04
600,-3.91,4.61,7.5,0.05,0.1,-0.02,-7.82,5.14,-0.74,0.08,-0.06,-0.03,-6.96,5.98,-1.3,0.18,0.16,-0.06
620,-3.9,4.59,7.37,0.07,0.17,-0.03,-7.7,5.07,-0.87,0.09,-0.01,-0.0,-6.72,5.99,-1.32,0.21,0.21,-0.04
640,-3.68,4.57,7.3,0.14,0.3,-0.06,-7.81,5.09,-0.66,0.12,0.06,0.04,-7.15,6.1,-1.12,0.27,0.25,0.01
660,-3.46,4.52,7.41,0.19,0.25,-0.06,-8.19,5.11,-0.39,0.14,0.04,0.06,-7.28,6.51,-1.0,0.25,0.26,0.07
680,-3.62,4.35,7.66,0.12,0.21,-0.05,-7.97,4.86,-0.64,0.09,0.0,0.03,-7.24,5.78,-1.0,0.24,0.23,0.01
700,-3.63,4.48,7.75,0.08,0.23,-0.09,-8.52,5.07,-0.47,0.16,0.01,0.04,-7.53,6.16,-1.0,0.26,0.23,-0.01
720,-3.54,4.72,7.84,0.07,0.14,-0.05,-8.45,5.39,-0.34,0.13,-0.03,0.0,-7.54,6.64,-0.87,0.21,0.17,-0.03
740,-3.63,4.65,7.8,0.08,0.08,-0.02,-8.15,5.26,-0.54,0.1,-0.06,-0.0,-7.2,6.33,-0.91,0.18,0.15,-0.01
760,-3.63,4.77,7.1,0.12,0.27,-0.05,-6.33,6.11,-0.2,0.07,0.11,-0.02,-5.57,6.69,-1.4,0.2,0.26,-0.11
780,-3.66,4.98,6.34,0.33,0.79,0.14,-4.19,7.42,0.33,-0.35,0.35,0.23,-3.35,7.03,-1.9,0.06,0.46,0.04
800,-4.21,4.55,4.79,0.77,1.76,0.33,1.92,6.12,0.34,-0.92,1.04,0.74,2.55,5.42,-2.72,-0.24,1.24,0.37
820,-3.4,3.98,3.84,1.2,3.97,0.08,7.3,-1.3,3.02,-0.47,4.36,0.67,12.64,-2.21,1.98,0.58,4.36,0.17
840,-1.41,2.74,2.79,1.03,4.36,-0.4,3.37,-2.35,5.8,0.8,4.36,0.08,8.46,-2.61,6.09,1.72,4.36,-0.87
860,2.47,2.99,3.93,0.82,4.36,-1.17,0.23,-0.15,9.74,1.82,4.36,-0.14,1.45,-0.4,11.71,3.11,4.36,-1.49
880,4.47,2.82,6.83,0.7,4.36,-2.24,-9.44,-0.15,12.73,3.5,4.36,-0.18,-7.35,2.45,15.9,4.36,4.36,-2.25
900,4.77,2.92,8.92,0.64,4.36,-2.39,-12.76,3.12,13.54,3.89,4.36,-0.13,-9.24,6.8,16.43,4.36,4.36,-2.42
