timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,2.6,2.05,9.11,0.09,0.02,0.01,-8.82,2.74,3.68,0.07,-0.14,0.01,-8.0,4.3,2.21,0.14,0.09,0.01
20,2.64,2.02,9.07,0.1,0.04,0.01,-8.8,2.71,3.69,0.07,-0.14,0.02,-7.99,4.31,2.21,0.15,0.1,0.02
40,2.57,2.02,9.13,0.1,0.03,0.0,-8.8,2.63,3.6,0.07,-0.13,0.02,-8.04,4.33,2.22,0.15,0.1,0.02
60,2.62,2.04,9.18,0.09,0.04,0.0,-8.77,2.68,3.59,0.07,-0.13,0.01,-8.01,4.31,2.25,0.15,0.1,0.01
80,2.6,2.02,9.18,0.1,0.04,-0.0,-8.79,2.69,3.58,0.07,-0.13,0.02,-7.97,4.36,2.19,0.15,0.11,0.02
100,2.66,2.08,9.15,0.09,0.04,0.0,-8.79,2.75,3.62,0.07,-0.14,0.01,-8.0,4.36,2.22,0.14,0.1,0.01
120,2.65,2.12,9.18,0.1,0.03,0.0,-8.78,2.72,3.59,0.07,-0.14,0.01,-7.97,4.41,2.16,0.15,0.1,0.02
140,2.65,2.05,9.15,0.1,0.02,0.0,-8.77,2.73,3.66,0.07,-0.14,0.01,-7.99,4.36,2.21,0.15,0.1,0.01
160,2.63,2.04,9.17,0.1,0.03,0.0,-8.79,2.67,3.62,0.07,-0.14,0.02,-8.01,4.34,2.17,0.15,0.11,0.02
180,2.59,1.96,9.14,0.1,0.04,0.0,-8.82,2.65,3.6,0.07,-0.14,0.02,-8.05,4.33,2.15,0.15,0.1,0.02
200,2.59,1.99,9.22,0.09,0.04,0.0,-8.79,2.68,3.64,0.07,-0.13,0.01,-8.02,4.34,2.22,0.15,0.11,0.0
220,2.62,2.03,9.09,0.09,0.03,0.0,-8.79,2.69,3.66,0.07,-0.14,0.01,-8.01,4.38,2.23,0.15,0.1,0.01
240,2.64,2.06,9.17,0.09,0.04,0.01,-8.78,2.68,3.62,0.07,-0.13,0.02,-8.03,4.38,2.18,0.15,0.1,0.01
260,2.61,2.04,9.19,0.1,0.04,0.0,-8.78,2.67,3.6,0.07,-0.13,0.01,-8.03,4.36,2.23,0.15,0.12,0.02
280,2.6,2.01,9.12,0.09,0.03,0.0,-8.81,2.68,3.63,0.06,-0.12,-0.0,-8.05,4.32,2.23,0.15,0.12,0.01
300,2.62,2.03,9.19,0.09,0.04,0.01,-8.78,2.66,3.62,0.06,-0.13,0.01,-8.02,4.33,2.2,0.15,0.12,0.01
320,2.64,2.14,9.19,0.09,0.02,0.0,-8.75,2.73,3.6,0.07,-0.12,-0.01,-7.98,4.4,2.24,0.16,0.12,0.01
