timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-1.52,2.47,9.15,0.1,0.03,0.01,-8.41,3.89,3.41,0.06,-0.13,0.01,-7.62,5.41,1.41,0.14,0.11,0.01
20,-1.52,2.46,9.1,0.1,0.03,0.01,-8.45,3.86,3.44,0.07,-0.14,0.01,-7.56,5.4,1.37,0.15,0.1,0.01
40,-1.51,2.44,9.11,0.09,0.03,0.0,-8.46,3.89,3.45,0.07,-0.14,0.01,-7.62,5.38,1.37,0.15,0.11,0.01
60,-1.51,2.48,9.09,0.09,0.03,0.0,-8.42,3.88,3.42,0.07,-0.13,0.01,-7.59,5.43,1.34,0.15,0.11,0.01
80,-1.51,2.47,9.07,0.1,0.03,0.01,-8.44,3.89,3.45,0.07,-0.14,0.02,-7.61,5.4,1.39,0.15,0.1,0.01
100,-1.5,2.46,9.14,0.1,0.03,0.01,-8.47,3.86,3.48,0.06,-0.14,0.02,-7.61,5.42,1.35,0.14,0.1,0.01
120,-1.52,2.42,9.13,0.09,0.03,0.01,-8.44,3.9,3.47,0.06,-0.14,0.01,-7.6,5.37,1.32,0.15,0.1,0.01
140,-1.49,2.48,9.11,0.1,0.03,0.0,-8.46,3.9,3.42,0.07,-0.14,0.02,-7.59,5.43,1.38,0.15,0.1,0.02
160,-1.53,2.45,9.14,0.1,0.03,0.01,-8.45,3.88,3.49,0.07,-0.14,0.01,-7.63,5.39,1.38,0.15,0.1,0.01
180,-1.51,2.45,9.1,0.09,0.03,0.0,-8.41,3.91,3.4,0.07,-0.13,0.01,-7.6,5.38,1.31,0.14,0.11,0.01
200,-1.51,2.47,9.12,0.09,0.04,0.01,-8.47,3.92,3.49,0.07,-0.14,0.01,-7.6,5.35,1.31,0.15,0.11,0.01
220,-1.5,2.5,9.11,0.1,0.04,0.0,-8.41,3.88,3.41,0.07,-0.13,0.02,-7.62,5.43,1.43,0.15,0.11,0.02
240,-1.49,2.47,9.12,0.1,0.03,0.0,-8.44,3.9,3.47,0.07,-0.14,0.01,-7.61,5.41,1.41,0.14,0.11,0.01
260,-1.51,2.48,9.18,0.1,0.03,0.01,-8.42,3.9,3.48,0.06,-0.13,0.01,-7.64,5.39,1.38,0.14,0.11,0.01
280,-1.51,2.48,9.09,0.09,0.04,0.0,-8.39,3.91,3.49,0.06,-0.14,0.01,-7.62,5.41,1.36,0.15,0.1,0.0
300,-1.5,2.45,9.1,0.09,0.03,0.0,-8.42,3.93,3.46,0.07,-0.14,0.0,-7.58,5.44,1.38,0.15,0.1,0.01
320,-1.51,2.41,9.15,0.09,0.03,0.0,-8.46,3.91,3.44,0.07,-0.13,0.01,-7.59,5.42,1.39,0.15,0.1,0.01
340,-1.49,2.46,9.12,0.09,0.03,0.0,-8.45,3.9,3.43,0.07,-0.13,0.01,-7.64,5.42,1.35,0.14,0.1,0.0
360,-1.51,2.47,9.07,0.11,0.04,0.01,-8.49,3.92,3.49,0.06,-0.14,0.02,-7.63,5.38,1.34,0.15,0.1,0.02
380,-1.51,2.48,9.12,0.1,0.03,0.01,-8.43,3.9,3.44,0.07,-0.14,0.02,-7.62,5.4,1.34,0.15,0.11,0.02
400,-1.53,2.48,9.05,0.09,0.03,0.01,-8.4,3.91,3.42,0.07,-0.13,0.01,-7.61,5.42,1.35,0.15,0.12,0.01
420,-1.52,2.48,9.21,0.1,0.03,0.01,-8.44,3.92,3.47,0.07,-0.13,0.02,-7.63,5.38,1.39,0.15,0.11,0.02
440,-1.55,2.48,9.14,0.1,0.04,0.0,-8.42,3.89,3.49,0.07,-0.14,0.01,-7.62,5.41,1.33,0.15,0.1,0.01
