timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-7.91,2.88,4.53,0.2,0.0,0.02,-6.4,3.37,-6.29,0.07,-0.15,0.02,-6.32,3.88,-6.57,0.13,0.09,0.04
20,-7.89,2.95,4.63,0.04,0.04,0.01,-6.18,3.32,-6.16,0.06,-0.1,-0.06,-6.28,3.84,-6.47,0.14,0.13,-0.05
40,-7.78,3.05,4.62,0.01,0.03,0.03,-6.59,3.41,-6.18,0.03,-0.15,-0.02,-6.64,3.98,-6.5,0.12,0.11,-0.02
60,-7.86,3.0,4.71,0.12,0.01,0.05,-6.37,3.12,-6.33,0.03,-0.17,0.07,-6.6,3.65,-6.52,0.11,0.09,0.09
80,-7.95,2.72,4.63,0.15,-0.01,0.03,-6.31,2.99,-6.35,0.05,-0.15,0.01,-6.41,3.57,-6.52,0.12,0.1,0.02
100,-7.84,2.79,4.58,0.03,0.04,0.01,-6.34,3.08,-6.3,0.05,-0.13,-0.05,-6.44,3.52,-6.46,0.13,0.1,-0.05
120,-7.67,3.16,4.67,0.06,0.02,0.03,-6.26,3.44,-6.12,0.05,-0.17,0.05,-6.46,3.97,-6.38,0.14,0.08,0.06
140,-7.73,2.87,4.62,0.22,-0.02,0.05,-6.26,3.17,-6.18,0.04,-0.16,0.07,-6.34,3.67,-6.41,0.12,0.1,0.09
160,-7.76,2.95,4.66,0.03,0.05,0.02,-6.27,3.13,-6.21,0.05,-0.12,0.01,-6.55,3.62,-6.5,0.14,0.12,0.01
180,-7.92,2.8,4.71,0.2,0.01,0.02,-6.41,2.93,-6.32,0.06,-0.15,0.11,-6.54,3.57,-6.53,0.16,0.1,0.1
200,-7.92,2.64,4.68,0.17,0.01,-0.0,-6.61,3.05,-6.35,0.08,-0.13,0.01,-6.57,3.56,-6.5,0.16,0.1,0.01
220,-7.81,2.98,4.63,0.05,0.0,-0.02,-6.21,3.14,-6.24,0.09,-0.16,-0.0,-6.44,3.66,-6.5,0.17,0.07,-0.01
240,-7.79,3.0,4.59,0.11,0.01,0.01,-6.23,3.3,-6.19,0.05,-0.16,0.05,-6.35,3.78,-6.44,0.13,0.09,0.04
260,-7.82,2.9,4.54,0.12,0.01,0.02,-6.25,3.07,-6.33,0.06,-0.15,0.03,-6.42,3.6,-6.55,0.14,0.1,0.02
280,-7.87,2.86,4.58,0.1,0.04,0.0,-6.36,2.94,-6.28,0.07,-0.14,0.03,-6.68,3.6,-6.49,0.16,0.1,0.04
300,-7.83,3.03,4.61,0.02,0.06,-0.02,-6.34,3.24,-6.23,0.08,-0.1,-0.04,-6.38,3.83,-6.47,0.16,0.12,-0.04
320,-7.74,3.1,4.6,0.04,0.05,0.0,-6.51,3.37,-6.23,0.06,-0.15,0.02,-6.76,3.97,-6.47,0.14,0.09,0.02
340,-7.84,2.78,4.48,0.2,-0.01,0.03,-6.12,3.11,-6.3,0.06,-0.17,0.06,-6.22,3.53,-6.51,0.14,0.09,0.07
360,-7.85,2.65,4.34,0.02,0.06,-0.02,-6.03,2.82,-6.25,0.07,-0.1,-0.08,-6.18,3.28,-6.41,0.14,0.12,-0.09
380,-7.69,3.06,4.71,0.01,0.03,-0.01,-6.16,3.14,-6.11,0.1,-0.14,0.05,-5.8,3.42,-6.1,0.18,0.15,0.04
400,-7.67,3.08,4.63,0.16,-0.03,0.02,-6.18,3.37,-6.02,0.09,-0.12,0.09,-6.65,3.98,-6.35,0.16,0.1,0.09
420,-7.89,3.0,4.76,0.15,-0.01,0.02,-7.02,3.81,-6.26,0.08,-0.11,0.04,-6.17,3.9,-6.51,0.17,0.18,0.07
440,-7.93,2.92,4.58,0.05,0.09,-0.0,-6.35,3.06,-6.37,0.07,-0.04,-0.04,-6.32,3.42,-6.49,0.17,0.19,-0.04
460,-7.88,2.92,4.69,0.15,0.07,0.01,-6.38,3.17,-6.28,0.07,-0.09,0.05,-6.8,3.66,-6.45,0.18,0.16,0.04
480,-7.89,2.89,4.73,0.15,0.04,-0.0,-6.45,3.08,-6.27,0.1,-0.13,0.08,-6.73,3.57,-6.35,0.19,0.1,0.08
500,-7.87,2.87,4.81,0.17,0.05,-0.01,-6.69,3.21,-6.2,0.1,-0.11,0.07,-6.83,3.87,-6.34,0.19,0.12,0.05
520,-7.8,2.81,4.86,0.16,0.02,-0.01,-6.84,3.25,-6.17,0.08,-0.12,-0.01,-6.89,3.95,-6.32,0.16,0.1,-0.02
540,-7.81,2.93,4.56,0.26,-0.02,0.0,-6.23,3.34,-6.15,0.1,-0.18,0.14,-6.31,3.85,-6.43,0.2,0.07,0.13
560,-7.89,2.72,4.43,0.24,-0.0,0.01,-6.18,3.22,-6.25,0.08,-0.14,0.06,-6.18,3.67,-6.57,0.16,0.1,0.06
580,-7.97,2.77,4.33,0.1,0.04,-0.01,-6.16,3.09,-6.31,0.08,-0.11,-0.03,-6.31,3.62,-6.57,0.16,0.12,-0.04
600,-7.87,2.91,4.44,-0.0,0.09,-0.0,-6.08,3.14,-6.32,0.06,-0.11,0.0,-6.29,3.58,-6.5,0.16,0.13,-0.02
620,-7.82,2.98,4.56,0.15,0.09,0.01,-6.19,3.12,-6.3,0.08,-0.11,0.13,-6.42,3.54,-6.44,0.19,0.14,0.11
640,-7.94,2.53,4.58,0.2,0.07,-0.02,-6.34,2.95,-6.28,0.09,-0.04,-0.03,-6.28,3.4,-6.44,0.17,0.17,-0.06
660,-7.8,2.82,4.47,-0.06,0.15,-0.03,-6.39,3.03,-6.24,0.08,-0.06,-0.06,-6.52,3.53,-6.4,0.18,0.16,-0.09
680,-7.76,3.02,4.77,0.14,0.1,-0.02,-6.28,3.16,-6.08,0.12,-0.09,0.12,-6.57,3.85,-6.29,0.24,0.15,0.11
700,-7.77,2.72,4.73,0.23,0.07,-0.01,-6.79,3.24,-6.12,0.08,-0.09,0.09,-6.62,3.85,-6.36,0.18,0.15,0.06
720,-7.74,2.82,4.54,-0.01,0.09,-0.05,-6.29,3.07,-6.18,0.1,-0.08,-0.08,-6.41,3.59,-6.39,0.18,0.15,-0.1
740,-7.74,3.01,4.55,-0.0,0.12,-0.04,-6.11,3.07,-6.2,0.11,-0.08,-0.03,-6.4,3.68,-6.39,0.21,0.15,-0.06
760,-7.63,2.99,4.52,0.18,0.11,-0.02,-6.07,3.21,-6.17,0.1,-0.06,0.09,-6.25,3.7,-6.32,0.22,0.18,0.06
780,-7.74,2.78,4.53,0.19,0.12,-0.02,-6.31,3.01,-6.08,0.1,-0.03,0.05,-6.32,3.6,-6.37,0.22,0.2,0.03
800,-7.69,2.8,4.7,0.09,0.16,-0.04,-6.21,3.11,-6.09,0.11,0.02,-0.04,-6.18,3.68,-6.3,0.21,0.25,-0.08
820,-7.61,2.74,4.19,0.18,0.23,-0.05,-5.59,2.95,-6.13,0.13,0.07,0.04,-5.7,3.35,-6.32,0.26,0.29,0.0
840,-7.63,2.47,3.63,0.15,0.35,-0.07,-4.9,2.72,-6.13,0.14,0.22,-0.06,-5.05,2.89,-6.53,0.28,0.42,-0.13
860,-7.55,2.2,2.59,0.09,0.76,-0.16,-3.17,1.92,-6.24,0.23,0.56,0.0,-3.74,1.68,-6.68,0.48,0.74,-0.14
880,-7.45,1.93,2.74,0.19,0.92,-0.21,-3.19,1.67,-6.01,0.3,0.78,0.07,-3.65,1.54,-6.36,0.61,0.94,-0.16
900,-6.81,1.87,3.18,0.08,1.23,-0.32,-4.21,1.87,-5.26,0.42,1.08,-0.02,-4.67,2.04,-5.59,0.75,1.14,-0.36
920,-6.04,2.59,3.86,0.19,1.52,-0.43,-3.75,2.22,-4.3,0.55,1.37,0.2,-3.96,2.38,-4.58,1.06,1.47,-0.19
940,-5.84,2.7,4.2,0.31,1.71,-0.48,-4.76,2.13,-3.73,0.65,1.62,0.21,-3.91,2.7,-4.1,1.22,1.67,-0.28
