timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-2.71,1.51,9.21,0.06,0.07,-0.02,-9.58,2.57,0.65,0.09,-0.09,0.01,-8.49,4.42,0.9,0.19,0.14,0.01
20,-2.66,1.46,9.33,0.15,0.03,-0.03,-9.54,2.79,0.79,0.12,-0.11,0.04,-8.34,4.8,1.02,0.2,0.12,0.05
40,-2.76,1.41,9.2,0.1,0.04,-0.01,-9.41,2.7,0.66,0.08,-0.11,-0.02,-8.25,4.66,0.95,0.17,0.12,-0.02
60,-2.8,1.45,9.15,0.05,0.05,-0.0,-9.38,2.7,0.62,0.06,-0.13,0.0,-8.26,4.61,0.82,0.15,0.12,-0.01
80,-2.79,1.46,9.21,0.07,0.03,0.0,-9.31,2.42,0.52,0.07,-0.15,0.03,-8.33,4.4,0.83,0.16,0.1,0.02
100,-2.7,1.43,9.2,0.13,0.05,-0.03,-9.46,2.96,0.79,0.11,-0.12,0.02,-8.09,4.85,0.95,0.18,0.11,0.02
120,-2.66,1.47,9.18,0.11,0.05,0.0,-9.49,2.77,0.76,0.07,-0.14,0.01,-8.32,4.71,1.0,0.16,0.11,0.02
140,-2.69,1.52,9.15,0.11,0.01,0.01,-9.17,2.69,0.66,0.07,-0.14,0.04,-8.17,4.65,0.89,0.16,0.12,0.05
160,-2.75,1.43,9.12,0.12,0.02,0.01,-9.33,2.7,0.59,0.06,-0.14,0.04,-8.19,4.67,0.81,0.15,0.12,0.04
180,-2.68,1.36,9.17,0.09,0.05,0.02,-9.28,2.53,0.6,0.05,-0.11,-0.0,-8.34,4.43,0.88,0.14,0.13,0.0
200,-2.71,1.37,9.15,0.07,0.05,0.02,-9.51,2.55,0.7,0.06,-0.11,-0.02,-8.39,4.51,0.95,0.14,0.12,-0.0
220,-2.71,1.36,9.19,0.13,0.0,0.02,-9.37,2.53,0.59,0.05,-0.15,0.04,-8.21,4.45,0.88,0.14,0.1,0.05
240,-2.8,1.28,9.17,0.13,-0.0,0.02,-9.32,2.46,0.62,0.06,-0.14,0.02,-8.22,4.44,0.9,0.14,0.11,0.02
260,-2.72,1.3,9.15,0.05,0.06,-0.01,-9.38,2.34,0.59,0.07,-0.13,-0.0,-8.4,4.24,0.95,0.16,0.11,-0.01
280,-2.69,1.48,9.16,0.06,0.05,-0.02,-9.3,2.58,0.69,0.09,-0.15,0.02,-8.28,4.52,0.93,0.17,0.08,0.03
300,-2.76,1.37,9.04,0.14,-0.0,0.03,-9.13,2.63,0.62,0.04,-0.13,0.02,-7.97,4.52,0.83,0.13,0.12,0.01
320,-2.84,1.27,9.08,0.06,0.05,0.03,-9.24,2.55,0.54,0.04,-0.09,-0.04,-8.05,4.44,0.82,0.12,0.16,-0.05
340,-2.74,1.5,9.18,0.03,0.07,-0.02,-9.17,2.25,0.43,0.09,-0.13,0.04,-8.49,4.14,0.9,0.19,0.12,0.03
360,-2.75,1.46,9.24,0.23,0.02,-0.01,-9.26,2.62,0.65,0.13,-0.12,0.12,-8.03,4.6,0.99,0.24,0.12,0.1
380,-2.67,1.36,9.14,0.21,0.05,0.02,-9.35,2.8,0.76,0.09,-0.1,0.08,-8.12,4.71,0.96,0.19,0.14,0.07
400,-2.75,1.33,9.15,0.1,0.08,0.01,-9.46,2.61,0.68,0.07,-0.1,0.03,-8.18,4.42,0.87,0.16,0.17,0.0
420,-2.75,1.35,9.12,0.05,0.06,-0.01,-9.45,2.31,0.52,0.07,-0.11,0.02,-8.46,4.26,0.97,0.18,0.16,0.01
440,-2.67,1.46,9.16,0.14,0.04,-0.03,-9.23,2.58,0.72,0.12,-0.11,0.07,-7.66,4.52,1.1,0.23,0.2,0.06
460,-2.6,1.43,9.23,0.16,0.06,-0.01,-9.34,2.6,0.84,0.12,-0.11,0.08,-8.45,4.62,1.04,0.22,0.16,0.05
480,-2.61,1.38,9.36,0.14,0.04,0.03,-9.71,2.71,0.89,0.06,-0.12,0.03,-8.46,4.75,1.16,0.13,0.15,0.05
500,-2.59,1.3,9.34,0.1,0.01,0.03,-9.82,2.66,0.87,0.05,-0.14,0.01,-8.54,4.54,1.15,0.11,0.12,0.02
520,-2.75,1.31,9.11,0.11,0.04,0.01,-9.25,2.48,0.63,0.08,-0.11,0.02,-8.14,4.36,1.01,0.15,0.13,0.01
540,-2.57,1.39,9.15,0.09,0.02,0.01,-9.5,2.48,0.68,0.07,-0.14,0.02,-8.47,4.46,1.05,0.15,0.1,0.03
560,-2.63,1.35,9.13,0.1,0.01,0.01,-9.26,2.6,0.83,0.06,-0.16,0.02,-8.15,4.56,1.06,0.14,0.08,0.04
580,-2.73,1.28,9.03,0.02,0.06,0.02,-9.14,2.4,0.65,0.04,-0.07,-0.05,-8.02,4.28,0.96,0.12,0.16,-0.06
600,-2.73,1.46,9.14,0.0,0.1,0.02,-9.28,2.56,0.6,0.04,-0.09,0.0,-8.34,4.41,1.07,0.14,0.16,-0.0
620,-2.59,1.48,9.21,0.17,0.01,0.11,-9.75,3.02,0.83,-0.01,-0.17,0.12,-8.62,5.04,1.08,0.08,0.08,0.11
640,-2.79,1.36,9.15,0.12,-0.09,0.15,-9.07,2.6,0.67,-0.08,-0.2,0.07,-7.83,4.56,0.96,0.02,0.07,0.08
660,-2.89,1.28,9.01,0.01,0.06,0.19,-9.05,2.95,0.71,-0.16,-0.1,-0.04,-7.93,4.81,0.79,-0.04,0.23,-0.02
680,-2.86,1.49,9.0,-0.14,0.09,0.23,-9.17,2.65,0.51,-0.24,-0.08,-0.07,-7.9,4.58,0.84,-0.1,0.31,-0.06
700,-2.92,1.61,8.99,-0.05,0.06,0.27,-8.84,2.64,0.45,-0.23,-0.05,0.0,-8.03,4.48,0.75,-0.09,0.31,0.04
720,-2.95,1.53,8.95,0.08,0.12,0.32,-8.5,2.54,0.47,-0.23,0.07,0.07,-7.47,4.51,0.79,-0.09,0.43,0.1
740,-2.99,1.33,8.93,0.04,0.28,0.38,-8.99,2.76,0.58,-0.33,0.19,0.01,-7.7,4.57,0.8,-0.17,0.51,0.03
760,-3.31,1.2,9.01,-0.08,0.49,0.37,-8.39,2.44,0.43,-0.32,0.5,-0.15,-7.12,4.1,0.68,-0.16,0.82,-0.19
780,-3.36,1.15,9.17,-0.33,0.91,0.37,-8.12,2.6,0.66,-0.34,0.92,-0.3,-6.76,4.28,0.96,-0.12,1.21,-0.44
800,-3.24,1.1,9.34,-0.41,1.26,0.41,-8.19,2.53,0.91,-0.37,1.29,-0.34,-6.77,4.21,1.22,-0.09,1.54,-0.55
820,-3.04,0.91,9.62,-0.39,1.55,0.38,-8.41,1.84,1.11,-0.37,1.57,-0.36,-7.14,3.36,1.69,-0.01,1.84,-0.57
840,-2.11,0.2,10.63,-0.17,2.21,-0.12,-8.96,-1.27,1.63,0.07,2.13,-0.57,-8.03,0.24,3.61,0.56,2.07,-0.98
860,-3.26,0.91,15.23,0.03,2.45,-0.7,-13.66,-2.14,3.38,1.14,2.38,-0.65,-13.53,2.17,5.83,1.56,1.88,-1.42
880,1.45,0.92,14.73,-0.59,1.89,-0.97,-19.61,5.65,4.93,1.29,0.3,-0.79,-19.61,12.52,6.42,0.94,-0.38,-0.83
900,3.12,4.27,15.77,-0.86,-0.47,-0.3,-19.61,9.93,7.24,-0.03,-4.36,0.07,-19.61,19.61,9.42,-1.45,-4.36,1.57
920,3.5,4.42,15.61,-0.9,-1.18,-0.18,-19.61,11.19,7.91,-0.45,-4.36,0.24,-19.61,19.47,10.87,-2.18,-4.36,2.16
