timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,0.15,1.24,9.58,0.02,0.13,0.03,-9.45,2.02,2.61,0.03,-0.11,-0.02,-8.58,3.64,2.48,0.12,0.15,-0.01
20,0.11,1.15,9.56,0.2,-0.03,0.02,-9.38,1.82,2.57,0.07,-0.15,0.05,-8.55,3.4,2.48,0.16,0.1,0.06
40,0.04,1.04,9.47,0.14,0.03,0.0,-9.15,2.0,2.65,0.08,-0.14,0.04,-8.24,3.52,2.46,0.16,0.11,0.03
60,0.17,1.19,9.67,0.06,0.06,0.0,-9.34,1.97,2.64,0.06,-0.14,-0.0,-8.55,3.6,2.52,0.15,0.1,0.0
80,0.18,1.17,9.66,0.1,0.02,-0.0,-9.31,1.98,2.69,0.08,-0.14,0.01,-8.35,3.58,2.53,0.15,0.1,0.01
100,0.09,1.15,9.48,0.12,0.02,0.01,-9.31,2.09,2.64,0.05,-0.14,0.01,-8.3,3.67,2.41,0.14,0.11,0.01
120,0.1,1.1,9.68,0.15,0.03,0.01,-9.37,1.92,2.61,0.08,-0.15,0.05,-8.52,3.48,2.55,0.17,0.11,0.06
140,0.07,1.15,9.53,0.06,-0.02,-0.01,-9.26,1.93,2.59,0.08,-0.22,-0.02,-8.21,3.51,2.47,0.14,0.06,0.0
160,0.05,1.24,9.44,0.1,0.03,0.0,-9.33,2.07,2.56,0.08,-0.15,0.01,-8.25,3.68,2.39,0.16,0.1,0.03
180,-0.03,1.18,9.46,0.1,0.02,0.01,-9.04,2.15,2.56,0.06,-0.16,0.02,-8.15,3.68,2.36,0.14,0.1,0.02
200,0.07,1.22,9.49,0.11,0.04,0.01,-9.24,1.99,2.53,0.07,-0.15,0.04,-8.36,3.53,2.42,0.15,0.11,0.05
220,0.15,1.11,9.56,0.15,0.01,0.01,-9.54,2.11,2.66,0.07,-0.16,0.04,-8.46,3.66,2.45,0.15,0.09,0.05
240,0.02,1.16,9.43,0.06,0.01,0.01,-9.13,1.94,2.58,0.06,-0.14,-0.01,-8.27,3.45,2.42,0.15,0.1,-0.02
260,-0.01,1.17,9.46,0.04,0.08,-0.0,-9.09,2.1,2.56,0.07,-0.13,0.0,-8.22,3.68,2.4,0.14,0.11,0.01
280,0.06,1.13,9.55,0.15,0.0,0.02,-9.25,1.93,2.56,0.07,-0.14,0.03,-8.4,3.63,2.46,0.15,0.09,0.02
300,0.08,1.03,9.5,0.1,0.03,0.01,-9.32,1.95,2.57,0.07,-0.14,0.02,-8.37,3.47,2.43,0.15,0.1,0.01
320,0.1,1.21,9.57,0.05,0.06,-0.03,-9.38,1.82,2.54,0.1,-0.14,0.02,-8.6,3.46,2.42,0.19,0.09,0.03
340,0.02,1.01,9.46,0.18,-0.03,0.0,-9.11,2.09,2.59,0.08,-0.15,0.01,-8.14,3.68,2.43,0.15,0.11,0.01
360,0.11,1.13,9.48,-0.01,0.12,-0.01,-9.11,1.92,2.58,0.08,-0.1,-0.01,-8.29,3.53,2.5,0.16,0.15,-0.02
380,0.18,1.24,9.6,0.13,0.01,-0.02,-9.46,1.87,2.49,0.11,-0.16,0.05,-8.5,3.51,2.5,0.2,0.09,0.05
400,0.06,1.13,9.49,0.09,0.05,-0.0,-9.5,2.18,2.57,0.07,-0.13,-0.0,-8.38,3.72,2.46,0.15,0.12,-0.01
420,0.06,1.29,9.57,0.07,0.06,-0.02,-9.13,1.91,2.59,0.09,-0.14,0.02,-8.42,3.51,2.4,0.17,0.1,0.02
