timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-1.75,9.54,1.19,0.11,0.04,0.01,-1.8,9.62,0.74,0.07,-0.13,0.01,1.4,9.55,-1.75,0.15,0.12,0.01
20,-1.66,9.57,1.22,0.1,0.05,0.01,-2.0,9.7,0.79,0.07,-0.12,0.01,1.28,9.68,-1.67,0.16,0.11,0.01
40,-1.75,9.5,1.26,0.11,0.04,0.01,-1.93,9.66,0.8,0.06,-0.12,0.02,1.4,9.6,-1.65,0.15,0.12,0.02
60,-1.7,9.49,1.3,0.08,0.05,0.0,-1.98,9.56,0.83,0.07,-0.12,0.01,1.16,9.52,-1.62,0.16,0.11,0.01
80,-1.68,9.51,1.31,0.11,0.03,0.01,-2.0,9.61,0.81,0.07,-0.14,0.02,1.31,9.51,-1.73,0.15,0.1,0.01
100,-1.65,9.5,1.21,0.08,0.04,-0.0,-1.91,9.66,0.81,0.07,-0.13,-0.01,1.41,9.55,-1.67,0.15,0.11,-0.01
120,-1.71,9.61,1.25,0.11,0.02,-0.01,-1.84,9.73,0.83,0.08,-0.14,0.01,1.54,9.79,-1.69,0.16,0.1,0.01
140,-1.72,9.55,1.19,0.11,0.03,0.0,-1.87,9.65,0.87,0.06,-0.14,-0.0,1.44,9.61,-1.69,0.15,0.11,-0.0
160,-1.75,9.54,1.29,0.09,0.04,0.0,-1.97,9.63,0.7,0.07,-0.12,0.01,1.28,9.57,-1.68,0.15,0.12,0.01
180,-1.73,9.59,1.31,0.11,0.02,0.0,-1.96,9.71,0.86,0.08,-0.14,0.02,1.29,9.66,-1.62,0.17,0.08,0.01
200,-1.69,9.53,1.26,0.1,0.02,0.02,-1.97,9.72,0.82,0.05,-0.15,0.02,1.41,9.68,-1.7,0.13,0.11,0.02
220,-1.76,9.55,1.16,0.05,0.03,0.01,-1.94,9.6,0.76,0.05,-0.13,-0.01,1.25,9.53,-1.74,0.13,0.11,-0.0
240,-1.77,9.56,1.1,0.12,0.02,0.02,-1.8,9.69,0.76,0.06,-0.14,0.02,1.56,9.63,-1.79,0.15,0.11,0.03
260,-1.72,9.56,1.24,0.11,0.03,0.02,-1.96,9.67,0.77,0.06,-0.13,0.03,1.33,9.65,-1.65,0.15,0.11,0.03
280,-1.75,9.53,1.25,0.1,0.04,0.02,-1.93,9.69,0.8,0.06,-0.12,0.02,1.4,9.66,-1.63,0.15,0.12,0.02
300,-1.72,9.51,1.25,0.07,0.04,0.01,-2.0,9.64,0.72,0.05,-0.13,0.01,1.22,9.63,-1.75,0.14,0.11,0.01
320,-1.79,9.55,1.25,0.1,0.03,0.02,-1.98,9.62,0.74,0.06,-0.13,0.01,1.33,9.6,-1.68,0.14,0.11,0.02
