timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-6.47,5.58,4.42,0.08,-0.01,0.01,-7.02,6.22,-2.59,0.05,-0.19,-0.01,-3.41,6.82,-6.41,0.12,0.09,0.01
20,-6.52,5.42,4.22,0.13,-0.02,0.02,-6.53,6.03,-2.91,0.05,-0.14,0.06,-3.28,6.64,-6.45,0.12,0.1,0.04
40,-6.56,5.47,4.33,0.11,0.04,-0.01,-6.79,5.98,-2.78,0.08,-0.12,0.04,-3.35,6.64,-6.54,0.17,0.1,0.01
60,-6.56,5.51,4.42,0.09,0.07,-0.01,-7.14,6.06,-2.57,0.09,-0.11,0.01,-3.59,6.74,-6.3,0.17,0.13,0.0
80,-6.53,5.47,4.35,0.13,-0.03,0.02,-6.93,6.17,-2.78,0.08,-0.15,0.01,-3.29,6.55,-6.52,0.14,0.11,0.01
100,-6.52,5.59,4.41,0.1,0.07,-0.01,-7.16,6.28,-2.62,0.09,-0.17,0.04,-3.48,6.76,-6.48,0.19,0.08,0.02
120,-6.51,5.54,4.38,0.12,0.0,0.01,-7.12,6.37,-2.51,0.06,-0.16,0.02,-3.45,6.83,-6.36,0.14,0.08,0.01
140,-6.44,5.51,4.28,0.09,0.03,-0.0,-6.76,6.0,-2.67,0.07,-0.13,0.0,-3.15,6.48,-6.46,0.15,0.1,-0.0
160,-6.45,5.57,4.29,0.09,0.04,-0.0,-6.71,6.05,-2.73,0.11,-0.11,-0.01,-3.39,6.94,-6.38,0.16,0.09,0.01
180,-6.51,5.54,4.42,0.12,0.02,0.01,-7.24,6.22,-2.59,0.12,-0.11,0.02,-3.39,6.72,-6.44,0.15,0.11,0.04
200,-6.53,5.52,4.38,0.1,0.0,0.01,-6.79,6.01,-2.72,0.07,-0.13,-0.0,-3.45,6.92,-6.49,0.14,0.09,-0.01
220,-6.6,5.47,4.37,0.09,0.02,0.01,-7.01,6.15,-2.74,0.07,-0.13,0.01,-3.33,6.6,-6.47,0.14,0.11,0.01
240,-6.61,5.45,4.25,0.1,0.03,0.0,-6.56,5.99,-2.9,0.09,-0.12,0.01,-2.91,6.41,-6.62,0.18,0.14,0.03
260,-6.5,5.6,4.41,0.12,-0.05,0.02,-7.04,6.06,-2.55,0.03,-0.19,0.04,-3.19,6.85,-6.45,0.12,0.07,0.01
280,-6.53,5.47,4.32,0.13,-0.05,0.03,-6.49,6.0,-2.8,0.04,-0.18,0.03,-3.23,6.69,-6.47,0.12,0.09,0.03
300,-6.65,5.43,4.22,0.11,0.02,0.02,-6.46,5.97,-2.93,0.07,-0.12,0.03,-3.4,6.52,-6.49,0.16,0.14,0.02
320,-6.59,5.43,4.25,0.1,0.05,-0.01,-7.12,5.9,-2.63,0.11,-0.09,-0.0,-3.53,6.54,-6.49,0.18,0.11,0.0
340,-6.51,5.54,4.4,0.1,0.05,-0.0,-6.96,6.01,-2.6,0.13,-0.09,-0.01,-3.74,7.0,-6.34,0.16,0.09,0.01
360,-6.54,5.52,4.31,0.13,-0.01,0.0,-7.12,6.14,-2.56,0.14,-0.09,-0.01,-3.45,6.76,-6.48,0.14,0.08,0.04
380,-6.6,5.55,4.27,0.09,0.01,0.01,-6.68,6.22,-2.78,0.04,-0.14,0.01,-2.88,6.69,-6.55,0.18,0.12,0.01
400,-6.52,5.49,4.12,0.08,0.04,0.02,-6.83,6.05,-2.69,0.05,-0.1,0.02,-3.52,6.72,-6.4,0.18,0.17,0.01
420,-6.51,5.53,4.31,0.11,0.07,0.0,-7.07,5.9,-2.67,0.12,-0.11,0.02,-3.92,7.0,-6.23,0.17,0.12,0.02
440,-6.49,5.57,4.58,0.1,0.06,-0.0,-7.23,6.58,-2.29,0.12,-0.15,0.01,-3.71,7.11,-6.39,0.16,0.07,0.02
460,-6.55,5.46,4.36,0.14,-0.03,0.02,-6.8,6.36,-2.54,0.05,-0.16,0.01,-3.54,6.85,-6.41,0.12,0.07,0.03
480,-6.56,5.44,4.19,0.08,0.07,0.0,-6.78,5.85,-2.9,0.09,-0.11,0.03,-3.58,6.54,-6.39,0.22,0.17,-0.02
500,-6.51,5.52,4.47,0.13,0.05,-0.01,-7.51,6.43,-2.29,0.13,-0.1,-0.01,-3.6,7.02,-6.29,0.18,0.11,0.01
520,-6.45,5.57,4.5,0.1,-0.0,0.01,-7.5,6.24,-2.37,0.07,-0.16,0.01,-3.21,6.87,-6.37,0.18,0.12,0.03
540,-6.55,5.54,4.36,0.06,-0.02,0.03,-6.69,6.31,-2.65,0.05,-0.17,0.01,-3.39,6.81,-6.34,0.18,0.12,0.01
560,-6.55,5.45,4.28,0.1,0.01,0.02,-6.54,6.39,-2.72,0.08,-0.13,-0.01,-3.23,6.46,-6.35,0.2,0.14,0.01
580,-6.52,5.48,4.33,0.09,0.02,0.01,-7.02,5.94,-2.66,0.1,-0.08,0.03,-3.38,6.84,-6.28,0.23,0.16,-0.02
600,-6.65,5.47,4.3,0.11,0.02,0.0,-6.95,5.89,-2.67,0.09,-0.1,0.02,-3.55,6.7,-6.34,0.22,0.18,0.01
620,-6.61,5.49,4.33,0.1,0.03,-0.01,-6.92,6.1,-2.6,0.12,-0.12,0.03,-3.44,6.73,-6.31,0.22,0.14,0.03
640,-6.55,5.56,4.34,0.09,0.06,0.01,-6.87,6.4,-2.46,0.06,-0.18,0.05,-3.79,7.07,-6.17,0.24,0.12,-0.0
660,-6.55,5.49,4.3,0.08,-0.01,0.03,-6.97,6.23,-2.55,0.04,-0.15,0.03,-3.4,7.37,-6.26,0.13,0.12,0.04
680,-6.63,5.41,4.26,0.1,0.01,-0.0,-7.11,6.22,-2.57,0.07,-0.14,0.02,-3.21,6.37,-6.38,0.17,0.1,-0.01
700,-6.63,5.41,4.27,0.1,0.03,-0.01,-6.92,5.95,-2.67,0.08,-0.16,0.0,-3.38,6.81,-6.34,0.19,0.13,-0.01
720,-6.6,5.5,4.28,0.08,0.05,-0.02,-6.79,6.11,-2.75,0.1,-0.12,0.0,-3.56,6.78,-6.28,0.21,0.13,-0.02
740,-6.53,5.54,4.3,0.09,0.06,0.0,-6.9,6.24,-2.46,0.1,-0.11,0.01,-3.56,7.2,-6.15,0.14,0.1,0.01
760,-6.56,5.51,4.33,0.12,-0.0,0.02,-7.28,6.34,-2.36,0.06,-0.14,0.03,-3.47,6.85,-6.27,0.12,0.07,0.03
780,-6.63,5.48,4.39,0.12,-0.01,0.02,-7.32,6.39,-2.39,0.04,-0.16,0.01,-3.43,6.94,-6.22,0.12,0.09,0.01
800,-6.66,5.45,4.12,0.07,0.02,0.01,-6.6,5.92,-2.81,0.05,-0.15,0.0,-3.21,6.61,-6.36,0.16,0.12,0.02
820,-6.66,5.44,4.13,0.1,0.06,0.0,-6.73,5.77,-2.82,0.09,-0.09,-0.0,-3.23,6.52,-6.38,0.18,0.15,-0.0
840,-6.62,5.37,4.25,0.09,0.1,-0.02,-6.74,5.91,-2.69,0.1,-0.0,-0.04,-3.56,6.72,-6.27,0.2,0.2,-0.05
860,-6.45,5.71,4.54,0.04,0.12,0.01,-7.53,6.72,-2.02,0.11,-0.04,-0.05,-3.62,7.67,-6.12,0.15,0.11,-0.01
880,-6.7,5.32,4.07,0.09,-0.03,0.04,-6.68,5.79,-2.88,0.05,-0.11,0.03,-3.02,6.02,-6.4,0.16,0.14,0.02
900,-6.61,5.49,4.29,0.1,0.08,-0.03,-6.59,5.95,-2.57,0.19,0.01,0.01,-2.82,6.62,-6.37,0.37,0.29,-0.04
920,-6.43,5.59,4.46,0.12,0.05,-0.0,-6.83,6.27,-2.26,0.25,0.07,0.07,-2.9,6.67,-6.13,0.54,0.45,-0.01
940,-6.48,5.65,4.52,0.09,-0.01,0.02,-6.68,5.6,-1.98,0.36,0.23,0.09,-2.75,6.76,-5.83,0.72,0.65,-0.09
960,-6.27,5.7,4.86,-0.02,-0.19,0.21,-5.5,6.07,-1.54,0.64,0.91,0.21,-0.89,7.24,-5.26,1.15,1.91,0.31
980,-6.06,5.77,4.58,0.07,-0.34,0.33,-8.62,7.91,-0.17,0.61,0.9,0.39,-5.14,9.08,-3.5,1.17,2.41,0.8
1000,-6.66,5.53,4.35,-0.25,-0.36,0.41,-6.31,5.49,-1.21,0.45,0.94,0.66,-5.02,7.57,-4.12,1.01,2.06,0.68
1020,-6.76,5.45,4.49,-0.11,-0.45,0.42,-6.55,5.42,-1.17,0.53,1.11,0.71,-3.43,6.83,-3.87,1.04,2.16,0.7
1040,-6.93,5.29,3.59,-0.01,-0.62,0.43,-4.76,4.33,-1.53,0.84,1.74,0.84,-4.24,6.52,-3.19,1.17,2.81,0.75
1060,-6.95,5.33,3.5,-0.1,-0.45,0.39,-6.73,5.64,-0.25,1.04,2.37,0.82,-0.82,5.17,0.17,1.61,4.27,0.76
1080,-7.24,5.21,3.87,-0.15,-0.51,0.4,-6.67,5.41,-0.49,0.86,2.94,1.1,-5.27,10.59,-2.47,0.93,4.06,-0.3
1100,-7.73,5.32,4.16,-0.06,-0.93,0.63,-5.67,3.42,2.43,0.59,3.27,1.2,-4.56,9.03,-1.92,0.1,3.45,-0.73
1120,-6.83,6.69,2.48,-0.07,-0.99,0.58,-6.6,4.58,1.42,1.03,4.36,1.09,-2.86,4.91,-1.64,0.63,3.92,-0.69
1140,-7.88,4.93,2.53,-0.3,-0.66,0.28,-8.38,3.76,3.03,1.06,4.11,0.87,-7.6,6.64,-0.38,0.99,4.2,-0.86
1160,-8.29,4.29,1.96,0.2,-0.92,0.51,-5.14,2.96,4.47,0.53,4.36,1.4,-5.52,6.52,0.84,1.73,4.06,-0.54
1180,-8.6,4.66,2.48,0.07,-0.83,0.43,-9.13,5.48,5.99,0.33,4.36,0.69,-4.35,8.43,0.95,2.39,4.36,-1.25
1200,-8.1,4.56,2.05,-0.14,-0.61,0.46,-6.58,1.98,5.5,0.03,4.36,0.4,-5.17,7.72,2.11,2.44,4.36,-0.5
1220,-8.07,4.92,2.1,-0.08,-0.7,0.25,-18.54,0.06,6.42,0.31,4.36,-0.22,-6.72,7.9,4.4,2.79,4.36,-0.58
1240,-8.17,4.18,2.05,0.18,-0.55,0.37,-8.19,1.53,6.95,0.04,4.21,-0.35,-7.92,8.88,4.79,2.23,3.77,-0.34
1260,-8.45,4.32,2.15,-0.12,-0.18,-0.01,-6.94,3.96,8.31,0.15,3.23,-0.28,-6.01,8.34,5.05,1.85,2.78,-0.51
1280,-8.29,4.63,2.07,-0.03,-0.13,0.02,-5.72,3.43,8.26,0.26,2.62,-0.24,-4.32,7.28,5.02,1.5,2.42,-0.25
1300,-8.48,4.25,2.02,0.23,-0.08,0.0,-4.88,4.23,8.51,0.39,1.96,-0.15,-4.12,7.81,5.2,1.25,1.81,-0.32
1320,-8.06,4.61,2.19,0.11,-0.09,0.0,-2.93,3.77,9.34,0.2,1.04,0.17,-2.36,6.95,6.27,0.6,1.08,-0.07
1340,-8.14,4.47,2.06,0.08,-0.09,-0.01,-3.49,3.65,9.23,0.16,0.96,0.18,-2.68,7.12,6.41,0.54,0.98,-0.06
1360,-8.25,4.5,1.88,0.05,0.05,-0.07,-3.17,3.36,9.02,0.16,0.69,0.13,-2.52,6.5,6.33,0.43,0.76,-0.08
1380,-8.16,4.64,1.89,0.14,0.13,-0.1,-3.01,3.55,9.54,0.12,0.6,0.05,-2.22,7.1,6.74,0.42,0.66,-0.15
1400,-8.05,4.95,2.47,0.06,0.03,-0.05,-2.09,3.85,10.06,0.08,0.24,0.14,-1.42,7.26,7.16,0.23,0.4,-0.08
1420,-8.07,4.84,2.31,0.04,-0.02,0.01,-1.71,3.62,9.4,0.12,0.29,0.11,-1.14,6.74,6.56,0.31,0.5,-0.01
1440,-7.98,4.6,1.79,0.09,-0.02,0.01,-2.65,3.51,9.17,0.1,0.33,-0.02,-2.04,6.67,6.4,0.36,0.53,-0.06
1460,-8.15,4.71,1.98,0.12,0.05,-0.03,-2.25,3.51,9.51,0.08,0.05,-0.0,-1.6,6.6,6.58,0.21,0.23,-0.06
1480,-8.27,4.7,2.14,0.13,0.06,-0.04,-1.64,3.71,9.61,0.07,0.14,0.03,-1.19,6.66,6.49,0.23,0.29,-0.05
1500,-7.99,4.75,2.17,0.09,0.08,-0.01,-2.07,3.64,9.78,0.09,0.05,0.04,-1.56,6.97,7.16,0.21,0.28,-0.06
1520,-8.13,4.74,2.12,0.07,0.03,0.03,-1.7,3.6,9.68,0.11,-0.09,0.12,-1.25,6.87,6.87,0.16,0.14,-0.0
1540,-7.99,4.86,2.08,0.08,0.06,-0.04,-2.01,3.58,9.73,0.08,-0.07,-0.04,-1.49,6.81,7.0,0.17,0.16,-0.09
1560,-8.16,4.89,2.3,0.06,-0.02,0.03,-1.5,3.82,9.92,0.1,-0.2,0.05,-0.89,6.86,6.9,0.13,0.07,-0.0
1580,-8.24,4.73,2.2,0.09,-0.02,0.03,-1.7,3.55,9.56,0.07,-0.16,0.03,-1.19,6.55,6.58,0.14,0.12,0.01
1600,-8.13,4.46,1.85,0.08,0.04,-0.01,-2.19,3.24,9.31,0.01,-0.08,0.0,-1.67,6.4,6.56,0.14,0.17,-0.05
1620,-8.07,4.71,2.08,0.1,0.1,-0.05,-1.78,3.43,9.63,0.04,-0.1,0.0,-1.24,6.64,6.95,0.12,0.11,-0.05
1640,-8.08,4.95,2.34,0.12,0.05,-0.0,-1.41,3.73,9.82,0.1,-0.1,0.0,-0.81,6.81,6.89,0.17,0.14,-0.03
1660,-8.09,4.81,2.12,0.1,-0.01,0.02,-1.66,3.61,9.55,0.08,-0.1,0.03,-1.12,6.68,6.67,0.16,0.15,-0.0
1680,-8.09,4.7,1.9,0.08,0.02,0.03,-1.95,3.56,9.34,0.06,-0.11,0.03,-1.3,6.65,6.48,0.16,0.15,-0.01
1700,-8.16,4.57,1.95,0.13,0.04,0.01,-1.93,3.33,9.43,0.07,-0.08,0.01,-1.43,6.48,6.67,0.17,0.16,-0.02
1720,-8.08,4.7,2.22,0.11,0.07,-0.0,-1.73,3.44,9.73,0.1,-0.12,0.03,-1.19,6.7,7.12,0.16,0.11,0.01
1740,-8.13,4.76,2.04,0.09,0.0,0.03,-1.78,3.6,9.51,0.1,-0.15,0.02,-1.14,6.73,6.71,0.16,0.12,-0.0
1760,-8.08,4.67,2.12,0.11,0.06,-0.01,-1.7,3.53,9.62,0.04,-0.1,-0.01,-1.06,6.55,6.78,0.14,0.16,-0.04
1780,-8.2,4.72,2.19,0.1,0.04,-0.01,-1.64,3.5,9.54,0.03,-0.07,-0.03,-1.1,6.53,6.74,0.16,0.18,-0.05
1800,-8.04,4.87,2.18,0.11,0.05,0.01,-1.62,3.64,9.66,0.08,-0.15,-0.01,-0.97,6.74,6.9,0.16,0.09,-0.02
1820,-8.08,4.64,2.0,0.08,0.04,0.0,-1.83,3.6,9.47,0.08,-0.11,0.04,-1.21,6.6,6.71,0.15,0.14,0.01
1840,-8.06,4.71,2.02,0.04,0.05,0.01,-1.88,3.45,9.55,0.09,-0.13,0.04,-1.23,6.55,6.73,0.14,0.13,-0.01
1860,-8.13,4.79,2.15,0.11,0.03,-0.0,-1.68,3.54,9.73,0.12,-0.14,0.01,-1.03,6.63,6.86,0.16,0.09,-0.02
1880,-8.19,4.74,2.2,0.1,0.01,0.01,-1.73,3.53,9.7,0.16,-0.17,0.02,-1.08,6.66,6.85,0.14,0.08,-0.01
1900,-8.12,4.57,2.11,0.07,-0.0,0.01,-1.63,3.47,9.57,0.1,-0.17,0.03,-1.02,6.64,6.64,0.11,0.12,-0.0
1920,-8.08,4.72,1.86,0.11,0.06,-0.01,-1.97,3.51,9.44,0.1,-0.06,-0.01,-1.27,6.72,6.58,0.19,0.16,-0.03
1940,-8.11,4.83,2.31,0.11,0.05,-0.01,-1.47,3.6,9.86,0.07,-0.14,0.02,-0.79,6.69,6.95,0.15,0.09,0.0
1960,-8.23,4.64,1.89,0.08,-0.0,-0.02,-1.94,3.37,9.38,-0.02,-0.1,-0.0,-1.31,6.48,6.51,0.12,0.16,-0.02
1980,-8.12,4.78,1.86,0.09,0.07,-0.03,-2.02,3.5,9.29,0.05,-0.07,-0.0,-1.28,6.62,6.54,0.16,0.16,-0.04
