timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-2.64,2.09,8.87,0.16,0.03,0.0,-9.0,2.51,-0.36,0.09,-0.08,0.05,-7.8,4.75,-0.92,0.19,0.17,0.03
20,-2.8,1.9,9.15,0.01,-0.15,0.11,-9.2,2.33,0.06,0.03,0.02,0.03,-8.22,3.77,-0.12,-0.05,0.71,0.18
40,-2.88,2.11,8.91,-0.06,-0.06,0.04,-8.92,1.78,-0.08,0.13,0.1,-0.01,-7.65,3.83,-0.02,0.14,0.79,0.06
60,-2.82,2.21,8.51,-0.03,0.02,-0.01,-8.75,3.36,-0.23,0.01,0.18,0.27,-7.48,5.13,-0.31,0.36,0.67,0.35
80,-2.71,2.1,8.75,0.11,0.04,-0.08,-9.53,2.22,0.17,0.15,0.25,0.16,-7.52,4.84,0.19,0.34,0.49,-0.01
100,-2.74,2.15,8.95,0.09,0.06,-0.03,-9.63,2.49,0.36,0.12,0.17,0.06,-8.11,4.96,0.3,0.31,0.43,-0.05
120,-2.82,2.12,9.11,0.13,0.07,-0.04,-9.45,2.43,0.37,0.09,0.15,0.15,-7.79,4.95,0.53,0.26,0.4,0.06
140,-2.69,2.08,9.08,0.13,0.06,-0.04,-9.92,2.15,0.56,0.11,0.09,0.08,-7.98,5.1,0.65,0.23,0.32,-0.0
160,-2.65,2.26,9.14,0.11,0.02,-0.01,-9.73,2.53,0.61,0.1,0.03,0.03,-8.2,5.12,0.62,0.24,0.3,-0.12
180,-2.79,2.24,9.06,0.1,-0.0,-0.0,-9.31,2.47,0.6,0.03,-0.01,0.07,-8.61,4.97,0.49,0.18,0.29,-0.07
200,-2.81,2.15,9.09,0.11,0.04,-0.01,-9.37,2.09,0.56,0.09,0.0,0.02,-7.8,4.69,0.65,0.2,0.25,-0.09
220,-2.67,2.1,9.06,0.11,0.03,-0.02,-9.62,2.29,0.74,0.11,-0.07,-0.06,-8.3,5.15,0.8,0.19,0.16,-0.06
240,-2.78,2.16,8.97,0.1,0.06,-0.02,-9.18,2.19,0.68,0.09,-0.04,-0.03,-7.91,4.72,0.69,0.19,0.18,-0.05
260,-2.83,2.05,8.93,0.05,0.12,-0.04,-9.24,2.1,0.62,0.12,-0.06,-0.05,-8.11,4.66,0.65,0.2,0.13,0.01
280,-3.04,2.03,9.07,0.06,0.18,-0.03,-9.0,1.98,0.53,0.13,-0.08,-0.05,-8.0,4.66,0.82,0.23,0.16,0.06
300,-3.12,1.75,9.19,0.08,0.28,-0.06,-9.52,1.97,0.41,0.12,-0.02,0.03,-8.14,4.34,0.54,0.27,0.24,0.03
320,-3.6,1.64,9.39,0.07,0.43,-0.08,-9.3,1.85,0.08,0.1,0.12,0.01,-7.78,4.28,0.25,0.32,0.37,-0.04
340,-4.25,1.4,10.32,-0.05,0.86,-0.05,-9.68,1.82,0.01,0.04,0.5,0.02,-8.36,3.96,0.33,0.45,0.77,-0.17
360,-4.65,1.54,10.77,-0.23,1.22,0.1,-10.01,2.78,0.11,-0.05,0.87,-0.06,-8.79,5.38,-0.01,0.49,1.07,-0.38
380,-5.32,1.2,11.26,-0.49,1.92,0.56,-10.02,4.14,0.49,-0.65,1.54,-0.22,-7.6,7.42,0.08,0.02,1.92,-0.6
400,-2.54,1.26,11.24,-1.24,3.72,0.43,-10.26,-0.77,1.49,-0.84,2.76,-0.62,-9.21,1.86,3.22,-0.15,2.97,-0.85
420,-0.59,1.41,11.45,-1.34,4.36,-0.35,-9.74,-3.22,2.01,-0.25,3.1,-0.76,-10.35,0.26,4.65,0.39,2.93,-1.11
440,2.76,0.81,11.64,-1.09,4.36,-2.24,-13.7,-5.03,5.0,1.66,3.58,-1.44,-11.64,-1.63,8.91,1.97,2.53,-2.1
460,10.68,8.78,16.44,-0.7,-0.07,-1.76,-19.61,11.49,12.37,3.02,-2.1,-0.9,-19.61,19.61,11.51,2.37,-2.61,-0.84
480,11.4,8.68,14.17,0.89,-4.3,-0.32,-19.61,14.95,15.11,1.06,-4.36,0.28,-19.61,19.61,14.49,-0.83,-4.36,1.64
500,9.17,6.32,7.96,1.45,-4.36,0.87,-14.01,6.13,19.61,-0.24,-4.36,0.83,-4.53,12.2,19.61,-2.4,-4.36,2.72
520,4.05,2.97,4.29,0.78,-4.36,1.15,5.66,7.03,17.34,-0.87,-4.36,-0.5,15.12,9.38,13.89,-3.12,-4.36,1.24
540,0.77,1.85,3.46,-0.21,-4.36,1.31,4.11,4.81,10.08,-1.68,-4.36,-1.59,10.89,4.02,7.02,-3.62,-4.36,-0.02
560,-1.19,3.24,2.53,-2.18,-4.36,0.75,2.92,-2.53,1.72,-1.21,-4.14,-2.36,3.55,-4.55,1.53,-1.91,-3.57,-1.65
580,-2.83,3.59,0.78,-0.75,-4.36,0.32,4.13,1.02,-0.91,-0.15,-2.9,-1.71,3.95,0.84,-2.5,-0.9,-2.42,-1.2
600,-4.32,2.47,0.92,-0.34,-1.55,0.61,0.72,4.15,-2.37,-0.73,-1.4,-0.08,1.17,3.48,-4.59,-0.92,-0.72,0.1
620,-5.0,2.2,0.97,0.16,-1.08,0.76,0.41,1.88,-3.97,-0.87,-1.0,0.02,-0.45,1.33,-4.95,-1.04,-0.3,0.34
640,-5.88,2.06,1.49,0.55,-0.6,0.74,-0.01,0.96,-5.14,-0.71,-0.57,0.3,-0.78,-0.48,-5.57,-0.61,-0.06,0.43
660,-6.21,1.97,1.83,0.57,-0.15,0.57,-0.84,0.63,-5.51,-0.36,-0.15,0.43,-0.74,0.29,-5.93,-0.2,0.3,0.39
680,-6.33,2.64,2.14,0.51,-0.03,0.23,-1.29,1.05,-5.36,-0.12,0.27,0.35,-1.2,0.51,-6.04,-0.01,0.75,0.2
700,-6.06,2.2,3.06,-0.1,0.49,0.29,-6.06,3.61,-4.9,-0.27,0.47,0.14,-6.03,4.31,-5.8,0.04,0.77,-0.04
720,-7.59,2.6,4.47,0.49,0.61,0.32,-4.27,1.63,-5.9,-0.14,0.54,0.73,-4.58,1.83,-6.12,0.28,0.93,0.56
740,-7.51,1.5,5.54,0.53,1.05,0.11,-6.92,1.11,-5.71,0.04,0.86,0.49,-6.96,2.26,-5.78,0.49,1.16,0.22
760,-7.5,1.48,5.44,0.4,1.02,-0.01,-8.62,2.02,-5.77,0.17,0.92,0.07,-8.21,3.25,-5.93,0.51,1.06,-0.17
780,-7.48,1.55,5.76,0.21,0.98,-0.03,-8.88,2.87,-5.7,0.15,0.81,-0.15,-8.29,3.92,-5.97,0.46,0.91,-0.34
800,-7.46,2.47,6.85,-0.27,1.59,-0.04,-7.27,2.18,-5.39,0.08,0.75,0.18,-7.17,3.42,-5.66,0.52,1.0,-0.06
820,-7.17,1.93,6.97,-0.56,1.46,-0.2,-7.95,1.39,-5.11,0.28,0.92,0.2,-7.77,3.19,-5.02,0.7,1.12,-0.19
840,-7.13,2.46,6.56,0.28,0.44,-0.18,-8.57,3.45,-5.13,0.3,0.8,-0.47,-8.55,4.98,-5.55,0.53,0.86,-0.64
860,-7.13,2.83,6.11,0.01,0.56,-0.19,-7.72,3.38,-5.19,0.24,0.75,-0.43,-7.37,4.51,-5.54,0.49,0.81,-0.59
880,-6.49,2.52,7.25,0.41,0.86,-0.18,-7.94,2.44,-4.2,0.26,1.05,0.13,-7.69,4.14,-4.26,0.69,1.23,-0.11
900,-6.04,2.55,7.36,0.16,0.78,-0.19,-10.31,3.15,-3.69,0.35,1.06,-0.13,-8.94,5.29,-3.81,0.69,1.25,-0.35
920,-5.96,2.68,7.62,0.22,0.53,-0.09,-10.04,3.27,-3.6,0.15,0.64,-0.01,-9.6,5.3,-3.74,0.49,0.93,-0.17
940,-5.76,2.6,8.31,-0.03,0.75,-0.11,-9.57,3.18,-3.03,0.17,0.63,0.01,-8.7,5.19,-3.04,0.48,0.85,-0.17
