timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-0.53,9.63,-1.64,0.27,0.08,-0.0,3.11,9.3,1.2,0.07,-0.16,0.04,4.6,8.58,-1.91,0.16,0.08,0.02
20,-0.22,10.16,-1.2,0.03,0.13,-0.01,2.83,9.66,1.66,0.11,-0.01,0.02,4.33,9.15,-1.42,0.2,0.2,-0.03
40,-0.21,10.21,-0.92,-0.01,0.05,-0.01,2.33,9.87,1.7,0.1,-0.02,0.06,3.9,9.29,-1.36,0.2,0.19,0.03
60,-0.28,10.18,-0.96,-0.15,-0.06,-0.0,2.12,10.2,1.71,0.09,-0.08,-0.04,4.02,9.61,-1.36,0.15,0.12,-0.07
80,-0.35,9.8,-1.21,0.04,-0.06,0.0,2.2,9.58,1.37,0.1,-0.11,0.08,3.85,8.89,-1.63,0.17,0.09,0.07
100,-0.29,9.85,-1.42,0.25,0.06,0.04,2.82,9.63,1.49,0.05,-0.15,0.09,4.41,8.89,-1.62,0.14,0.1,0.1
120,-0.37,9.7,-1.39,0.31,0.09,0.06,2.51,9.32,1.33,0.04,-0.14,0.12,4.27,8.66,-1.62,0.13,0.14,0.13
140,-0.34,9.6,-1.13,0.35,0.1,0.04,2.19,9.49,1.5,0.04,-0.17,0.07,3.99,8.95,-1.51,0.13,0.11,0.07
160,-0.51,9.64,-1.15,0.23,0.05,0.0,2.48,9.24,1.23,0.07,-0.16,0.06,3.84,8.6,-1.65,0.16,0.08,0.07
180,-0.57,9.67,-1.19,0.19,0.01,-0.0,2.35,9.44,1.28,0.1,-0.16,0.04,4.18,8.85,-1.74,0.17,0.08,0.03
200,-0.42,9.71,-1.06,-0.0,-0.04,0.04,2.41,9.44,1.34,0.02,-0.12,0.03,3.91,8.88,-1.57,0.12,0.12,0.03
220,-0.6,9.54,-1.32,-0.06,-0.02,0.02,2.41,9.15,0.96,0.05,-0.13,-0.01,3.94,8.42,-1.86,0.13,0.09,-0.01
