timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-1.09,5.35,7.91,0.12,0.04,-0.01,-7.78,5.59,2.18,0.09,-0.13,0.02,-5.97,6.85,2.13,0.16,0.1,0.02
20,-1.02,5.38,8.04,0.07,0.02,0.02,-7.96,5.48,2.23,0.03,-0.15,0.0,-6.21,6.82,2.17,0.12,0.09,0.0
40,-1.21,5.32,7.91,0.07,0.02,0.01,-7.69,5.35,2.03,0.05,-0.13,-0.01,-6.03,6.74,1.93,0.13,0.11,0.0
60,-1.17,5.31,8.03,0.08,0.05,-0.01,-7.88,5.37,2.06,0.09,-0.13,0.02,-6.29,6.89,2.05,0.17,0.11,0.01
80,-1.03,5.34,8.08,0.1,0.0,0.02,-7.92,5.48,2.2,0.06,-0.15,-0.01,-6.25,6.96,2.13,0.12,0.09,0.01
100,-1.14,5.41,7.98,0.08,0.0,0.01,-7.7,5.37,2.1,0.05,-0.16,0.01,-5.99,6.72,2.04,0.14,0.08,0.01
120,-1.15,5.34,7.92,0.08,0.04,0.01,-7.89,5.66,2.18,0.06,-0.12,0.01,-6.06,6.94,1.96,0.14,0.13,0.02
140,-1.15,5.29,8.06,0.09,0.06,0.01,-7.87,5.36,2.15,0.06,-0.11,0.02,-6.38,6.86,2.07,0.15,0.12,0.02
160,-1.11,5.26,8.07,0.1,0.05,0.01,-8.19,5.39,2.21,0.05,-0.14,0.02,-6.45,6.74,2.13,0.14,0.1,0.03
180,-1.14,5.27,7.95,0.1,0.01,-0.0,-7.94,5.45,2.09,0.07,-0.14,0.0,-6.11,6.75,2.02,0.15,0.09,0.01
200,-1.12,5.42,7.94,0.1,0.03,-0.01,-7.87,5.66,2.22,0.07,-0.13,0.01,-6.03,7.09,2.04,0.15,0.1,0.02
220,-1.08,5.4,7.99,0.1,0.02,0.01,-7.81,5.48,2.17,0.06,-0.15,0.02,-6.18,6.89,2.09,0.15,0.09,0.04
240,-1.14,5.34,8.07,0.12,0.02,0.01,-7.96,5.54,2.2,0.06,-0.15,0.03,-6.2,6.92,2.09,0.15,0.1,0.04
260,-1.13,5.32,8.02,0.08,0.04,0.01,-7.89,5.49,2.18,0.06,-0.12,-0.01,-6.09,6.82,2.09,0.14,0.12,-0.01
280,-1.09,5.35,7.89,0.11,0.0,0.02,-7.78,5.52,2.2,0.06,-0.15,0.01,-6.01,6.91,2.03,0.13,0.08,0.02
300,-1.19,5.34,7.93,0.08,0.03,0.02,-7.82,5.45,2.09,0.04,-0.12,-0.0,-6.1,6.79,2.0,0.13,0.12,0.0
320,-1.14,5.26,8.05,0.1,0.04,0.01,-7.9,5.43,2.09,0.07,-0.12,0.01,-6.24,6.87,2.04,0.15,0.11,0.02
340,-1.13,5.25,8.02,0.09,0.03,0.01,-8.01,5.46,2.18,0.06,-0.13,0.01,-6.26,6.93,2.12,0.15,0.1,0.01
360,-1.14,5.32,8.01,0.1,0.02,0.01,-7.93,5.51,2.22,0.06,-0.14,0.01,-6.17,6.97,2.09,0.14,0.1,0.0
380,-1.19,5.3,7.97,0.1,0.03,-0.0,-7.62,5.33,2.13,0.08,-0.13,0.01,-5.92,6.85,1.97,0.15,0.1,-0.0
400,-1.14,5.2,8.0,0.09,0.04,-0.02,-7.98,5.41,2.09,0.08,-0.12,0.01,-6.21,6.83,2.04,0.17,0.11,0.0
420,-1.13,5.23,8.02,0.06,0.05,-0.02,-7.82,5.26,2.1,0.09,-0.11,-0.01,-6.15,6.66,2.11,0.17,0.13,-0.02
440,-1.08,5.39,7.97,0.07,0.05,-0.03,-7.95,5.46,2.19,0.1,-0.13,-0.01,-6.25,6.85,2.17,0.18,0.1,-0.02
460,-0.93,5.41,7.93,0.09,0.04,-0.01,-7.91,5.81,2.4,0.08,-0.11,0.0,-6.11,7.23,2.24,0.17,0.12,-0.02
480,-1.03,5.49,8.0,0.07,0.03,-0.0,-7.94,5.74,2.32,0.06,-0.11,-0.02,-6.23,7.24,2.13,0.13,0.12,-0.01
500,-1.1,5.45,8.05,0.06,0.02,0.01,-7.97,5.61,2.15,0.04,-0.13,0.0,-6.3,6.96,2.08,0.12,0.12,0.01
520,-1.16,5.34,8.02,0.06,0.01,0.02,-7.95,5.44,2.17,0.04,-0.14,0.02,-6.26,6.96,2.07,0.12,0.1,0.02
540,-1.11,5.39,8.08,0.07,-0.01,0.04,-8.03,5.75,2.31,0.04,-0.12,-0.01,-6.19,7.12,2.13,0.1,0.11,-0.01
560,-1.05,5.47,8.12,0.06,-0.0,0.03,-8.08,5.44,2.26,0.04,-0.13,-0.01,-6.3,6.89,2.16,0.11,0.09,-0.01
580,-1.1,5.45,8.04,0.09,-0.01,0.02,-7.75,5.43,2.25,0.06,-0.15,0.0,-6.13,6.86,2.15,0.13,0.09,0.02
600,-1.14,5.45,7.85,0.06,-0.0,0.04,-7.83,5.58,2.08,0.01,-0.15,-0.01,-6.21,6.86,1.99,0.07,0.1,0.03
620,-1.16,5.35,7.91,0.07,-0.0,0.03,-7.75,5.26,2.1,0.04,-0.15,0.01,-6.16,6.76,2.01,0.12,0.1,0.06
640,-1.16,5.24,7.96,0.1,0.04,-0.01,-8.03,5.57,2.12,0.07,-0.14,0.02,-6.29,6.93,2.02,0.14,0.09,0.05
660,-1.19,5.45,7.79,0.09,0.02,0.01,-7.73,5.72,2.21,0.04,-0.13,0.0,-5.96,6.98,2.07,0.13,0.1,-0.01
680,-1.25,5.34,7.81,0.06,0.02,0.03,-7.65,5.52,2.09,0.03,-0.12,-0.01,-5.98,6.77,1.99,0.11,0.13,-0.02
700,-1.26,5.24,7.88,0.01,0.06,0.01,-7.81,5.2,1.92,0.03,-0.11,-0.02,-6.25,6.48,1.89,0.13,0.12,-0.03
720,-1.16,5.39,7.98,0.07,0.08,-0.03,-7.98,5.66,2.23,0.1,-0.1,-0.01,-6.34,7.15,2.02,0.18,0.13,0.0
740,-1.2,5.34,7.97,0.07,0.04,0.0,-7.83,5.65,2.15,0.05,-0.14,-0.04,-6.02,7.04,1.96,0.13,0.08,-0.05
760,-1.12,5.38,7.74,0.05,0.03,0.0,-7.65,5.43,2.17,0.06,-0.13,-0.05,-6.01,6.86,1.92,0.12,0.09,-0.05
780,-1.25,5.28,7.8,0.06,0.07,-0.01,-7.43,5.42,2.08,0.07,-0.08,-0.02,-5.9,6.81,1.89,0.16,0.15,-0.02
800,-1.18,5.21,7.89,0.0,0.1,-0.0,-8.08,5.61,2.17,0.04,-0.07,-0.06,-6.2,6.97,1.89,0.11,0.15,-0.07
820,-1.27,5.32,7.81,-0.02,0.11,-0.01,-7.37,5.39,2.1,0.05,-0.04,-0.08,-5.78,6.84,1.85,0.13,0.17,-0.09
840,-1.41,5.2,7.47,0.04,0.22,0.07,-6.18,6.48,2.41,-0.04,0.08,-0.08,-4.56,7.79,1.36,0.04,0.3,-0.06
860,-3.53,5.23,5.86,0.47,1.35,0.28,10.59,3.15,2.75,-0.66,1.9,0.87,11.11,7.58,-0.43,-0.52,2.47,0.76
880,-2.91,4.91,3.0,0.71,2.87,-0.36,19.61,-2.97,8.22,0.89,4.36,1.22,19.61,-10.59,5.86,1.71,4.36,-0.51
900,4.64,4.29,-2.19,0.72,4.36,-1.74,3.63,1.17,19.53,2.33,4.36,0.8,8.94,2.03,19.61,4.33,4.36,-2.03
920,8.05,4.15,4.11,1.13,4.36,-1.9,-9.61,-3.21,18.53,2.86,4.36,1.09,-6.69,3.93,19.61,4.36,4.36,-0.83
940,8.12,5.91,11.54,0.38,4.36,-2.49,-19.61,7.92,17.88,3.91,4.36,0.08,-19.09,15.15,19.61,4.36,4.36,-2.75
