timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-3.3,1.23,8.85,0.09,0.0,0.02,-8.63,3.05,4.06,0.06,-0.14,0.02,-7.72,4.46,2.98,0.14,0.11,0.03
20,-3.33,1.34,8.77,0.05,0.06,-0.01,-8.58,2.95,4.05,0.07,-0.13,0.01,-7.67,4.54,2.98,0.14,0.12,0.02
40,-3.29,1.31,8.9,0.11,0.04,0.01,-8.53,3.03,4.02,0.07,-0.13,0.03,-7.69,4.49,2.97,0.14,0.11,0.04
60,-3.33,1.36,8.91,0.1,0.03,-0.0,-8.55,2.98,3.98,0.07,-0.14,0.01,-7.7,4.49,2.93,0.14,0.1,0.01
80,-3.35,1.28,8.86,0.12,0.03,0.01,-8.51,2.96,4.08,0.07,-0.14,0.03,-7.69,4.49,3.0,0.15,0.12,0.03
100,-3.3,1.33,8.87,0.08,0.04,0.0,-8.6,3.02,4.02,0.07,-0.13,0.02,-7.7,4.46,2.99,0.14,0.11,0.02
120,-3.31,1.29,8.89,0.12,0.04,0.02,-8.53,2.99,4.04,0.07,-0.13,0.03,-7.72,4.49,2.95,0.15,0.11,0.05
140,-3.33,1.28,8.92,0.12,0.03,0.01,-8.65,3.04,4.06,0.07,-0.13,0.02,-7.72,4.47,2.96,0.15,0.11,0.03
160,-3.36,1.25,8.81,0.11,0.04,0.03,-8.6,2.9,4.05,0.07,-0.14,0.01,-7.68,4.5,2.92,0.16,0.1,-0.03
180,-3.26,1.21,8.88,0.04,0.02,0.05,-8.54,2.95,4.09,0.05,-0.14,0.06,-7.69,4.47,2.94,0.16,0.12,0.01
200,-3.38,1.42,8.85,0.03,0.07,0.02,-8.45,3.07,4.04,0.06,-0.14,0.02,-7.64,4.53,2.95,0.15,0.11,-0.01
220,-3.47,1.35,8.92,0.07,0.09,0.04,-8.73,2.94,3.94,0.07,-0.14,0.05,-7.73,4.46,2.98,0.18,0.15,-0.03
240,-3.54,1.29,9.0,0.09,0.1,0.06,-8.63,3.09,4.0,0.1,-0.12,0.08,-7.74,4.47,2.97,0.22,0.18,-0.04
260,-3.47,1.36,8.92,-0.01,0.16,0.06,-8.52,3.03,3.95,0.1,-0.15,0.06,-7.97,4.44,2.58,0.22,0.06,-0.08
280,-3.98,1.13,9.12,0.05,0.45,0.15,-9.34,3.17,3.67,0.03,-0.09,0.32,-7.95,4.49,2.55,0.19,0.23,-0.0
300,-4.96,1.96,10.9,-0.28,0.81,0.29,-9.58,3.41,4.24,-0.08,0.26,0.38,-8.38,4.68,2.54,0.47,0.4,-0.87
320,-4.48,0.85,12.28,-0.38,1.64,0.4,-15.59,1.65,4.55,-0.09,0.13,1.22,-18.44,7.92,5.18,0.37,0.67,0.31
340,-3.26,3.51,15.76,-0.66,-0.16,0.18,-15.16,4.76,6.86,-0.25,-1.05,-0.28,-13.01,8.52,6.11,-0.29,-0.54,-0.09
360,-2.7,3.48,14.77,0.2,-1.42,0.5,-15.47,3.17,6.05,-0.26,-1.99,0.56,-14.59,7.47,6.09,-0.36,-1.45,0.86
380,-2.3,2.19,14.04,0.36,-0.83,0.79,-17.18,3.41,6.37,-0.19,-3.11,1.02,-15.25,7.94,6.22,-0.42,-2.4,1.64
400,-1.36,1.96,12.94,-2.2,-0.67,0.58,-13.51,2.97,6.66,-0.39,-3.51,0.16,-11.17,6.8,6.3,-0.78,-2.81,1.04
