timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-0.79,3.54,9.05,0.07,0.06,-0.01,-8.83,3.82,-0.1,0.09,-0.11,-0.0,-7.51,5.67,-0.76,0.17,0.12,-0.01
20,-0.75,3.55,9.01,0.06,0.05,-0.01,-9.03,3.93,-0.06,0.08,-0.13,0.02,-7.59,5.89,-0.72,0.17,0.11,0.01
40,-0.68,3.53,8.99,0.1,0.04,0.01,-8.79,3.92,-0.01,0.06,-0.13,0.04,-7.58,5.87,-0.65,0.14,0.1,0.04
60,-0.75,3.51,9.06,0.13,0.03,0.0,-8.94,4.01,-0.04,0.07,-0.13,0.02,-7.5,5.88,-0.71,0.16,0.11,0.02
80,-0.8,3.47,9.07,0.06,0.06,0.01,-8.91,3.91,-0.05,0.05,-0.11,-0.0,-7.51,5.83,-0.75,0.14,0.13,-0.01
100,-0.73,3.55,9.03,0.1,0.04,0.0,-8.84,3.82,-0.04,0.06,-0.13,0.03,-7.66,5.8,-0.7,0.15,0.11,0.03
120,-0.77,3.49,9.0,0.12,0.05,0.01,-8.59,3.81,-0.11,0.07,-0.09,0.01,-7.36,5.69,-0.74,0.16,0.15,0.0
140,-0.71,3.49,9.07,0.08,0.05,0.01,-9.11,3.93,0.01,0.05,-0.14,0.02,-7.81,5.91,-0.66,0.13,0.1,0.02
160,-0.73,3.51,9.11,0.06,0.04,0.01,-8.96,3.78,-0.0,0.06,-0.14,0.01,-7.47,5.55,-0.6,0.15,0.1,0.0
180,-0.73,3.48,9.01,0.09,0.04,0.01,-8.87,3.7,-0.04,0.07,-0.12,0.0,-7.54,5.61,-0.6,0.15,0.12,-0.0
200,-0.77,3.49,9.02,0.1,0.04,0.0,-8.97,3.72,-0.08,0.08,-0.11,-0.0,-7.69,5.63,-0.71,0.16,0.12,-0.01
220,-0.69,3.52,9.07,0.07,0.05,-0.0,-9.08,3.98,0.0,0.08,-0.12,-0.01,-7.7,5.9,-0.66,0.16,0.11,-0.01
