timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-7.07,3.85,5.14,0.13,0.02,0.01,-1.19,2.92,9.8,0.1,-0.14,-0.02,2.15,4.92,7.91,0.17,0.09,-0.03
20,-7.01,3.83,5.2,0.11,0.05,0.0,-1.1,3.03,9.98,0.09,-0.12,-0.01,2.3,5.05,8.15,0.16,0.1,-0.02
40,-7.03,3.75,5.24,0.12,0.03,0.01,-1.02,3.03,9.98,0.08,-0.13,0.01,2.4,5.01,8.0,0.16,0.11,0.01
60,-7.03,3.79,5.22,0.08,0.05,0.01,-1.13,2.89,9.82,0.08,-0.12,0.04,2.22,4.82,7.98,0.17,0.12,0.04
80,-7.03,3.82,5.23,0.1,0.06,0.02,-1.2,2.98,9.91,0.09,-0.11,0.02,2.22,4.94,8.0,0.18,0.14,-0.01
100,-7.03,3.83,5.19,0.11,0.05,0.02,-1.1,2.9,10.11,0.1,-0.13,0.01,2.31,4.92,8.13,0.17,0.1,-0.01
120,-7.03,3.72,5.32,0.11,0.02,0.01,-1.11,2.89,10.11,0.07,-0.13,0.01,2.25,4.93,8.17,0.14,0.11,-0.01
140,-7.0,3.75,5.35,0.09,0.02,-0.0,-1.08,2.8,10.05,0.08,-0.15,-0.01,2.26,4.78,8.19,0.14,0.09,-0.0
160,-6.98,3.85,5.22,0.13,0.03,0.07,-1.03,2.92,9.91,0.12,-0.15,0.05,2.25,4.87,8.09,0.19,0.08,0.04
180,-7.06,3.77,5.3,0.14,-0.01,0.03,-1.16,2.7,9.95,0.1,-0.15,0.01,2.21,4.73,8.15,0.17,0.08,0.01
200,-7.17,3.65,5.14,0.12,0.02,-0.02,-1.19,2.77,9.81,0.08,-0.12,-0.03,2.08,4.79,7.98,0.15,0.11,-0.04
220,-7.05,3.76,5.1,0.13,0.07,-0.06,-1.09,2.88,9.76,0.08,-0.06,-0.05,2.24,4.84,7.88,0.17,0.15,-0.07
240,-7.04,3.8,5.17,0.11,0.11,-0.04,-0.96,3.05,9.8,0.06,-0.02,-0.0,2.35,4.94,7.95,0.16,0.19,-0.03
260,-7.02,3.95,5.31,0.13,0.09,-0.03,-1.11,2.86,9.9,0.09,-0.05,-0.03,2.23,4.9,8.12,0.18,0.15,-0.05
280,-6.94,3.81,5.43,0.14,0.04,-0.02,-0.91,2.97,10.16,0.09,-0.11,-0.02,2.45,4.91,8.25,0.16,0.11,-0.03
300,-7.03,3.75,5.38,0.12,0.02,-0.01,-0.8,3.0,10.08,0.06,-0.11,0.01,2.56,4.9,8.01,0.14,0.12,0.0
320,-7.04,3.74,5.19,0.07,0.04,-0.03,-0.99,2.94,9.73,0.03,-0.08,0.04,2.33,4.81,7.85,0.13,0.16,0.02
340,-7.02,3.82,5.03,0.08,0.09,-0.01,-1.07,2.92,9.69,0.05,-0.05,0.04,2.23,4.88,7.79,0.17,0.18,0.02
360,-6.97,3.77,5.43,0.15,0.02,0.02,-0.83,2.94,10.16,0.11,-0.13,0.01,2.5,4.93,8.26,0.17,0.09,0.0
380,-6.97,3.76,5.26,0.04,0.03,-0.0,-0.88,2.93,9.77,0.03,-0.12,0.05,2.43,4.8,7.87,0.13,0.13,0.03
400,-6.98,3.84,5.2,0.04,0.05,0.0,-1.0,2.87,9.68,0.04,-0.11,0.06,2.23,4.74,7.76,0.15,0.14,0.04
420,-6.93,3.82,5.06,0.09,0.07,0.03,-1.14,2.86,9.75,0.08,-0.08,0.05,2.14,4.8,8.01,0.18,0.15,0.03
440,-6.99,3.69,5.45,0.11,0.01,0.01,-0.88,2.86,10.2,0.08,-0.11,0.02,2.55,4.86,8.28,0.16,0.12,0.02
460,-6.97,3.74,5.34,0.11,0.03,0.0,-0.83,2.91,10.07,0.08,-0.12,0.0,2.48,4.92,8.0,0.15,0.12,0.0
480,-6.97,3.81,5.35,0.09,0.02,-0.01,-0.95,2.84,10.03,0.07,-0.14,0.0,2.41,4.8,8.17,0.14,0.11,0.01
500,-7.01,3.82,5.18,0.14,0.03,0.0,-0.89,2.97,9.78,0.09,-0.13,-0.0,2.41,4.84,7.92,0.16,0.1,-0.01
520,-7.02,3.85,5.33,0.11,0.03,-0.01,-0.97,2.87,9.96,0.1,-0.12,-0.01,2.39,4.79,8.12,0.18,0.1,-0.02
540,-6.98,3.76,5.32,0.13,-0.0,0.0,-0.83,2.88,10.02,0.09,-0.18,-0.01,2.45,4.81,8.1,0.14,0.05,-0.0
560,-7.02,3.72,5.15,0.12,0.0,-0.01,-0.83,2.94,9.72,0.07,-0.13,-0.01,2.44,4.8,7.78,0.14,0.12,0.0
580,-7.01,3.88,5.19,0.09,0.05,0.0,-0.84,3.03,9.84,0.07,-0.09,0.02,2.46,4.97,7.95,0.17,0.14,0.01
600,-6.97,3.86,5.33,0.11,0.03,0.03,-0.88,2.97,10.07,0.07,-0.11,0.03,2.51,4.9,8.2,0.15,0.13,0.02
620,-6.99,3.79,5.24,0.11,0.04,-0.02,-0.87,3.04,9.96,0.08,-0.1,-0.0,2.41,4.97,8.04,0.16,0.12,-0.01
