timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,9.76,0.67,0.42,0.07,0.05,0.01,4.35,-1.01,9.09,0.06,-0.12,-0.03,5.73,-0.0,7.72,0.13,0.1,-0.05
20,9.72,0.95,0.39,-0.08,0.03,-0.1,4.49,-0.84,8.94,0.09,-0.1,-0.17,5.92,0.06,7.6,0.14,0.09,-0.2
40,9.71,1.41,0.15,-0.18,0.0,-0.19,4.81,-0.45,8.92,0.13,-0.1,-0.28,6.2,0.41,7.39,0.16,0.06,-0.3
60,9.72,1.61,0.02,-0.23,-0.03,-0.23,5.01,-0.25,8.85,0.16,-0.12,-0.27,6.34,0.55,7.31,0.19,0.05,-0.29
80,9.62,1.71,0.02,-0.25,-0.05,-0.25,5.16,-0.12,8.83,0.19,-0.12,-0.25,6.51,0.67,7.22,0.23,0.06,-0.29
100,9.85,1.93,-0.07,-0.23,-0.02,-0.27,5.26,0.16,8.97,0.21,-0.11,-0.25,6.65,0.89,7.16,0.24,0.06,-0.27
120,9.82,2.04,-0.16,-0.21,-0.05,-0.24,5.34,0.27,9.02,0.22,-0.12,-0.21,6.77,1.02,7.19,0.26,0.06,-0.23
140,9.9,2.1,-0.06,-0.02,0.01,-0.16,5.55,0.51,9.11,0.18,-0.1,-0.11,6.94,1.24,7.24,0.25,0.1,-0.12
160,9.89,2.12,0.02,0.05,0.04,-0.11,5.45,0.51,9.07,0.17,-0.1,-0.04,6.85,1.27,7.2,0.24,0.11,-0.04
180,9.94,2.17,-0.03,0.14,0.05,-0.06,5.38,0.46,9.19,0.16,-0.12,0.03,6.86,1.26,7.3,0.24,0.11,0.01
200,9.96,2.12,-0.07,0.19,0.06,-0.02,5.37,0.58,9.21,0.13,-0.11,0.06,6.88,1.32,7.31,0.22,0.12,0.06
220,9.94,2.12,-0.06,0.19,0.05,0.04,5.37,0.5,9.29,0.08,-0.1,0.08,6.88,1.3,7.38,0.18,0.15,0.09
240,9.99,2.02,0.11,0.22,0.03,0.07,5.32,0.34,9.25,0.05,-0.1,0.12,6.76,1.1,7.45,0.16,0.16,0.13
260,9.9,1.9,0.07,0.3,0.06,0.11,5.23,0.14,9.04,0.05,-0.12,0.17,6.65,1.01,7.39,0.15,0.14,0.18
280,9.85,1.8,0.14,0.32,0.06,0.11,5.14,0.06,9.07,0.05,-0.12,0.2,6.56,0.8,7.41,0.16,0.14,0.2
300,9.79,1.64,0.1,0.06,0.01,-0.01,5.14,-0.08,9.03,0.07,-0.14,-0.0,6.5,0.75,7.33,0.15,0.09,-0.0
320,9.79,1.66,0.13,0.05,0.03,-0.01,5.23,0.02,8.99,0.07,-0.13,-0.0,6.62,0.77,7.31,0.14,0.1,-0.01
340,9.78,1.7,0.17,0.04,0.04,-0.0,5.07,-0.02,9.02,0.06,-0.12,-0.01,6.46,0.75,7.33,0.14,0.12,-0.01
360,9.82,1.76,0.2,0.04,0.03,-0.0,5.09,-0.08,9.0,0.06,-0.13,-0.01,6.46,0.79,7.33,0.14,0.11,-0.0
