timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-8.45,3.24,3.2,0.08,0.05,0.03,-8.08,3.95,-3.29,0.07,-0.1,0.02,-6.55,4.84,-5.2,0.13,0.12,0.04
20,-8.43,3.15,3.2,0.04,0.02,0.02,-8.09,3.84,-3.29,0.05,-0.09,-0.03,-6.91,4.77,-5.1,0.13,0.16,-0.05
40,-8.38,3.23,3.34,0.03,0.05,0.01,-8.15,3.75,-3.29,0.05,-0.14,0.01,-7.06,4.89,-4.99,0.14,0.09,-0.02
60,-8.48,3.22,3.34,0.12,-0.0,0.02,-8.02,3.76,-3.39,0.09,-0.16,0.06,-6.82,4.91,-5.19,0.16,0.1,0.07
80,-8.45,3.21,3.11,0.04,0.09,0.03,-7.78,3.84,-3.5,0.06,-0.12,0.05,-6.51,4.63,-5.29,0.14,0.15,0.04
100,-8.43,3.2,3.26,0.14,0.05,0.05,-8.08,3.42,-3.47,0.08,-0.12,0.07,-7.0,4.36,-4.98,0.19,0.23,0.04
120,-8.51,3.14,3.17,0.07,0.05,0.02,-7.86,3.82,-3.4,0.04,-0.07,-0.01,-7.08,4.99,-5.04,0.12,0.13,-0.01
140,-8.37,3.18,3.42,0.13,0.13,0.08,-7.95,4.15,-3.09,0.05,-0.08,0.08,-6.98,5.3,-4.88,0.12,0.13,0.09
160,-8.49,3.14,3.54,0.15,-0.0,0.09,-8.61,3.79,-3.06,0.02,-0.14,0.15,-6.81,4.64,-5.01,0.11,0.14,0.14
180,-8.56,2.93,3.2,0.04,0.03,0.02,-8.28,3.39,-3.48,0.03,-0.18,0.02,-7.04,4.34,-5.15,0.12,0.1,0.02
200,-8.57,3.02,3.17,0.08,0.07,0.0,-7.9,3.46,-3.57,0.07,-0.11,-0.01,-6.85,4.73,-5.26,0.15,0.12,-0.01
220,-8.46,3.1,3.4,0.08,0.09,0.01,-8.34,3.78,-3.11,0.06,-0.12,0.01,-7.21,4.97,-4.76,0.15,0.12,-0.0
240,-8.44,3.02,3.51,0.06,-0.0,-0.01,-8.55,3.77,-2.99,0.03,-0.19,0.0,-7.41,5.03,-4.77,0.11,0.03,-0.0
260,-8.42,3.3,2.99,0.06,-0.02,0.05,-7.56,3.63,-3.68,0.02,-0.25,0.02,-6.65,4.92,-5.47,0.1,0.09,0.02
280,-8.4,3.34,2.8,0.08,0.04,0.03,-7.53,3.52,-3.79,0.05,-0.16,0.03,-6.73,4.58,-5.25,0.14,0.12,-0.01
300,-8.48,3.21,3.06,0.12,0.04,0.01,-7.88,3.73,-3.47,0.09,-0.08,0.05,-6.64,4.81,-5.28,0.16,0.11,0.03
320,-8.58,3.06,3.29,0.12,0.04,0.03,-8.46,3.93,-3.18,0.06,-0.12,0.01,-6.95,4.96,-5.17,0.12,0.1,0.0
340,-8.55,3.01,3.44,0.02,0.05,0.06,-8.41,3.83,-3.18,-0.01,-0.17,0.02,-6.83,4.78,-5.1,0.12,0.18,0.02
360,-8.46,2.9,3.41,0.15,-0.0,0.06,-7.91,3.7,-3.29,0.07,-0.17,0.1,-7.15,4.77,-4.83,0.12,0.08,0.13
380,-8.6,2.87,3.19,0.17,-0.07,0.02,-8.38,3.09,-3.45,0.1,-0.17,0.08,-6.9,4.0,-5.2,0.14,0.02,0.11
400,-8.71,2.9,3.05,0.11,-0.03,-0.03,-8.1,3.36,-3.61,0.12,-0.13,0.0,-7.09,4.47,-5.24,0.16,0.04,-0.02
420,-8.72,2.89,3.04,0.09,0.05,-0.02,-7.73,3.67,-3.66,0.1,-0.1,-0.01,-6.59,4.68,-5.39,0.15,0.05,-0.01
440,-8.52,3.05,3.14,0.11,0.05,0.02,-7.83,3.59,-3.58,0.1,-0.13,0.03,-6.71,4.31,-5.16,0.21,0.18,0.05
460,-8.45,2.95,3.15,0.2,0.07,0.01,-8.13,3.3,-3.35,0.11,-0.12,0.03,-7.19,4.62,-4.92,0.21,0.15,0.04
480,-8.56,2.99,3.39,0.07,0.05,-0.07,-8.16,3.53,-3.35,0.11,-0.09,-0.04,-6.73,4.47,-5.14,0.19,0.09,-0.06
500,-8.6,3.1,3.22,0.1,0.02,-0.04,-8.09,3.73,-3.48,0.11,-0.08,-0.03,-6.69,4.65,-5.32,0.23,0.15,-0.05
520,-8.48,3.21,3.41,0.04,0.04,-0.07,-8.01,3.59,-3.37,0.14,-0.21,-0.04,-7.04,4.92,-5.02,0.19,0.01,-0.05
540,-8.54,3.22,3.52,0.12,0.04,-0.03,-7.98,4.14,-3.15,0.11,-0.16,0.04,-6.49,5.21,-5.14,0.18,0.06,0.04
560,-8.5,3.05,3.35,0.13,0.01,-0.0,-7.86,3.79,-3.31,0.09,-0.1,0.03,-6.6,4.65,-5.12,0.19,0.14,0.03
580,-8.44,3.04,3.28,0.06,0.06,-0.03,-8.41,3.74,-3.18,0.08,-0.14,-0.05,-7.39,5.01,-4.96,0.16,0.1,-0.06
