timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-1.45,2.44,9.17,0.1,0.03,0.0,-8.51,3.68,3.44,0.07,-0.13,0.01,-7.7,5.35,1.3,0.15,0.09,0.01
20,-1.42,2.43,9.12,0.09,0.03,0.0,-8.56,3.72,3.48,0.07,-0.12,0.0,-7.67,5.33,1.32,0.15,0.11,0.01
40,-1.41,2.44,9.17,0.09,0.04,0.0,-8.49,3.71,3.48,0.07,-0.13,0.01,-7.67,5.38,1.43,0.15,0.11,0.01
60,-1.4,2.43,9.18,0.09,0.03,0.01,-8.53,3.69,3.39,0.06,-0.13,0.01,-7.69,5.34,1.34,0.15,0.11,0.01
80,-1.4,2.47,9.18,0.1,0.04,0.0,-8.54,3.71,3.51,0.07,-0.13,0.01,-7.69,5.32,1.32,0.15,0.1,0.01
100,-1.43,2.43,9.17,0.1,0.03,0.01,-8.5,3.7,3.46,0.07,-0.13,0.0,-7.66,5.32,1.39,0.15,0.11,0.0
120,-1.43,2.42,9.06,0.1,0.03,0.0,-8.5,3.69,3.44,0.07,-0.12,0.01,-7.67,5.32,1.36,0.15,0.12,0.01
140,-1.4,2.45,9.18,0.1,0.03,0.0,-8.51,3.7,3.48,0.07,-0.13,0.01,-7.67,5.34,1.4,0.15,0.11,0.01
160,-1.42,2.46,9.13,0.1,0.04,0.0,-8.5,3.71,3.52,0.07,-0.13,0.02,-7.65,5.35,1.4,0.15,0.11,0.01
180,-1.39,2.46,9.17,0.09,0.03,0.0,-8.5,3.71,3.45,0.07,-0.14,0.01,-7.66,5.4,1.4,0.15,0.1,0.02
200,-1.44,2.47,9.14,0.1,0.03,0.01,-8.5,3.68,3.44,0.07,-0.13,0.01,-7.66,5.32,1.32,0.15,0.11,0.02
220,-1.43,2.43,9.19,0.09,0.04,0.01,-8.52,3.71,3.49,0.07,-0.13,0.01,-7.67,5.29,1.39,0.15,0.11,0.01
240,-1.43,2.43,9.21,0.1,0.04,0.0,-8.57,3.66,3.48,0.07,-0.13,0.01,-7.68,5.36,1.34,0.14,0.11,0.01
260,-1.39,2.47,9.1,0.09,0.04,0.0,-8.54,3.7,3.47,0.07,-0.13,0.01,-7.67,5.34,1.36,0.15,0.11,0.01
280,-1.42,2.42,9.21,0.1,0.03,0.01,-8.52,3.69,3.49,0.07,-0.13,0.01,-7.64,5.36,1.43,0.14,0.1,0.01
300,-1.44,2.44,9.18,0.1,0.03,0.01,-8.5,3.72,3.54,0.06,-0.14,0.02,-7.71,5.33,1.38,0.15,0.1,0.01
320,-1.43,2.45,9.16,0.09,0.03,0.01,-8.51,3.68,3.48,0.07,-0.13,0.01,-7.64,5.33,1.34,0.15,0.11,0.01
340,-1.4,2.44,9.16,0.1,0.03,0.0,-8.51,3.72,3.53,0.07,-0.13,0.02,-7.66,5.34,1.37,0.15,0.11,0.01
360,-1.39,2.45,9.1,0.1,0.03,0.0,-8.51,3.73,3.47,0.07,-0.13,0.01,-7.65,5.32,1.38,0.15,0.11,0.01
380,-1.43,2.51,9.13,0.1,0.03,0.0,-8.5,3.7,3.52,0.07,-0.14,0.02,-7.65,5.33,1.41,0.14,0.1,0.01
400,-1.46,2.43,9.22,0.09,0.03,0.0,-8.55,3.7,3.52,0.06,-0.14,0.01,-7.62,5.34,1.4,0.15,0.1,0.01
420,-1.4,2.44,9.14,0.09,0.03,-0.0,-8.49,3.71,3.52,0.07,-0.13,0.01,-7.66,5.33,1.37,0.15,0.1,0.01
440,-1.42,2.44,9.17,0.1,0.03,0.01,-8.53,3.72,3.52,0.06,-0.13,0.01,-7.68,5.31,1.39,0.14,0.1,0.01
460,-1.43,2.46,9.15,0.1,0.03,0.0,-8.49,3.7,3.47,0.06,-0.14,0.01,-7.67,5.35,1.35,0.14,0.1,0.01
480,-1.43,2.42,9.14,0.09,0.03,0.0,-8.48,3.73,3.45,0.07,-0.13,0.01,-7.66,5.34,1.33,0.15,0.11,0.01
500,-1.41,2.41,9.15,0.1,0.03,0.0,-8.51,3.69,3.5,0.07,-0.14,0.01,-7.67,5.31,1.38,0.15,0.1,0.01
520,-1.41,2.47,9.12,0.09,0.03,0.01,-8.55,3.65,3.5,0.06,-0.14,0.02,-7.65,5.33,1.37,0.14,0.11,0.01
540,-1.41,2.46,9.16,0.09,0.04,0.01,-8.5,3.7,3.5,0.06,-0.14,0.02,-7.69,5.33,1.36,0.15,0.1,0.02
560,-1.36,2.41,9.12,0.1,0.02,0.01,-8.54,3.71,3.54,0.07,-0.14,0.01,-7.66,5.34,1.37,0.15,0.11,0.0
580,-1.43,2.47,9.15,0.1,0.03,0.0,-8.53,3.72,3.48,0.07,-0.14,0.01,-7.68,5.35,1.35,0.15,0.1,0.01
600,-1.41,2.46,9.12,0.09,0.04,0.0,-8.52,3.67,3.48,0.07,-0.14,0.01,-7.69,5.36,1.39,0.15,0.1,0.01
620,-1.44,2.43,9.18,0.1,0.03,0.01,-8.53,3.74,3.53,0.06,-0.14,0.01,-7.63,5.35,1.34,0.14,0.11,0.01
640,-1.41,2.48,9.15,0.09,0.04,0.01,-8.52,3.72,3.56,0.07,-0.13,0.01,-7.67,5.33,1.38,0.15,0.1,0.01
660,-1.39,2.46,9.19,0.1,0.02,0.01,-8.51,3.67,3.5,0.06,-0.13,0.01,-7.67,5.32,1.34,0.15,0.11,0.0
680,-1.41,2.46,9.2,0.1,0.03,0.01,-8.52,3.71,3.53,0.06,-0.14,0.01,-7.69,5.34,1.32,0.14,0.1,0.01
700,-1.45,2.46,9.16,0.1,0.03,0.0,-8.52,3.72,3.52,0.07,-0.14,0.01,-7.64,5.36,1.41,0.15,0.1,0.01
720,-1.45,2.43,9.19,0.1,0.03,0.01,-8.48,3.68,3.44,0.07,-0.13,0.02,-7.7,5.36,1.36,0.14,0.11,0.02
740,-1.47,2.41,9.19,0.1,0.03,0.0,-8.54,3.69,3.43,0.07,-0.13,0.01,-7.64,5.35,1.36,0.14,0.11,0.01
760,-1.42,2.4,9.11,0.09,0.03,0.01,-8.54,3.71,3.45,0.07,-0.13,0.01,-7.69,5.33,1.38,0.15,0.11,0.02
