timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,0.46,9.8,-1.49,0.13,0.01,0.02,3.15,9.44,1.48,0.06,-0.16,0.02,5.73,8.1,-1.89,0.13,0.08,0.03
20,0.49,9.77,-1.55,0.09,0.01,0.02,3.16,9.48,1.49,0.04,-0.15,0.0,5.82,8.13,-1.87,0.12,0.1,0.0
40,0.48,9.8,-1.46,0.03,0.05,0.04,3.18,9.48,1.47,0.02,-0.11,-0.0,5.61,8.15,-1.92,0.11,0.13,-0.01
60,0.45,9.7,-1.42,0.04,0.0,0.03,2.93,9.32,1.43,0.03,-0.11,0.01,5.25,7.98,-1.92,0.12,0.12,0.0
80,0.42,9.76,-1.47,0.04,-0.0,-0.0,3.03,9.28,1.35,0.07,-0.14,-0.01,5.54,8.03,-1.95,0.15,0.09,-0.01
100,0.39,9.85,-1.5,0.08,0.01,-0.01,3.15,9.37,1.35,0.08,-0.13,0.02,5.57,8.05,-1.96,0.17,0.11,0.02
120,0.41,9.84,-1.41,0.1,0.03,-0.0,2.95,9.47,1.38,0.09,-0.11,0.02,5.53,8.22,-1.92,0.18,0.11,0.01
140,0.5,9.81,-1.38,0.1,0.05,-0.0,2.82,9.46,1.56,0.08,-0.13,0.02,5.37,8.26,-1.8,0.16,0.1,0.02
160,0.53,9.84,-1.47,0.13,0.03,0.0,2.97,9.48,1.46,0.07,-0.18,0.03,5.44,8.23,-1.88,0.15,0.07,0.05
180,0.52,9.84,-1.53,0.14,0.07,0.03,3.19,9.45,1.43,0.05,-0.14,0.04,5.58,8.11,-1.91,0.14,0.11,0.04
200,0.44,9.8,-1.46,0.17,0.03,0.03,3.19,9.35,1.44,0.05,-0.14,0.06,5.66,8.07,-1.97,0.15,0.11,0.06
220,0.4,9.69,-1.54,0.11,0.05,0.03,2.97,9.37,1.41,0.05,-0.11,0.03,5.57,7.97,-1.95,0.14,0.14,0.02
240,0.44,9.74,-1.5,0.07,0.05,0.03,2.94,9.33,1.37,0.04,-0.12,0.03,5.43,8.17,-1.96,0.13,0.13,0.02
260,0.48,9.73,-1.47,0.08,0.0,0.03,2.91,9.35,1.43,0.04,-0.14,0.02,5.36,7.96,-1.93,0.13,0.1,0.02
280,0.45,9.71,-1.38,0.04,0.02,0.02,2.97,9.34,1.38,0.04,-0.13,0.01,5.49,8.08,-1.87,0.14,0.11,-0.0
300,0.4,9.73,-1.47,0.06,0.01,0.01,3.08,9.31,1.36,0.05,-0.13,0.02,5.41,7.94,-1.95,0.13,0.11,0.02
320,0.38,9.74,-1.5,0.07,0.02,0.01,3.04,9.34,1.31,0.06,-0.13,0.02,5.49,8.0,-1.95,0.13,0.12,0.02
340,0.39,9.73,-1.4,0.09,0.03,0.01,2.92,9.39,1.43,0.06,-0.13,0.01,5.42,8.12,-1.96,0.14,0.1,0.0
360,0.42,9.86,-1.45,0.12,0.02,0.02,3.05,9.51,1.41,0.06,-0.16,0.01,5.53,8.19,-1.9,0.13,0.09,0.02
380,0.38,9.85,-1.49,0.11,0.04,0.02,3.07,9.49,1.41,0.06,-0.15,0.02,5.65,8.1,-2.0,0.14,0.09,0.02
400,0.4,9.78,-1.53,0.12,0.03,0.02,3.09,9.35,1.33,0.06,-0.14,0.03,5.62,8.08,-1.9,0.13,0.11,0.04
420,0.4,9.74,-1.5,0.1,0.05,0.02,3.0,9.35,1.34,0.06,-0.13,0.03,5.42,8.11,-1.95,0.14,0.11,0.03
440,0.32,9.74,-1.42,0.1,0.02,0.02,3.15,9.31,1.34,0.06,-0.13,0.03,5.45,8.05,-2.02,0.14,0.12,0.03
460,0.4,9.71,-1.51,0.08,0.04,0.01,2.93,9.32,1.32,0.06,-0.13,0.01,5.48,8.08,-1.92,0.15,0.11,0.01
480,0.41,9.75,-1.48,0.06,0.03,0.01,2.97,9.38,1.34,0.06,-0.13,-0.0,5.39,8.05,-1.94,0.15,0.1,-0.01
500,0.38,9.77,-1.38,0.08,0.03,0.01,3.07,9.3,1.32,0.05,-0.14,0.03,5.54,8.06,-1.96,0.14,0.11,0.03
520,0.31,9.72,-1.39,0.09,0.01,0.01,2.93,9.4,1.43,0.08,-0.13,0.02,5.42,8.07,-2.02,0.16,0.09,0.02
540,0.32,9.69,-1.46,0.08,0.03,0.01,3.07,9.5,1.33,0.06,-0.11,0.01,5.75,8.17,-2.0,0.14,0.12,-0.0
560,0.44,9.8,-1.45,0.07,0.05,0.01,2.77,9.38,1.38,0.06,-0.13,0.0,5.38,8.12,-1.92,0.15,0.11,-0.01
580,0.36,9.72,-1.47,0.1,0.04,-0.0,3.14,9.38,1.39,0.07,-0.11,0.0,5.62,8.11,-1.96,0.16,0.12,-0.01
600,0.42,9.76,-1.45,0.05,0.07,0.0,2.96,9.44,1.46,0.06,-0.1,-0.02,5.45,8.15,-1.93,0.15,0.13,-0.01
620,0.4,9.87,-1.34,0.1,0.02,0.01,2.91,9.35,1.35,0.06,-0.15,0.03,5.31,8.23,-1.94,0.14,0.1,0.04
640,0.39,9.76,-1.48,0.1,0.01,0.01,2.91,9.51,1.37,0.06,-0.16,0.03,5.53,8.26,-1.94,0.14,0.08,0.02
660,0.4,9.73,-1.41,0.07,0.02,0.01,3.12,9.42,1.34,0.06,-0.14,0.01,5.71,8.06,-2.01,0.13,0.1,0.01
680,0.43,9.73,-1.56,0.06,0.03,0.01,2.88,9.43,1.34,0.05,-0.13,-0.01,5.43,8.18,-1.91,0.13,0.1,-0.02
700,0.37,9.71,-1.49,0.09,0.02,0.02,3.12,9.25,1.3,0.05,-0.16,0.01,5.42,7.97,-2.06,0.12,0.1,0.02
720,0.38,9.7,-1.51,0.11,0.03,-0.01,3.21,9.23,1.25,0.09,-0.15,0.03,5.63,7.87,-2.0,0.16,0.09,0.03
740,0.39,9.6,-1.7,0.11,0.06,-0.02,3.17,9.3,1.25,0.09,-0.11,0.01,5.69,7.89,-2.04,0.17,0.13,-0.0
760,0.41,10.0,-2.13,0.15,0.12,-0.0,4.29,8.96,0.79,0.1,-0.17,0.2,6.73,6.84,-2.27,0.25,0.15,0.23
780,-0.21,12.07,-3.15,0.76,0.3,0.2,15.41,7.16,0.32,0.43,0.3,1.48,12.39,5.57,-3.15,0.79,0.88,1.49
800,1.35,9.23,-7.27,3.02,4.22,0.34,13.39,4.05,4.07,1.42,4.36,4.13,19.39,2.21,0.69,3.28,4.36,2.23
820,1.61,8.1,-6.66,3.2,4.36,0.34,16.03,1.13,5.04,1.96,4.36,2.69,19.05,-3.99,3.46,3.79,4.36,1.53
840,4.87,9.21,-3.78,3.05,4.36,-1.2,-1.72,7.14,16.74,4.31,4.36,2.97,-2.24,12.57,14.65,4.36,4.36,-0.29
860,4.58,10.93,13.05,1.21,4.36,-0.83,-19.61,18.91,18.42,2.94,4.36,1.38,-15.58,19.61,14.25,4.36,4.36,-2.26
880,8.55,6.43,10.16,1.11,1.12,1.01,-19.61,18.6,14.04,-0.77,0.23,1.04,-19.61,19.61,8.99,-0.68,0.7,1.85
900,2.73,9.32,5.97,-4.11,-3.35,0.62,0.75,3.48,7.32,-1.68,-2.86,-0.99,6.48,8.91,5.96,-1.91,-2.93,-0.78
920,2.04,9.46,-0.31,-2.86,-1.8,0.88,-3.64,9.21,4.88,-1.98,-3.84,-2.02,-4.12,9.58,2.1,-2.95,-2.93,-1.09
940,1.3,9.18,-1.75,0.81,-4.36,1.03,1.12,7.8,4.3,-1.29,-4.36,-1.46,4.49,7.34,1.87,-2.66,-4.0,-0.26
960,1.31,8.84,-2.08,0.97,-4.36,0.77,2.72,7.26,4.14,-1.24,-4.36,-1.39,4.77,6.72,1.8,-2.61,-4.06,0.0
980,0.72,9.38,-1.94,0.31,-2.71,-0.35,6.05,7.64,3.04,-0.31,-3.25,-1.13,9.52,5.76,0.25,-1.14,-3.18,-0.54
1000,0.74,9.31,-1.7,0.13,-2.26,-0.35,5.32,8.61,3.17,-0.27,-2.94,-1.11,9.79,7.21,-0.29,-1.03,-2.63,-0.57
1020,0.54,9.83,-1.79,-0.24,-1.99,-0.0,5.77,9.28,2.37,-0.49,-1.84,-1.09,7.97,7.07,-1.1,-1.1,-1.58,-0.56
1040,0.69,10.26,-1.61,-0.42,-1.76,0.0,5.83,8.41,1.91,-0.43,-1.48,-0.85,8.42,6.33,-1.29,-0.82,-1.2,-0.51
1060,0.63,10.07,-1.9,-0.58,-1.2,-0.02,5.76,9.15,1.7,-0.21,-0.76,-0.45,7.98,7.3,-1.75,-0.43,-0.51,-0.31
1080,0.52,9.79,-1.92,-0.78,-0.97,0.04,4.34,9.36,1.58,-0.27,-0.43,-0.44,7.15,7.29,-1.84,-0.38,-0.2,-0.36
1100,0.53,10.03,-1.91,-0.85,-0.78,0.01,4.52,8.53,1.16,-0.14,-0.26,-0.3,6.49,6.89,-1.88,-0.08,0.02,-0.32
1120,0.64,9.91,-1.84,-0.59,-0.66,-0.1,4.04,9.08,1.44,0.08,-0.06,-0.11,6.04,7.61,-1.86,0.13,0.06,-0.19
1140,0.65,9.76,-1.98,-0.27,-0.28,0.02,3.05,9.63,1.6,-0.02,-0.23,-0.05,5.97,8.03,-1.92,0.03,0.03,-0.05
1160,0.51,9.69,-1.9,-0.0,0.29,0.01,3.88,8.88,1.27,0.06,-0.08,0.02,6.26,7.26,-1.88,0.15,0.17,0.02
1180,0.57,9.68,-1.81,0.22,0.48,-0.04,3.29,9.29,1.45,0.15,0.08,-0.01,5.71,8.09,-1.79,0.27,0.25,-0.03
1200,0.79,9.85,-1.64,0.43,0.6,-0.0,2.36,9.67,1.69,0.11,-0.11,0.01,5.09,8.38,-1.64,0.2,0.11,0.06
1220,0.67,9.85,-1.46,0.52,0.56,-0.01,3.35,9.29,1.78,0.13,-0.13,0.03,5.79,7.99,-1.63,0.16,0.07,0.13
1240,0.67,10.01,-1.36,0.27,0.55,-0.06,3.17,9.31,1.78,0.15,-0.02,-0.0,5.7,8.03,-1.61,0.2,0.15,0.02
