timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-0.93,9.79,-1.11,0.05,0.02,0.01,2.23,9.62,1.13,0.04,-0.16,0.0,3.7,8.96,-2.02,0.13,0.08,-0.01
20,-0.93,9.85,-1.18,0.09,0.03,0.02,2.46,9.73,1.16,0.06,-0.13,0.02,4.01,9.0,-2.04,0.14,0.11,0.02
40,-0.9,9.73,-1.23,0.09,0.05,0.03,2.28,9.64,1.22,0.05,-0.11,0.01,3.86,8.94,-2.05,0.13,0.13,0.02
60,-0.92,9.76,-1.06,0.11,0.06,0.01,2.12,9.52,1.12,0.08,-0.11,0.02,3.51,8.95,-2.03,0.16,0.13,0.0
80,-0.89,9.72,-1.0,0.11,0.04,0.01,1.99,9.62,1.15,0.07,-0.12,0.01,3.5,9.11,-1.95,0.15,0.11,0.02
100,-0.89,9.78,-0.98,0.11,0.02,0.02,2.15,9.69,1.25,0.06,-0.14,0.04,3.8,9.14,-1.92,0.14,0.1,0.02
120,-0.89,9.73,-1.1,0.06,0.04,0.02,2.23,9.63,1.24,0.04,-0.14,-0.0,3.79,9.0,-2.03,0.12,0.1,-0.0
140,-0.96,9.73,-1.19,0.13,0.01,0.01,2.41,9.48,1.04,0.06,-0.15,0.03,3.87,8.81,-2.0,0.15,0.09,0.03
160,-0.97,9.69,-1.14,0.12,0.04,0.01,2.26,9.62,1.12,0.07,-0.12,0.03,3.84,8.93,-2.03,0.16,0.12,0.02
180,-0.89,9.76,-1.09,0.1,0.05,0.01,2.18,9.62,1.17,0.08,-0.12,0.01,3.65,8.98,-1.97,0.15,0.12,0.02
200,-0.92,9.78,-1.02,0.11,0.05,0.01,2.25,9.7,1.25,0.07,-0.11,0.02,3.73,9.0,-1.97,0.15,0.12,0.02
220,-0.94,9.83,-1.03,0.11,0.04,0.03,2.03,9.76,1.21,0.04,-0.14,0.03,3.7,9.17,-1.97,0.12,0.12,0.04
240,-0.91,9.65,-1.04,0.08,0.03,0.02,1.93,9.5,1.12,0.05,-0.13,-0.0,3.52,8.86,-2.0,0.13,0.1,-0.01
