timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-6.37,5.74,4.47,0.07,0.09,-0.01,-6.61,7.11,-1.58,0.11,-0.13,0.01,-3.23,7.34,-6.36,0.16,0.07,0.0
20,-6.29,5.78,4.48,0.12,0.05,-0.02,-6.69,6.65,-1.42,0.11,-0.14,0.03,-3.16,6.74,-6.32,0.18,0.09,0.04
40,-6.36,5.62,4.37,0.14,-0.0,-0.01,-6.69,7.16,-1.51,0.1,-0.15,0.01,-2.86,6.97,-6.38,0.14,0.09,0.04
60,-6.37,5.67,4.3,0.06,0.04,-0.0,-6.24,6.72,-1.86,0.06,-0.14,-0.01,-3.02,6.96,-6.39,0.15,0.11,-0.03
80,-6.34,5.71,4.35,0.11,0.04,0.01,-6.4,7.04,-1.74,0.08,-0.15,0.04,-3.3,7.16,-6.32,0.16,0.11,0.03
100,-6.36,5.73,4.44,0.14,0.03,0.01,-6.39,6.83,-1.66,0.08,-0.12,0.03,-3.42,7.21,-6.25,0.15,0.1,0.03
120,-6.4,5.66,4.09,0.1,0.02,-0.0,-6.48,6.86,-1.84,0.1,-0.11,-0.01,-2.85,6.67,-6.44,0.16,0.1,0.0
140,-6.4,5.72,4.21,0.11,0.03,-0.0,-6.5,6.94,-1.74,0.1,-0.14,0.01,-3.08,6.84,-6.34,0.18,0.11,-0.0
160,-6.37,5.71,4.38,0.1,0.04,0.01,-6.71,7.14,-1.47,0.1,-0.13,0.0,-3.2,7.19,-6.25,0.16,0.12,0.02
180,-6.36,5.63,4.39,0.11,0.02,0.01,-6.6,6.88,-1.72,0.1,-0.11,0.01,-3.41,7.11,-6.22,0.13,0.09,0.01
200,-6.4,5.72,4.36,0.1,0.02,0.0,-6.79,7.13,-1.59,0.08,-0.15,0.01,-3.26,7.07,-6.3,0.13,0.07,0.02
220,-6.45,5.68,4.33,0.11,0.01,0.02,-6.44,7.01,-1.7,0.06,-0.17,0.05,-2.92,7.01,-6.44,0.13,0.09,0.04
