timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,9.5,0.34,-0.14,-0.71,0.06,-0.48,4.46,-1.98,8.61,0.28,0.08,-0.75,6.34,-2.22,6.98,0.15,0.13,-0.85
20,9.78,0.59,0.07,-0.75,0.2,-0.73,4.12,-1.79,9.04,0.53,0.21,-0.81,6.22,-1.82,7.47,0.4,0.18,-0.98
40,10.0,1.0,0.28,-0.81,0.3,-0.98,3.78,-1.29,9.58,0.8,0.28,-0.85,6.21,-1.17,7.87,0.65,0.16,-1.09
60,10.55,1.84,0.61,-1.0,0.24,-1.24,3.39,0.28,10.54,1.06,0.27,-0.68,6.4,0.57,8.47,0.94,0.11,-0.94
80,10.58,2.01,0.53,-1.14,0.17,-1.2,3.45,0.4,10.85,1.05,0.29,-0.77,6.06,0.57,8.65,0.92,0.1,-0.98
100,10.82,2.31,0.82,-1.17,0.06,-1.09,2.81,0.96,11.44,0.86,0.17,-0.7,6.16,1.68,8.82,0.74,0.09,-0.92
120,10.84,2.6,0.38,-0.82,-0.02,-0.68,3.06,1.67,11.46,0.46,-0.01,-0.69,6.66,2.27,8.77,0.33,0.01,-0.74
140,10.61,2.5,0.02,-0.1,-0.14,-0.01,3.85,1.59,11.16,-0.04,-0.19,-0.35,7.09,1.83,8.34,-0.08,0.01,-0.27
160,10.32,2.27,0.02,0.27,-0.14,0.32,3.71,1.22,10.79,-0.26,-0.27,-0.13,6.73,1.41,8.06,-0.23,0.02,0.02
180,10.25,1.97,0.01,0.47,-0.14,0.49,3.64,0.82,10.53,-0.37,-0.32,-0.04,6.55,0.96,7.96,-0.31,0.01,0.13
200,10.15,1.61,-0.03,0.62,-0.16,0.62,3.66,0.25,10.18,-0.51,-0.4,0.07,6.55,0.39,7.84,-0.43,0.01,0.26
220,10.03,1.46,-0.21,0.6,-0.19,0.63,3.86,0.02,10.09,-0.54,-0.43,0.07,6.51,0.16,7.67,-0.45,0.02,0.27
240,9.82,1.35,-0.19,0.42,-0.28,0.67,4.11,-0.2,9.58,-0.56,-0.42,0.15,6.69,-0.2,7.41,-0.45,0.04,0.36
260,9.78,1.26,-0.22,0.45,-0.21,0.66,4.27,-0.34,9.54,-0.54,-0.39,0.2,6.6,-0.4,7.3,-0.41,0.05,0.38
280,9.76,1.16,-0.2,0.45,-0.11,0.64,4.08,-0.48,9.52,-0.5,-0.36,0.26,6.61,-0.5,7.36,-0.35,0.08,0.43
300,9.75,1.16,-0.24,0.41,-0.09,0.62,4.04,-0.44,9.49,-0.46,-0.34,0.28,6.44,-0.48,7.29,-0.31,0.09,0.45
320,9.76,1.04,-0.06,0.29,0.01,0.61,3.87,-0.52,9.56,-0.44,-0.31,0.35,6.38,-0.46,7.39,-0.26,0.12,0.49
