timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-2.17,2.79,9.05,0.1,0.04,0.02,-9.39,2.69,0.08,0.05,-0.12,0.01,-8.2,4.73,-1.3,0.13,0.12,-0.0
20,-2.19,2.78,8.92,0.07,0.02,-0.03,-9.41,2.74,0.07,0.1,-0.15,-0.01,-8.23,4.73,-1.31,0.17,0.07,-0.01
40,-2.15,2.99,8.88,0.08,0.01,-0.03,-9.1,2.92,0.18,0.11,-0.16,0.0,-7.94,4.93,-1.35,0.17,0.07,0.01
60,-2.2,3.06,8.87,0.08,0.04,-0.01,-9.03,3.07,0.19,0.08,-0.13,0.0,-7.84,5.08,-1.36,0.16,0.11,0.0
80,-2.07,3.06,9.07,0.12,0.05,0.01,-9.3,2.99,0.21,0.07,-0.12,0.05,-8.21,5.04,-1.27,0.15,0.12,0.04
100,-2.14,3.0,9.11,0.12,0.03,0.02,-9.34,2.97,0.17,0.05,-0.13,0.03,-8.21,5.05,-1.29,0.13,0.1,0.03
120,-2.18,2.89,9.04,0.08,-0.04,0.03,-9.41,2.8,0.17,0.02,-0.21,-0.01,-8.13,4.82,-1.34,0.1,0.04,-0.01
140,-2.28,2.95,8.98,0.07,-0.0,0.02,-9.06,2.77,-0.02,0.05,-0.18,0.01,-7.92,4.76,-1.45,0.12,0.06,0.01
160,-2.23,2.91,8.85,0.08,-0.0,0.02,-9.21,2.86,-0.03,0.06,-0.17,0.01,-8.05,4.8,-1.47,0.12,0.08,0.01
180,-2.17,2.86,8.92,0.1,0.01,0.02,-8.99,2.68,0.05,0.05,-0.16,0.03,-7.93,4.71,-1.39,0.13,0.08,0.04
200,-2.18,2.95,8.87,0.1,0.02,0.01,-9.04,2.79,0.14,0.07,-0.12,0.03,-7.89,4.8,-1.34,0.15,0.11,0.01
220,-2.15,2.99,8.96,0.11,0.03,0.01,-9.19,2.89,0.17,0.06,-0.12,0.03,-8.11,4.93,-1.33,0.14,0.12,0.02
240,-2.19,2.94,9.02,0.09,0.01,0.02,-9.29,2.77,0.07,0.05,-0.15,0.01,-8.09,4.86,-1.3,0.13,0.09,0.01
260,-2.24,2.82,8.97,0.09,0.02,0.01,-9.22,2.84,0.08,0.06,-0.14,0.01,-8.09,4.78,-1.38,0.13,0.1,0.0
280,-2.24,2.85,9.06,0.08,0.03,0.0,-9.16,2.59,0.04,0.06,-0.14,0.01,-8.21,4.67,-1.35,0.15,0.11,0.01
300,-2.24,2.88,8.89,0.1,0.01,-0.0,-9.37,2.74,-0.03,0.08,-0.17,0.02,-8.14,4.73,-1.44,0.16,0.08,0.04
320,-2.24,2.85,8.96,0.08,0.02,-0.01,-9.24,2.77,-0.0,0.08,-0.14,0.02,-7.95,4.73,-1.41,0.16,0.1,0.01
340,-2.24,3.0,8.95,0.08,0.04,-0.01,-9.19,3.08,0.17,0.08,-0.13,0.01,-8.08,5.1,-1.47,0.16,0.11,0.0
360,-2.24,3.03,8.92,0.08,0.02,0.0,-9.31,2.97,0.09,0.06,-0.15,0.01,-8.06,4.85,-1.43,0.14,0.09,0.01
380,-2.27,2.93,8.9,0.1,0.04,0.0,-9.25,2.89,0.05,0.07,-0.13,0.0,-7.98,4.87,-1.42,0.15,0.11,0.01
400,-2.26,2.95,8.9,0.09,0.04,0.01,-9.13,2.96,0.13,0.06,-0.12,0.0,-7.98,4.99,-1.53,0.14,0.12,0.0
420,-2.24,2.93,8.95,0.08,0.05,0.01,-9.31,2.79,0.04,0.06,-0.14,0.02,-8.35,4.92,-1.41,0.14,0.1,0.01
440,-2.26,2.86,9.03,0.12,0.03,0.01,-9.27,2.78,0.11,0.06,-0.13,0.04,-8.18,4.75,-1.41,0.14,0.11,0.04
460,-2.22,3.0,9.02,0.07,0.03,0.0,-9.45,2.92,0.09,0.07,-0.14,0.0,-8.23,5.04,-1.3,0.15,0.1,0.0
480,-2.19,2.98,9.0,0.09,0.01,0.01,-9.24,2.94,0.13,0.06,-0.15,0.0,-8.05,4.9,-1.41,0.14,0.09,0.01
500,-2.2,3.01,9.04,0.08,0.03,0.01,-8.98,2.82,0.1,0.07,-0.11,0.0,-7.96,4.82,-1.39,0.15,0.12,0.01
520,-2.16,3.0,9.0,0.1,0.05,0.01,-9.27,3.02,0.11,0.07,-0.11,0.0,-8.16,5.01,-1.42,0.14,0.11,0.0
540,-2.25,3.0,8.89,0.12,0.02,0.02,-9.08,2.92,0.1,0.05,-0.13,0.02,-7.95,4.87,-1.49,0.13,0.1,0.02
560,-2.23,2.88,8.96,0.08,0.04,0.02,-9.22,2.79,0.06,0.05,-0.14,0.01,-8.16,4.79,-1.43,0.13,0.1,0.01
580,-2.27,2.81,8.94,0.05,0.01,0.01,-9.22,2.8,0.0,0.05,-0.16,-0.01,-8.09,4.73,-1.41,0.13,0.09,-0.01
600,-2.28,2.92,8.97,0.06,0.04,-0.0,-9.3,2.76,0.08,0.07,-0.12,-0.0,-8.09,4.76,-1.39,0.15,0.11,-0.01
620,-2.28,2.96,9.04,0.1,0.02,-0.01,-9.25,2.83,0.01,0.08,-0.15,0.01,-8.04,4.81,-1.48,0.16,0.09,0.01
640,-2.22,3.01,8.97,0.09,0.02,0.01,-9.28,3.0,0.03,0.05,-0.15,0.01,-8.05,4.99,-1.44,0.13,0.1,0.01
660,-2.21,2.97,9.02,0.09,0.02,0.02,-9.25,2.85,0.02,0.05,-0.16,0.02,-8.04,4.82,-1.43,0.13,0.09,0.02
680,-2.29,2.95,8.92,0.09,0.02,0.0,-9.2,2.96,0.03,0.06,-0.15,-0.01,-7.93,4.88,-1.46,0.14,0.09,0.01
700,-2.23,2.97,8.94,0.1,0.05,0.01,-9.13,2.86,0.02,0.06,-0.11,0.01,-8.05,4.9,-1.45,0.15,0.12,0.01
720,-2.27,2.86,8.85,0.08,0.06,0.0,-9.08,2.84,0.01,0.06,-0.09,-0.02,-7.93,4.82,-1.5,0.14,0.13,-0.04
740,-2.19,3.06,9.01,0.06,0.03,0.0,-9.23,2.87,0.11,0.07,-0.15,0.03,-8.21,5.0,-1.38,0.15,0.1,0.03
760,-2.25,3.04,8.99,0.08,0.05,0.0,-9.11,2.89,0.06,0.07,-0.12,0.0,-8.04,4.87,-1.42,0.15,0.12,-0.0
780,-2.17,2.93,9.06,0.08,0.05,0.01,-9.55,2.94,0.07,0.06,-0.14,0.01,-8.14,4.95,-1.36,0.14,0.1,0.0
800,-2.27,2.91,8.92,0.1,0.01,-0.0,-9.17,2.93,-0.05,0.07,-0.13,-0.01,-7.95,4.88,-1.49,0.14,0.1,0.0
820,-2.25,3.0,8.9,0.07,0.05,-0.0,-9.09,2.88,0.05,0.08,-0.12,0.01,-8.05,4.87,-1.47,0.16,0.12,0.01
840,-2.18,3.03,9.03,0.11,0.03,0.0,-9.41,3.05,0.14,0.07,-0.15,0.03,-8.09,5.06,-1.34,0.15,0.09,0.03
860,-2.25,2.93,8.95,0.07,0.02,0.01,-9.17,2.75,-0.05,0.06,-0.16,0.01,-8.02,4.71,-1.45,0.14,0.08,0.01
880,-2.26,2.94,8.93,0.09,0.04,-0.01,-9.06,2.85,0.01,0.08,-0.12,0.01,-7.95,4.83,-1.4,0.16,0.11,0.01
900,-2.22,3.06,8.95,0.1,0.03,-0.0,-9.21,3.02,0.12,0.07,-0.12,0.01,-7.98,5.0,-1.42,0.15,0.1,0.01
920,-2.25,2.95,8.93,0.06,0.04,0.01,-9.21,2.87,0.07,0.06,-0.12,-0.01,-8.03,4.92,-1.47,0.14,0.11,-0.03
940,-2.19,3.04,8.9,0.05,0.03,-0.0,-9.15,2.81,-0.07,0.08,-0.16,0.01,-8.16,4.84,-1.46,0.15,0.08,-0.0
960,-2.2,3.06,9.01,0.11,0.01,-0.01,-9.3,3.13,0.09,0.08,-0.14,-0.0,-8.04,5.16,-1.4,0.15,0.09,-0.0
