timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-7.38,3.68,4.81,0.07,0.03,-0.01,-6.37,5.18,5.66,0.05,-0.11,-0.02,-2.97,7.21,5.26,0.14,0.13,0.03
20,-7.39,3.63,4.78,0.09,0.03,-0.01,-6.33,5.22,5.66,0.06,-0.09,-0.03,-2.97,7.25,5.22,0.15,0.15,0.04
40,-7.35,3.74,4.8,0.1,0.03,-0.0,-6.46,5.29,5.64,0.07,-0.09,-0.02,-3.1,7.29,5.19,0.16,0.14,0.03
60,-7.39,3.65,4.76,0.12,0.03,-0.0,-6.42,5.26,5.71,0.09,-0.13,-0.0,-3.08,7.27,5.24,0.17,0.11,0.01
80,-7.35,3.67,4.98,0.12,0.02,0.01,-6.38,5.41,5.92,0.08,-0.14,0.0,-2.89,7.44,5.26,0.15,0.1,0.02
100,-7.38,3.67,4.75,0.1,0.05,-0.01,-6.31,5.19,5.55,0.08,-0.11,-0.01,-2.97,7.17,5.22,0.16,0.13,-0.0
120,-7.36,3.68,4.94,0.12,0.04,0.01,-6.41,5.41,5.89,0.08,-0.12,-0.01,-2.95,7.41,5.33,0.17,0.12,0.01
140,-7.36,3.64,4.88,0.09,0.02,0.0,-6.47,5.24,5.81,0.07,-0.14,-0.0,-3.07,7.22,5.37,0.14,0.11,0.0
160,-7.39,3.65,4.77,0.09,0.02,-0.02,-6.4,5.18,5.65,0.07,-0.13,-0.01,-3.04,7.17,5.21,0.15,0.12,-0.01
180,-7.35,3.66,4.82,0.12,0.03,0.03,-6.41,5.39,5.85,0.07,-0.14,0.02,-2.93,7.33,5.35,0.16,0.11,0.01
200,-7.39,3.63,4.8,0.09,0.03,0.01,-6.4,5.2,5.73,0.06,-0.13,0.01,-3.0,7.15,5.39,0.14,0.12,0.02
220,-7.38,3.64,4.77,0.08,0.04,-0.01,-6.39,5.3,5.77,0.07,-0.11,-0.02,-3.01,7.29,5.2,0.16,0.13,-0.01
240,-7.37,3.65,4.79,0.11,0.04,0.0,-6.3,5.33,5.69,0.08,-0.12,0.01,-3.01,7.28,5.27,0.17,0.12,-0.01
260,-7.33,3.68,4.75,0.12,0.05,0.02,-6.35,5.35,5.74,0.08,-0.12,0.01,-2.97,7.35,5.3,0.17,0.13,0.02
280,-7.39,3.64,4.85,0.11,0.04,0.01,-6.36,5.26,5.81,0.07,-0.12,0.01,-2.97,7.3,5.37,0.16,0.12,0.02
300,-7.33,3.71,4.85,0.1,0.05,0.0,-6.4,5.35,5.82,0.08,-0.12,0.0,-2.9,7.31,5.37,0.16,0.11,0.04
320,-7.36,3.71,4.93,0.09,0.03,0.01,-6.33,5.39,5.92,0.06,-0.12,0.02,-2.86,7.39,5.46,0.15,0.11,0.08
340,-7.36,3.69,4.81,0.09,0.03,0.03,-6.39,5.26,5.82,0.05,-0.15,0.03,-3.0,7.31,5.38,0.12,0.1,0.07
360,-7.36,3.68,4.84,0.08,0.02,0.03,-6.42,5.18,5.73,0.05,-0.15,0.02,-3.04,7.2,5.39,0.13,0.1,0.07
380,-7.38,3.63,4.79,0.12,0.01,0.03,-6.42,5.19,5.71,0.07,-0.16,0.02,-2.97,7.19,5.2,0.14,0.09,0.04
400,-7.35,3.67,4.75,0.12,0.05,0.01,-6.32,5.34,5.64,0.09,-0.12,-0.0,-2.99,7.3,5.27,0.18,0.12,0.01
420,-7.32,3.71,4.89,0.11,0.03,0.03,-6.49,5.41,5.92,0.06,-0.15,0.02,-3.06,7.42,5.48,0.15,0.1,0.03
440,-7.4,3.63,4.74,0.1,0.03,-0.01,-6.26,5.28,5.66,0.07,-0.14,0.01,-3.0,7.24,5.23,0.15,0.1,0.01
460,-7.41,3.63,4.7,0.1,0.03,-0.01,-6.28,5.3,5.65,0.07,-0.12,-0.01,-2.89,7.31,5.21,0.15,0.13,-0.01
480,-7.34,3.67,4.81,0.12,0.05,0.0,-6.36,5.32,5.77,0.08,-0.12,0.02,-2.98,7.32,5.35,0.17,0.12,0.01
500,-7.33,3.65,4.95,0.11,0.04,0.01,-6.38,5.32,5.86,0.07,-0.13,0.02,-2.94,7.33,5.39,0.16,0.11,0.0
520,-7.33,3.67,4.9,0.09,0.03,-0.0,-6.46,5.33,6.0,0.06,-0.14,0.01,-3.02,7.36,5.49,0.14,0.1,0.02
540,-7.4,3.67,4.79,0.09,0.03,-0.01,-6.33,5.23,5.67,0.05,-0.14,0.0,-2.99,7.18,5.33,0.14,0.1,-0.0
560,-7.37,3.64,4.74,0.1,0.05,-0.02,-6.32,5.27,5.57,0.07,-0.13,0.01,-3.07,7.24,5.15,0.16,0.1,-0.0
580,-7.39,3.66,4.75,0.11,0.06,-0.01,-6.28,5.36,5.67,0.08,-0.12,0.0,-2.93,7.34,5.26,0.16,0.12,-0.0
600,-7.37,3.67,4.87,0.09,0.06,0.01,-6.43,5.39,5.88,0.05,-0.13,0.03,-2.96,7.43,5.38,0.13,0.11,0.04
620,-7.32,3.67,4.9,0.09,0.03,0.01,-6.37,5.2,5.84,0.07,-0.13,0.01,-2.94,7.2,5.37,0.15,0.11,0.02
640,-7.37,3.69,4.85,0.08,0.02,-0.01,-6.38,5.21,5.7,0.07,-0.13,0.01,-2.99,7.18,5.32,0.15,0.11,0.0
660,-7.4,3.66,4.89,0.09,0.03,-0.01,-6.26,5.3,5.72,0.08,-0.12,-0.01,-2.87,7.26,5.28,0.16,0.12,-0.01
680,-7.35,3.72,4.81,0.1,0.03,0.01,-6.34,5.31,5.72,0.08,-0.13,0.02,-3.06,7.3,5.31,0.16,0.11,0.02
700,-7.37,3.65,4.86,0.1,0.04,0.0,-6.34,5.34,5.82,0.06,-0.12,0.0,-2.91,7.28,5.35,0.15,0.12,-0.01
720,-7.34,3.67,4.83,0.08,0.04,-0.0,-6.35,5.28,5.72,0.07,-0.12,0.0,-2.95,7.26,5.38,0.16,0.12,0.0
