timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0,-9.59,0.72,0.51,0.08,0.06,0.01,-2.6,0.24,-8.94,0.05,-0.1,0.03,-2.66,0.2,-9.9,0.15,0.14,0.03
20,-9.55,0.64,0.47,0.11,0.04,0.02,-3.0,0.19,-8.89,0.04,-0.13,0.02,-2.64,0.1,-9.81,0.13,0.11,0.03
40,-9.6,0.67,0.46,0.08,0.04,-0.0,-2.62,0.05,-9.0,0.06,-0.12,0.0,-2.39,-0.06,-9.95,0.16,0.12,-0.01
60,-9.6,0.69,0.44,0.06,0.06,-0.01,-2.64,0.17,-8.95,0.08,-0.09,-0.02,-2.37,0.03,-9.88,0.17,0.14,-0.02
80,-9.52,0.72,0.54,0.08,0.06,-0.0,-2.71,0.26,-8.95,0.07,-0.1,0.0,-2.62,0.16,-9.83,0.16,0.13,0.0
100,-9.62,0.74,0.51,0.09,0.05,0.0,-2.72,0.15,-8.97,0.08,-0.11,0.02,-2.51,0.03,-9.92,0.17,0.13,0.01
120,-9.61,0.73,0.46,0.1,0.05,-0.01,-2.8,0.27,-8.92,0.09,-0.11,0.01,-2.56,0.03,-9.89,0.17,0.13,0.01
140,-9.6,0.77,0.5,0.08,0.05,0.02,-2.81,0.31,-8.88,0.05,-0.11,-0.0,-2.63,0.2,-9.87,0.13,0.13,0.01
160,-9.58,0.77,0.59,0.11,0.05,0.02,-2.77,0.16,-8.94,0.06,-0.09,0.04,-2.59,0.23,-9.82,0.15,0.14,0.04
180,-9.55,0.6,0.51,0.12,0.04,0.04,-2.91,0.22,-8.87,0.04,-0.14,0.05,-2.71,0.08,-9.85,0.13,0.11,0.04
200,-9.58,0.59,0.41,0.12,0.03,0.03,-2.83,-0.06,-8.98,0.04,-0.15,0.03,-2.72,-0.15,-9.91,0.13,0.1,0.03
220,-9.68,0.59,0.44,0.08,0.05,-0.03,-2.46,0.03,-9.11,0.11,-0.12,-0.02,-2.33,-0.18,-9.99,0.2,0.12,-0.02
240,-9.66,0.71,0.42,0.06,0.06,-0.04,-2.44,0.11,-9.06,0.11,-0.09,-0.02,-2.28,-0.08,-9.93,0.21,0.13,-0.02
260,-9.58,0.8,0.52,0.08,0.09,-0.03,-2.74,0.45,-8.93,0.11,-0.08,0.01,-2.61,0.35,-9.89,0.2,0.16,0.01
280,-9.51,0.86,0.64,0.12,0.06,-0.01,-2.98,0.56,-8.76,0.08,-0.11,0.05,-2.71,0.5,-9.8,0.17,0.12,0.04
300,-9.58,0.82,0.6,0.11,0.04,0.02,-2.86,0.35,-8.87,0.05,-0.12,0.01,-2.51,0.34,-9.84,0.15,0.12,0.01
320,-9.56,0.81,0.58,0.08,0.06,0.02,-2.77,0.26,-8.98,0.06,-0.09,-0.02,-2.59,0.26,-9.93,0.15,0.15,-0.02
340,-9.59,0.79,0.59,0.08,0.06,0.01,-2.77,0.27,-8.96,0.06,-0.09,-0.02,-2.62,0.27,-9.86,0.15,0.13,-0.02
360,-9.58,0.63,0.55,0.08,0.06,0.01,-2.79,0.06,-8.9,0.07,-0.09,0.01,-2.64,-0.04,-9.93,0.16,0.15,0.01
380,-9.61,0.62,0.52,0.08,0.06,0.0,-2.88,0.05,-8.99,0.08,-0.09,-0.0,-2.69,-0.0,-9.85,0.16,0.14,-0.0
400,-9.53,0.64,0.56,0.07,0.06,-0.01,-2.87,0.23,-8.89,0.1,-0.1,-0.02,-2.71,0.03,-9.83,0.16,0.12,-0.01
420,-9.62,0.7,0.6,0.07,0.04,-0.02,-2.71,0.14,-8.97,0.09,-0.1,-0.03,-2.49,0.1,-9.87,0.17,0.13,-0.02
440,-9.64,0.74,0.47,0.08,0.08,-0.01,-2.53,0.23,-8.99,0.09,-0.04,-0.01,-2.36,0.02,-9.91,0.18,0.18,-0.0
460,-9.62,0.63,0.42,0.11,0.13,-0.02,-2.88,0.4,-8.95,0.09,-0.01,0.02,-2.75,0.2,-9.85,0.18,0.19,0.03
480,-9.55,0.74,0.65,0.11,0.13,-0.02,-2.98,0.05,-8.89,0.1,-0.02,0.04,-2.76,-0.05,-9.85,0.22,0.18,0.01
500,-9.56,0.8,0.75,0.09,0.09,-0.01,-3.17,0.31,-8.85,0.08,-0.07,-0.01,-2.86,0.25,-9.78,0.19,0.14,-0.01
520,-9.61,0.86,0.73,0.07,0.06,-0.02,-3.08,0.39,-8.92,0.09,-0.1,-0.04,-2.71,0.23,-9.86,0.18,0.12,-0.05
540,-9.63,0.88,0.63,0.02,0.08,-0.02,-2.98,0.56,-8.86,0.08,-0.1,-0.06,-2.66,0.5,-9.9,0.18,0.13,-0.07
560,-9.58,0.97,0.7,0.02,0.08,-0.0,-3.11,0.63,-8.81,0.05,-0.11,-0.04,-2.81,0.67,-9.88,0.15,0.13,-0.05
580,-9.59,0.83,0.76,0.08,0.03,0.03,-2.94,0.34,-8.86,0.01,-0.15,-0.0,-2.65,0.34,-9.85,0.11,0.11,-0.01
600,-9.57,0.72,0.67,0.06,0.06,0.03,-2.79,0.12,-8.96,0.05,-0.1,-0.02,-2.77,0.03,-9.84,0.13,0.14,-0.02
620,-9.57,0.71,0.68,0.08,0.06,0.02,-3.07,0.23,-8.81,0.05,-0.11,-0.0,-2.79,0.14,-9.77,0.15,0.13,-0.0
640,-9.61,0.64,0.63,0.09,0.04,0.01,-2.86,0.11,-8.98,0.07,-0.11,-0.01,-2.66,0.05,-9.82,0.16,0.14,-0.01
660,-9.59,0.72,0.6,0.06,0.07,-0.01,-2.95,0.2,-8.89,0.09,-0.09,-0.02,-2.72,0.11,-9.86,0.17,0.14,-0.03
680,-9.51,0.75,0.81,0.1,0.07,0.02,-3.2,0.43,-8.78,0.05,-0.11,0.02,-2.94,0.44,-9.75,0.14,0.13,0.02
700,-9.58,0.74,0.78,0.11,0.04,0.02,-3.12,0.15,-8.92,0.05,-0.13,0.03,-2.85,0.23,-9.78,0.15,0.12,0.02
720,-9.63,0.66,0.72,0.08,0.04,0.0,-3.06,0.12,-8.96,0.07,-0.11,-0.02,-2.72,0.08,-9.84,0.16,0.12,-0.02
740,-9.55,0.74,0.63,0.04,0.05,-0.01,-2.82,0.17,-8.9,0.08,-0.11,-0.04,-2.58,0.08,-9.79,0.17,0.12,-0.03
760,-9.47,0.67,0.4,0.08,0.07,-0.02,-2.49,0.2,-8.84,0.1,-0.06,-0.06,-2.21,0.04,-9.81,0.18,0.17,-0.05
780,-9.48,0.65,0.15,0.02,0.12,-0.03,-2.12,-0.02,-8.95,0.11,-0.01,-0.08,-1.92,-0.21,-9.75,0.2,0.22,-0.09
800,-9.36,0.58,-0.01,0.04,0.18,-0.06,-1.72,-0.11,-8.77,0.16,0.13,-0.13,-1.24,-0.57,-9.81,0.27,0.34,-0.13
820,-9.37,0.34,-0.86,0.02,0.28,-0.14,-0.8,-0.43,-9.02,0.27,0.36,-0.34,-0.93,-0.69,-9.86,0.41,0.61,-0.28
840,-9.36,0.17,-1.73,-0.06,0.39,-0.2,0.03,-0.56,-9.33,0.27,0.48,-0.44,0.3,-2.28,-10.12,0.5,0.7,-0.38
860,-9.14,0.03,-2.48,-0.1,0.72,-0.3,1.51,-1.24,-9.19,0.38,0.78,-0.61,1.71,-2.63,-9.75,0.69,0.97,-0.67
